Time (msec),Accelerator Pedal Angle (%),Battery Voltage (V),CL/OL Fueling* (status),Combined Throttle Request (D2WD610H diagnostic)* (%),Coolant Temperature (C),Effective Idle Speed Target (D2WD610H diagnostic)* (rpm),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Pulse Width (4-byte)* (ms),Idle Air Feedback Flags (D2WD610H diagnostic)* (raw flags),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (kPa),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
61174,0.00,14.16,7,4.22,69,850.0,0.57,765,13.55,23360,1.01,1.8718,13,15.00,26,35,7.30,4.31,0.0073
61279,0.00,14.08,7,4.23,69,850.0,0.57,760,13.57,23424,1.01,1.8745,13,15.00,26,35,7.22,4.31,0.0070
61382,0.00,14.08,7,4.24,69,850.0,0.57,762,13.12,20608,1.01,1.8782,13,15.00,26,35,7.35,4.31,0.0068
61486,0.00,14.00,7,4.22,69,850.0,0.57,760,13.11,20352,1.01,1.8830,13,15.00,26,35,7.38,4.31,0.0067
61590,0.00,14.00,7,4.23,69,850.0,0.57,756,13.12,20352,1.01,1.8862,13,15.00,26,36,7.32,4.31,0.0065
61695,0.00,14.24,7,4.23,69,850.0,0.57,752,13.61,23552,1.01,1.8925,13,15.00,26,36,7.36,4.31,0.0064
61798,0.00,14.24,7,6.45,69,850.0,0.58,755,13.59,23680,1.01,1.9007,13,15.00,26,36,7.34,4.31,0.0064
61902,7.84,14.24,7,16.74,69,850.0,0.58,762,13.57,23296,1.09,1.9083,4,14.00,26,54,7.40,12.16,0.0064
62005,12.16,14.24,7,17.11,69,850.0,0.66,800,13.59,23552,1.28,2.5093,4,13.50,26,79,11.16,17.65,0.2119
62110,12.16,14.24,7,17.18,69,850.0,0.76,1020,13.34,21760,1.26,3.1960,4,7.50,26,84,17.08,18.04,0.2870
62213,12.16,14.24,7,17.12,69,850.0,0.92,1223,13.33,21952,1.26,3.5747,4,9.50,26,82,23.01,18.04,0.2227
62318,12.16,14.00,7,17.83,69,850.0,1.06,1426,14.06,26624,1.26,4.2655,4,10.50,26,79,28.25,18.04,0.1719
62422,12.16,14.00,7,18.45,69,850.0,1.18,1585,14.58,30080,1.24,4.7855,4,10.00,26,77,34.99,18.82,0.1329
62525,12.16,14.16,7,18.53,69,850.0,1.28,1654,18.54,55936,1.23,5.1173,4,9.00,26,76,38.56,19.61,0.1026
62630,12.16,14.16,7,18.70,69,850.0,1.33,1738,0.00,59904,1.21,5.2905,4,17.00,26,75,40.23,19.61,0.0736
62733,12.16,14.16,7,18.68,69,850.0,1.37,1721,18.11,53120,1.21,5.3850,4,17.00,26,75,41.07,19.61,0.0572
62838,12.16,14.16,7,18.59,69,850.0,1.39,1650,16.58,43200,1.20,5.4488,4,16.00,26,76,40.14,19.61,0.0492
62941,12.16,14.16,7,18.32,69,850.0,1.39,1560,16.60,43456,1.20,5.4820,4,16.00,26,78,38.04,19.61,0.0440
63046,12.16,14.16,7,18.05,69,850.0,1.39,1490,14.34,28480,1.18,5.4475,4,16.00,26,80,35.33,19.22,0.0365
63151,12.16,14.16,7,17.87,69,850.0,1.38,1396,14.12,27008,1.17,5.3102,4,16.00,26,82,33.06,18.82,0.0195
63255,12.16,14.00,7,17.18,69,850.0,1.36,1310,14.11,26944,1.16,5.1865,4,16.00,26,82,29.78,18.04,0.0085
63360,12.16,14.16,7,17.06,69,850.0,1.35,1234,14.10,27072,1.16,5.1060,4,16.00,26,83,28.24,18.04,0.0077
63464,12.16,14.08,7,16.79,69,850.0,1.33,1172,14.10,27072,1.14,5.0118,4,16.50,26,84,25.60,17.65,0.0028
63568,12.16,14.16,7,16.82,69,850.0,1.32,1180,14.14,27264,1.15,4.9278,4,16.50,26,84,24.55,17.65,-0.0017
63672,12.55,14.24,7,17.98,69,850.0,1.31,1244,14.12,27072,1.16,4.9675,4,16.50,26,84,26.05,18.43,0.0084
63776,13.33,14.16,7,18.34,69,850.0,1.31,1292,14.09,26816,1.16,4.9470,4,16.50,26,85,27.64,19.61,0.0144
63882,14.51,14.16,7,19.82,69,850.0,1.31,1318,14.11,26944,1.15,4.9305,4,16.50,26,85,28.45,20.39,0.0125
63986,14.90,14.16,7,19.96,69,850.0,1.30,1362,14.10,26944,1.15,4.9023,4,16.50,26,86,28.56,20.78,0.0105
64090,14.90,14.24,7,20.06,69,850.0,1.30,1413,14.09,26752,1.15,4.8830,4,16.50,26,86,29.97,20.78,0.0088
64194,15.29,14.08,7,21.26,69,850.0,1.30,1455,14.52,29440,1.15,4.8825,4,16.50,26,86,31.04,21.57,0.0077
64300,16.08,14.16,7,21.44,69,850.0,1.30,1505,14.34,28544,1.15,4.8738,4,16.50,26,87,31.64,22.35,0.0065
64404,16.08,14.16,7,21.52,69,850.0,1.30,1554,14.59,30016,1.15,4.8708,4,16.50,26,86,32.95,22.35,0.0055
64509,16.08,14.16,7,21.65,69,850.0,1.30,1599,15.10,33408,1.15,4.8800,4,16.50,26,86,34.07,22.35,0.0049
64612,16.08,14.16,7,21.78,69,850.0,1.31,1624,15.57,36352,1.15,4.8985,4,16.50,26,86,35.20,22.75,0.0045
64717,16.08,14.16,7,21.85,69,850.0,1.31,1672,15.60,36608,1.15,4.9188,4,17.00,26,86,36.31,22.75,0.0043
64820,16.08,14.16,7,21.94,69,850.0,1.32,1719,15.57,36480,1.15,4.9390,4,17.00,26,85,37.55,23.14,0.0040
64924,16.08,14.24,7,21.91,69,850.0,1.32,1769,15.58,36480,1.15,4.9618,4,17.50,26,85,38.77,23.14,0.0038
65028,16.08,14.16,7,22.11,69,850.0,1.33,1812,15.59,36672,1.15,4.9900,4,17.50,26,85,40.23,23.14,0.0037
65133,16.08,14.16,7,22.19,69,850.0,1.33,1861,15.58,36480,1.15,5.0125,4,17.50,26,84,41.07,23.14,0.0035
65237,16.08,14.16,7,22.24,69,850.0,1.34,1892,15.57,36416,1.15,5.0243,4,18.00,26,84,41.60,23.14,0.0032
65342,16.08,14.16,7,22.34,69,850.0,1.34,1936,15.34,34816,1.15,5.0345,4,18.00,26,84,42.74,23.14,0.0028
65445,16.08,14.16,7,22.45,69,850.0,1.34,2000,14.60,30016,1.15,5.0450,4,18.50,26,84,44.27,23.53,0.0025
65549,16.08,14.16,7,21.24,69,850.0,1.34,2025,14.54,29760,1.15,5.0533,4,18.50,26,84,45.04,23.53,0.0022
65653,10.98,14.08,7,8.13,69,850.0,1.35,2064,14.57,30144,1.15,5.0617,4,18.50,26,68,46.05,16.47,0.0020
65757,1.57,14.16,7,6.57,69,850.0,1.30,1985,14.12,27008,0.98,4.5355,4,19.50,26,50,41.73,8.63,-0.0685
65860,0.00,14.24,7,6.25,69,850.0,1.12,1840,13.85,25088,0.85,0.0000,4,20.00,26,38,28.10,7.06,-0.2130
65964,0.00,14.24,7,6.05,69,850.0,0.90,1758,13.17,20928,0.77,0.0000,4,20.00,26,31,18.57,6.67,-0.2528
66068,0.00,14.16,7,8.06,69,850.0,0.75,1626,13.54,23168,0.84,0.0000,13,15.00,26,28,14.24,6.67,-0.2036
66172,0.00,14.16,7,6.26,69,850.0,0.65,1604,14.10,26944,0.93,0.0000,13,20.00,26,30,13.71,7.06,-0.1091
66277,0.00,14.16,7,5.94,69,850.0,0.60,1615,14.09,26752,0.93,0.0000,13,20.00,26,28,13.79,6.67,-0.0685
66380,0.00,14.24,7,5.89,69,850.0,0.54,1602,13.32,21824,0.93,0.0000,13,20.00,26,26,12.48,6.27,-0.0749
66484,0.78,14.16,7,8.54,69,850.0,0.50,1570,12.88,18752,0.94,1.5265,4,23.50,26,25,11.41,6.27,-0.0734
66588,3.14,14.24,7,9.46,69,850.0,0.48,1521,13.58,23488,1.02,1.5390,4,24.00,26,30,11.72,8.63,-0.0286
66692,4.71,14.16,7,10.88,69,850.0,0.50,1479,14.09,26816,1.12,1.7460,4,24.00,26,36,13.51,10.98,0.0574
66796,5.49,14.16,7,11.17,69,850.0,0.57,1429,15.57,36416,1.18,2.1827,4,23.00,26,45,17.35,11.76,0.1578
66901,5.88,14.00,7,10.87,69,850.0,0.68,1338,15.12,33536,1.18,2.5728,4,20.00,26,52,19.77,11.76,0.1831
67004,5.88,14.16,7,10.65,69,850.0,0.77,1208,14.12,26880,1.15,2.9065,4,16.50,26,56,20.67,11.37,0.1626
67108,5.88,14.24,7,10.57,69,850.0,0.86,1217,14.09,26752,1.13,3.1478,4,16.00,26,59,20.49,10.98,0.1377
67212,5.88,14.24,7,10.68,69,850.0,0.92,1256,14.56,29760,1.15,3.4407,4,17.50,26,59,22.25,10.98,0.1185
67316,5.88,14.24,7,10.65,69,850.0,0.97,1198,15.58,36416,1.15,3.6503,4,18.50,26,60,22.08,10.98,0.0934
67420,5.88,14.16,7,10.91,69,850.0,1.01,1236,15.58,36480,1.16,3.7955,4,18.50,26,61,22.03,11.37,0.0819
67523,6.27,14.16,7,10.87,69,850.0,1.05,1238,16.09,40000,1.16,3.9295,4,18.50,26,61,23.28,11.37,0.0736
67628,6.27,14.16,7,10.95,69,850.0,1.07,1226,15.62,37056,1.16,4.0450,4,18.50,26,62,22.65,11.37,0.0664
67731,6.27,14.24,7,11.03,69,850.0,1.09,1251,15.59,36800,1.16,4.1312,4,18.50,26,62,23.57,11.37,0.0624
67836,6.27,14.24,7,11.49,69,850.0,1.11,1219,14.65,30464,1.16,4.1800,4,18.50,26,63,23.67,11.37,0.0541
67939,6.67,14.00,7,11.63,69,850.0,1.12,1230,14.09,26688,1.16,4.2153,4,18.50,26,64,23.20,12.16,0.0485
68043,7.06,14.16,7,11.69,69,850.0,1.13,1256,14.12,27008,1.16,4.3035,4,18.00,26,64,24.43,12.16,0.0507
68148,7.06,14.24,7,11.62,69,850.0,1.15,1233,13.59,23744,1.16,4.3440,4,18.00,26,65,24.23,12.16,0.0461
68252,7.06,14.24,7,11.70,69,850.0,1.16,1254,13.54,23104,1.16,4.3995,4,18.00,25,65,24.36,12.16,0.0439
68357,7.06,14.16,7,11.68,69,850.0,1.17,1246,13.58,23296,1.16,4.4307,4,18.00,25,65,25.08,12.16,0.0401
68462,7.06,14.24,7,11.55,69,850.0,1.17,1245,13.10,20352,1.15,4.4500,4,17.50,25,65,24.90,12.16,0.0296
68566,6.67,14.24,7,11.43,69,850.0,1.18,1262,12.84,18624,1.15,4.4435,4,17.50,25,65,25.00,12.16,0.0275
68671,6.67,14.24,7,10.69,69,850.0,1.18,1247,13.10,20288,1.14,4.4350,4,17.50,25,64,24.81,11.76,0.0247
68775,5.88,14.24,7,10.31,69,850.0,1.18,1260,13.11,20224,1.12,4.3610,4,17.50,25,62,24.04,10.98,0.0224
68878,5.49,14.16,7,10.22,69,850.0,1.16,1259,13.12,20224,1.10,4.2260,4,18.00,25,60,23.74,10.59,-0.0031
68983,4.71,14.24,7,8.49,69,850.0,1.14,1250,13.09,20352,1.09,4.1117,4,18.00,25,58,22.94,9.80,-0.0147
69087,3.14,14.16,7,6.48,69,850.0,1.10,1239,12.82,18432,1.04,3.8353,4,18.50,25,53,21.06,8.63,-0.0419
69192,1.57,14.16,7,6.12,69,850.0,1.04,1212,12.57,16832,0.98,3.4878,4,18.50,25,48,18.77,7.06,-0.0818
69296,1.18,14.24,7,5.88,69,850.0,0.97,1197,12.55,16704,0.92,2.9945,4,18.50,25,43,16.31,6.67,-0.1184
69399,1.18,14.24,7,5.21,69,850.0,0.88,1149,12.10,13760,0.87,2.6227,4,17.00,25,40,13.95,5.88,-0.1387
69504,0.39,14.24,7,4.42,69,850.0,0.82,1130,12.11,13824,0.87,2.3425,4,15.00,25,36,12.30,5.10,-0.1354
69608,0.00,14.24,7,4.42,69,850.0,0.75,1058,12.09,13696,0.86,2.1398,4,17.50,25,33,10.76,4.31,-0.1461
69711,0.00,14.16,7,4.42,69,850.0,0.68,964,12.09,13696,0.87,1.9535,4,15.00,25,31,8.97,4.71,-0.1427
69816,0.00,14.16,7,4.20,69,850.0,0.64,858,12.08,13568,0.90,1.8615,13,15.00,25,32,7.78,4.31,-0.1246
69919,0.00,14.16,7,4.24,69,850.0,0.62,712,12.10,13568,0.92,1.8408,13,15.00,26,33,6.87,4.31,-0.1006
70023,0.00,14.00,7,4.52,69,850.0,0.60,614,12.10,13696,0.96,1.8648,13,15.00,26,35,6.17,4.31,-0.0622
70127,0.00,13.44,7,4.70,69,850.0,0.61,525,12.53,16512,0.98,1.9370,13,15.00,26,41,5.68,4.71,-0.0235
70231,0.00,12.80,7,4.87,69,850.0,0.62,452,12.58,17088,1.09,2.0297,13,15.00,26,46,5.43,5.10,0.0124
70335,0.00,12.72,7,4.91,69,850.0,0.64,397,12.59,17088,1.14,2.3440,13,15.00,26,51,5.59,5.10,0.1171
70439,0.00,12.80,7,4.91,69,850.0,0.66,407,12.56,16704,1.14,2.4820,13,15.00,26,55,5.55,5.10,0.1402
70542,0.00,12.80,7,4.88,69,850.0,0.69,438,12.56,16768,1.14,2.5665,13,15.00,26,58,6.14,5.10,0.1381
70647,0.00,12.64,7,4.85,69,850.0,0.72,471,12.34,15552,1.12,2.6288,13,15.00,26,59,6.63,5.10,0.1289
70750,0.00,13.36,7,4.84,69,850.0,0.74,514,12.53,16576,1.11,2.6965,13,15.00,26,60,7.10,5.10,0.1112
70855,0.00,13.44,7,4.68,69,850.0,0.77,559,12.14,14016,1.10,2.7555,13,15.00,26,60,7.92,5.10,0.1013
70959,0.00,14.08,7,4.59,69,850.0,0.79,612,12.14,14016,1.08,2.8028,13,15.00,26,59,8.56,5.10,0.0882
71063,0.00,14.08,7,4.36,69,850.0,0.81,670,12.38,15744,1.07,2.8345,13,15.00,26,56,9.41,4.71,0.0722
71166,0.00,14.16,7,4.20,69,850.0,0.82,764,12.22,14464,1.05,2.8443,13,15.00,26,52,10.44,4.31,0.0599
71271,0.00,14.24,7,4.21,69,850.0,0.83,867,12.11,13888,1.03,2.7822,13,15.00,26,46,11.26,4.31,0.0265
71374,0.00,14.16,7,4.20,69,850.0,0.81,920,13.37,22208,0.97,2.6278,13,15.00,26,41,11.24,4.31,-0.0023
71479,0.00,14.16,7,4.18,69,850.0,0.78,932,13.59,23744,0.94,2.4510,13,15.00,26,38,10.66,4.31,-0.0482
71582,0.00,14.16,7,4.22,69,850.0,0.73,904,13.56,23488,0.93,2.2717,13,15.00,26,36,9.55,4.31,-0.0683
71686,0.00,14.16,7,4.21,69,850.0,0.70,861,13.60,23616,0.94,2.1330,13,15.00,26,35,8.39,4.31,-0.0744
71790,0.00,14.24,7,4.31,69,850.0,0.67,793,13.61,23552,0.94,2.0733,13,15.00,26,36,8.06,4.31,-0.0630
71894,0.00,14.24,7,4.72,69,850.0,0.65,749,13.15,20608,0.96,2.0310,9,15.00,26,36,7.65,4.31,-0.0527
71998,0.00,14.16,7,4.86,69,850.0,0.64,726,13.13,20480,0.98,2.0230,9,15.00,26,37,7.35,5.10,-0.0368
72101,0.00,14.08,7,4.90,69,850.0,0.64,720,13.13,20672,1.00,2.0770,9,15.00,26,39,7.68,5.10,-0.0081
72206,0.00,14.24,7,4.77,69,850.0,0.64,732,13.12,20224,1.02,2.1420,9,15.00,26,41,8.08,5.10,0.0091
72309,0.00,14.24,7,4.70,69,850.0,0.65,761,12.56,16768,1.03,2.1892,9,15.00,26,41,8.50,5.10,0.0267
72414,0.00,14.24,7,4.65,69,850.0,0.66,791,12.58,16960,1.03,2.2180,9,15.00,26,41,8.94,5.10,0.0255
72517,0.00,14.16,7,4.65,69,850.0,0.67,818,12.59,17024,1.01,2.1863,9,15.00,26,40,9.13,4.71,0.0146
72622,0.00,14.24,7,4.63,69,850.0,0.66,857,12.11,13824,1.01,2.1825,9,15.00,26,39,9.22,5.10,0.0016
72727,0.00,14.16,7,4.73,69,850.0,0.66,880,11.97,12928,0.99,2.1680,9,15.00,26,38,9.30,4.71,0.0000
72830,0.00,14.24,7,4.73,69,850.0,0.65,911,12.34,15552,0.98,2.1002,9,15.00,26,37,9.32,5.10,-0.0180
72934,0.00,14.24,7,4.72,69,850.0,0.64,925,12.60,16960,0.98,2.0547,9,15.00,26,36,9.40,5.10,-0.0214
73039,0.00,14.24,7,4.18,69,850.0,0.63,939,12.57,16768,0.97,2.0015,13,15.00,26,35,9.11,4.31,-0.0270
73142,0.00,14.16,7,4.18,69,850.0,0.61,944,13.12,20608,0.96,1.9238,13,15.00,26,33,8.83,4.31,-0.0376
73246,0.00,14.16,7,4.18,69,850.0,0.59,922,13.12,20480,0.95,1.8582,13,15.00,26,32,8.25,4.31,-0.0477
73350,0.00,14.16,7,4.11,69,850.0,0.57,900,13.13,20544,0.95,1.7890,13,15.00,26,32,7.92,4.31,-0.0501
73454,0.00,14.24,7,4.10,69,850.0,0.56,853,13.37,22144,0.96,1.7398,9,15.00,26,31,7.46,4.31,-0.0471
73558,0.00,13.92,7,4.09,69,850.0,0.54,825,13.14,20480,0.97,1.7125,9,15.00,26,32,7.12,4.31,-0.0417
73663,0.00,14.16,7,4.67,69,850.0,0.54,791,13.12,20672,0.97,1.7032,9,15.00,26,32,6.82,4.31,-0.0320
73766,0.00,14.08,7,4.74,69,850.0,0.53,758,13.10,20288,1.00,1.7278,0,15.00,26,33,6.78,4.71,-0.0206
73870,7.84,14.16,7,34.44,69,850.0,0.54,726,13.11,20416,1.10,1.7375,0,14.50,26,67,6.76,14.90,-0.0059
73974,31.76,14.24,7,37.17,69,850.0,0.65,743,12.65,17152,1.44,2.6797,0,13.50,26,95,11.71,38.43,0.3353
74078,28.63,14.16,7,10.20,69,850.0,0.78,930,12.58,16960,1.28,3.3440,0,15.50,26,92,16.40,33.33,0.3586
74181,3.92,14.16,7,8.82,69,850.0,0.91,1214,12.56,16832,1.26,3.7428,0,17.50,26,73,22.45,10.20,0.2310
74286,3.92,14.16,7,8.81,69,850.0,1.05,1414,13.11,20416,1.19,4.2180,0,18.50,26,61,28.36,9.41,0.1742
74389,3.92,14.24,7,8.74,69,850.0,1.07,1516,14.12,27008,1.10,4.0255,0,18.50,26,52,27.22,9.02,0.0551
74494,3.92,14.24,7,8.80,69,850.0,1.02,1510,15.58,36416,1.02,3.5108,0,18.50,26,47,23.68,9.02,-0.0359
74597,3.92,14.16,7,8.80,69,850.0,0.96,1442,15.58,36416,0.98,3.1105,0,18.00,26,44,20.63,9.02,-0.0643
74701,3.92,14.00,7,8.94,69,850.0,0.89,1356,14.12,27072,0.98,2.8733,0,17.50,26,45,18.46,9.41,-0.0602
74805,3.92,14.16,7,7.80,69,850.0,0.86,1227,13.58,23296,0.99,2.7517,0,16.50,26,47,17.43,9.41,-0.0339
74909,2.35,14.24,7,8.96,69,850.0,0.84,1085,12.86,18880,0.99,2.7415,0,15.50,26,47,15.65,8.24,-0.0145
75014,4.71,14.16,7,21.38,69,850.0,0.84,972,12.58,16960,1.04,2.7830,0,15.50,26,58,14.48,12.16,0.0085
75117,18.04,14.16,7,28.35,69,850.0,0.90,902,12.60,17088,1.18,3.1583,0,18.50,26,93,16.00,27.06,0.0937
75221,18.82,14.24,7,14.48,69,850.0,1.00,993,12.09,13568,1.23,3.9232,0,20.00,26,94,19.88,29.41,0.1584
75326,0.00,14.32,7,4.86,69,850.0,1.09,1227,12.57,16832,1.21,4.2835,0,15.00,26,76,23.23,11.37,0.1245
75428,0.00,14.16,7,4.86,69,850.0,1.15,1438,13.12,20544,1.12,4.5232,0,15.00,26,54,28.80,5.88,0.1025
75533,0.00,14.16,7,5.86,69,850.0,1.08,1544,14.11,27008,0.94,3.6135,0,20.00,26,39,23.70,5.10,-0.0780
75636,0.00,14.24,7,6.09,69,850.0,0.93,1498,15.26,34432,0.84,2.6547,13,20.00,26,34,17.36,6.67,-0.1951
75741,0.00,14.16,7,5.93,69,850.0,0.81,1406,14.67,30592,0.85,2.2088,13,20.00,26,32,14.20,6.67,-0.1732
75846,0.00,14.16,7,6.60,69,850.0,0.71,1306,13.25,21376,0.90,2.0255,13,20.00,26,31,12.19,5.88,-0.1467
75950,0.00,14.16,7,5.07,69,850.0,0.65,1216,12.59,16896,0.93,1.9605,13,15.00,26,33,10.88,7.45,-0.0919
76054,0.00,14.16,7,4.22,69,850.0,0.62,1221,12.09,13568,0.96,1.9698,13,15.00,26,33,11.68,5.49,-0.0425
76157,0.00,14.16,7,4.44,69,850.0,0.59,1197,12.11,14016,0.93,1.8453,13,15.00,26,29,10.63,4.31,-0.0538
76263,0.00,14.24,7,4.18,69,850.0,0.56,1120,12.12,14016,0.92,1.6945,13,18.50,26,28,9.16,4.31,-0.0762
76367,0.00,14.24,7,4.11,69,850.0,0.53,1014,12.56,16832,0.93,1.5993,13,15.00,26,28,7.96,4.31,-0.0771
76471,0.00,14.08,7,4.07,69,850.0,0.51,922,12.59,16960,0.96,1.5757,13,15.00,26,29,7.51,4.31,-0.0598
76575,0.00,14.16,7,7.80,69,850.0,0.50,897,12.58,17024,0.97,1.5773,13,15.00,26,30,7.17,4.31,-0.0357
76679,10.98,14.24,7,30.68,69,850.0,0.50,858,12.54,16768,1.13,1.6068,4,15.00,26,64,7.06,16.86,-0.0095
76783,26.67,14.16,7,32.49,69,850.0,0.62,880,12.56,16704,1.51,3.0125,4,15.00,26,95,16.22,32.94,0.3900
76887,27.84,14.24,7,34.50,69,850.0,0.80,1053,12.09,13760,1.29,3.5118,4,8.00,26,95,20.79,34.12,0.3887
76992,32.94,14.24,7,39.94,69,850.0,0.98,1214,11.86,12096,1.29,4.0270,4,11.00,26,95,25.46,40.00,0.2411
77097,34.90,14.16,7,35.52,69,850.0,1.13,1323,11.84,12160,1.27,4.6482,4,18.50,26,95,29.28,41.96,0.1816
77201,28.63,14.24,7,34.57,69,850.0,1.23,1366,14.11,26880,1.25,4.9945,4,17.00,26,94,32.16,36.08,0.1368
77305,28.63,14.16,7,35.16,69,850.0,1.29,1409,15.59,36672,1.24,5.2023,4,16.50,26,95,32.49,36.08,0.1065
77409,28.63,14.16,7,35.77,69,850.0,1.33,1428,18.57,56256,1.23,5.3555,4,16.50,26,95,33.40,37.25,0.0880
77513,28.63,14.24,7,35.47,69,850.0,1.37,1436,0.00,60096,1.22,5.4595,4,16.00,26,95,34.12,38.04,0.0752
77617,23.92,14.16,7,23.90,69,850.0,1.39,1383,0.00,55488,1.22,5.5300,4,16.00,26,94,34.03,33.33,0.0668
77720,12.16,14.24,7,22.03,69,850.0,1.39,1288,17.26,47360,1.19,5.4885,4,16.00,26,91,30.91,23.92,0.0523
77824,12.16,13.92,7,22.15,69,850.0,1.37,1339,16.58,43136,1.18,5.3095,4,16.00,26,90,28.94,23.14,0.0299
77929,12.16,14.16,7,22.31,69,850.0,1.36,1435,15.59,36608,1.17,5.2183,4,16.00,26,89,30.72,23.14,0.0230
78033,12.16,14.16,7,22.37,69,850.0,1.35,1533,16.12,40000,1.16,5.1327,4,16.50,26,88,32.60,23.14,0.0152
78136,12.16,14.16,7,22.37,69,850.0,1.34,1551,15.57,36480,1.16,5.1200,4,16.50,26,88,34.25,23.53,0.0130
78241,12.16,14.24,7,19.30,69,850.0,1.33,1474,15.09,33344,1.17,5.0755,4,16.50,26,89,33.78,23.53,0.0211
78344,9.41,14.16,7,19.02,69,850.0,1.32,1421,14.59,30080,1.15,4.9953,4,16.50,26,86,31.61,20.00,0.0201
78448,9.41,14.16,7,18.54,69,850.0,1.31,1376,15.12,33728,1.16,4.9880,4,16.50,26,86,30.38,20.00,0.0172
78552,8.63,14.16,7,16.33,69,850.0,1.31,1333,15.57,36480,1.16,4.9538,4,16.50,26,85,29.44,18.43,0.0156
78656,6.27,14.16,7,12.03,69,850.0,1.31,1274,14.56,29696,1.16,4.9482,4,16.50,26,81,28.52,15.69,0.0143
78759,1.96,14.16,7,7.12,69,850.0,1.32,1210,14.59,30080,1.16,4.9980,4,16.50,26,71,27.65,10.98,0.0143
78864,0.00,14.16,7,4.71,69,850.0,1.30,1225,14.08,26816,1.06,4.7933,4,20.00,26,58,25.15,6.27,-0.0194
78967,0.00,14.16,7,4.77,69,850.0,1.19,1257,14.09,26816,0.91,3.8560,4,20.00,26,45,20.51,5.10,-0.1335
79072,0.00,14.16,7,4.71,69,850.0,1.06,1157,13.55,23296,0.84,3.0718,13,19.50,26,41,15.56,5.10,-0.2248
79175,0.00,14.00,7,4.12,69,850.0,0.94,988,12.86,18880,0.82,2.5965,13,15.50,26,38,11.93,4.71,-0.2317
79280,0.00,14.16,7,4.24,69,850.0,0.87,846,12.57,16832,0.81,2.2830,13,15.00,26,37,9.41,4.31,-0.2073
79383,0.00,14.00,7,4.30,69,850.0,0.81,697,13.12,20224,0.84,2.1980,13,15.00,26,37,7.81,4.31,-0.1843
79488,0.00,14.00,7,4.75,69,850.0,0.77,577,13.21,21120,0.88,2.1990,45,15.00,26,39,6.79,4.31,-0.1418
79591,0.00,13.20,7,4.82,69,850.0,0.76,472,13.90,25344,0.94,2.2800,13,15.00,26,45,6.16,5.10,-0.0910
79696,0.00,12.72,7,4.91,69,850.0,0.77,424,14.07,26816,0.99,2.4250,13,15.00,26,49,5.93,5.10,-0.0362
79799,0.00,12.40,7,4.91,69,850.0,0.78,415,14.12,26944,1.04,2.6153,13,15.00,26,55,5.93,5.10,0.0292
79904,0.00,12.56,7,4.91,69,850.0,0.79,417,14.12,27072,1.05,2.6793,13,15.00,26,58,6.09,5.10,0.0409
80007,0.00,12.88,7,4.88,69,850.0,0.80,466,14.32,28288,1.05,2.7460,13,15.00,26,59,6.27,5.10,0.0450
80112,0.00,13.28,7,4.86,69,850.0,0.82,512,14.16,27328,1.05,2.7810,13,15.00,26,61,7.22,5.10,0.0455
80215,0.00,13.44,7,4.65,69,850.0,0.83,576,14.18,27520,1.05,2.8243,13,15.00,26,60,8.25,5.10,0.0435
80319,0.00,14.24,7,4.37,69,850.0,0.84,672,12.63,17216,1.04,2.8580,13,15.00,26,57,9.36,5.10,0.0402
80423,0.00,14.16,7,4.21,69,850.0,0.85,791,12.13,13888,1.03,2.8700,13,15.00,26,51,10.40,4.31,0.0303
80527,0.00,14.24,7,4.21,69,850.0,0.85,880,12.13,13824,1.00,2.8220,13,15.00,26,47,11.65,4.31,0.0106
80631,0.00,14.24,7,4.20,69,850.0,0.83,948,11.57,10240,0.96,2.6560,13,15.00,26,43,11.90,4.31,-0.0191
80735,0.00,14.16,7,4.15,69,850.0,0.79,961,12.11,13824,0.94,2.4605,13,15.00,26,39,11.12,4.31,-0.0637
80840,0.00,14.16,7,4.64,69,850.0,0.75,945,12.13,13952,0.92,2.2948,13,15.00,26,37,10.24,4.31,-0.0810
80943,0.00,14.16,7,4.70,69,850.0,0.71,871,12.59,16960,0.92,2.1643,13,15.00,26,36,9.33,4.71,-0.0860
81048,0.00,14.08,7,4.71,69,850.0,0.69,808,12.58,17088,0.94,2.1140,13,15.00,26,37,8.49,5.10,-0.0728
81152,0.00,14.08,7,5.05,69,850.0,0.67,778,12.58,16896,0.96,2.1063,9,15.00,26,38,8.23,5.10,-0.0532
81256,0.00,14.08,7,4.36,69,850.0,0.67,754,11.87,12032,0.97,2.1073,9,15.00,26,39,8.11,5.10,-0.0372
81361,0.00,14.00,7,6.53,69,850.0,0.66,736,11.87,12288,0.99,2.1187,13,15.00,26,40,7.97,5.88,-0.0235
81465,0.00,14.16,7,4.08,69,850.0,0.67,745,12.58,17088,1.05,2.2130,13,15.00,26,45,8.83,6.67,0.0131
81571,0.00,13.92,7,4.51,69,850.0,0.69,796,12.22,14528,1.04,2.3785,9,15.00,26,43,9.57,4.71,0.0572
