Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure Estimate (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Factory Processed MAP (4-byte)* (kPa absolute),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%)
50664,0.00,0.00,0.00,0.00,712,14.32,7,52,0.24,2562,14.27,26816,50.0,13.04,0.6382,0.77,0.0000,33.33,15.00,22,7.88,4.31
50767,0.00,0.00,0.00,0.00,712,14.40,7,52,0.19,2342,14.51,30080,50.0,11.06,0.6360,0.77,0.0000,33.33,15.00,22,5.76,5.10
50872,0.00,0.00,0.00,0.00,712,14.40,7,52,0.17,2161,15.52,36480,50.0,12.65,0.6408,0.51,0.0000,33.33,15.00,22,5.93,5.49
50976,0.00,0.00,0.00,0.00,712,14.40,7,52,0.17,2000,14.36,28352,50.0,12.65,0.6502,0.77,0.0000,33.33,15.00,22,5.57,5.88
51079,0.00,0.00,0.00,0.00,712,14.32,7,52,0.17,1814,13.97,27008,50.0,14.55,0.6382,0.77,0.0000,33.33,15.00,22,5.86,4.71
51185,0.00,0.00,0.00,0.00,712,14.32,7,52,0.18,1677,14.12,27008,50.0,15.19,0.6620,1.28,0.6482,33.33,15.00,22,6.05,5.49
51287,0.00,0.00,0.00,0.00,712,14.40,7,52,0.20,1562,14.59,29888,50.0,16.85,0.6455,1.28,0.7177,33.33,15.00,22,6.41,4.71
51392,0.00,0.00,0.00,0.00,712,14.32,7,52,0.21,1439,15.10,33536,50.0,16.70,0.6455,1.28,0.7073,33.33,15.00,22,5.77,4.71
51495,0.00,0.00,0.00,0.00,712,14.32,7,52,0.22,1337,16.11,40192,50.0,17.25,0.6430,1.28,0.7278,33.33,15.00,22,5.40,4.71
51599,0.00,0.00,0.00,0.00,712,14.40,7,52,0.22,1236,16.59,43072,50.0,18.36,0.6573,1.54,0.7525,33.33,15.00,22,5.26,4.71
51703,0.00,0.00,0.00,0.00,712,14.24,7,52,0.23,1146,16.58,43072,50.0,19.24,0.6525,1.54,0.7752,33.33,15.00,22,5.00,5.88
51807,0.00,0.00,0.00,0.00,712,14.32,7,52,0.24,1064,16.56,43264,50.0,22.02,0.6502,1.54,0.8995,33.33,15.00,22,5.31,5.88
51911,0.00,0.00,0.00,0.00,712,14.32,7,52,0.26,1010,16.59,43136,50.0,24.48,0.6335,1.54,1.0535,33.33,15.00,22,5.75,6.27
52015,0.00,0.00,0.00,0.00,712,14.32,7,52,0.29,976,16.58,42048,50.0,27.50,0.6360,1.79,1.2590,33.33,15.00,22,6.55,6.27
52119,0.00,0.00,0.00,0.00,712,14.32,7,52,0.33,956,15.57,39232,50.0,30.20,0.6335,2.05,1.4545,33.33,15.00,22,7.58,6.27
52224,0.00,0.00,0.00,0.00,712,14.32,7,52,0.37,944,16.36,36992,50.0,32.18,0.6382,2.30,1.6288,33.33,15.00,22,8.11,6.27
52328,0.00,0.00,0.00,0.00,712,14.32,7,52,0.41,940,15.57,33600,50.0,33.45,0.6455,2.30,1.7770,33.33,15.00,22,8.66,6.27
52433,0.00,0.00,0.00,0.00,712,14.40,7,52,0.45,945,15.11,33600,50.0,34.64,0.6360,2.56,1.8927,33.33,15.00,22,8.93,6.27
52537,0.00,0.00,0.00,0.00,712,14.40,7,52,0.49,949,15.27,36544,50.0,35.52,0.6335,2.56,1.9590,33.33,15.00,22,9.22,6.27
52640,0.00,0.00,0.00,0.00,712,14.40,7,52,0.52,964,15.97,39936,50.0,36.31,0.6430,2.56,2.0350,33.33,15.00,22,9.53,6.27
52745,0.00,0.00,0.00,0.00,712,14.40,7,52,0.54,985,16.52,43200,50.0,37.03,0.6335,2.82,2.1088,33.33,15.00,22,9.96,6.27
52849,0.00,0.00,0.00,0.00,712,14.40,7,52,0.56,1006,18.05,53248,50.0,37.58,0.6382,2.82,2.1538,33.33,15.00,22,10.27,6.27
52952,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1021,17.15,46592,50.0,37.66,0.6715,2.82,2.1692,33.33,15.00,22,10.53,6.27
53057,0.00,0.00,0.00,0.00,712,14.40,7,52,0.59,1044,16.52,41664,50.0,37.66,0.6360,2.82,2.1780,33.33,15.00,22,10.75,6.67
53160,0.00,0.00,0.00,0.00,712,14.32,7,52,0.60,1070,16.36,41472,50.0,37.66,0.6478,2.82,2.1757,33.33,15.00,22,11.04,6.67
53265,0.00,0.00,0.00,0.00,712,14.40,7,52,0.61,1096,16.59,43072,50.0,37.42,0.6430,2.82,2.1438,33.33,15.00,22,11.21,6.67
53370,0.00,0.00,0.00,0.00,712,14.16,7,52,0.61,1115,16.57,43264,50.0,36.95,0.6668,2.82,2.1350,33.33,15.00,22,11.23,6.67
53474,0.00,0.00,0.00,0.00,712,14.40,7,52,0.61,1131,16.14,40128,50.0,36.47,0.6693,2.82,2.1120,33.33,15.00,22,11.22,6.67
53578,0.00,0.00,0.00,0.00,712,14.32,7,52,0.61,1138,16.11,40064,50.0,35.92,0.6382,2.82,2.0838,33.33,15.00,22,11.25,7.06
53681,0.00,0.00,0.00,0.00,712,14.32,7,52,0.60,1152,15.57,36736,50.0,36.39,0.6382,2.82,2.0680,33.33,15.00,22,11.33,7.06
53786,0.00,0.00,0.00,0.00,712,14.32,7,52,0.60,1162,15.60,36608,50.0,36.31,0.6360,2.82,2.0575,33.33,15.00,22,11.59,6.67
53890,0.00,0.00,0.00,0.00,712,14.32,7,52,0.60,1172,15.58,36480,50.0,35.68,0.6430,2.82,2.0318,33.33,15.00,22,11.34,6.67
53993,0.00,0.00,0.00,0.00,712,14.40,7,52,0.60,1179,15.57,36736,50.0,35.20,0.6382,2.56,2.0030,33.33,15.00,22,11.28,6.67
54098,0.00,0.00,0.00,0.00,712,14.32,7,52,0.59,1172,15.60,34944,50.0,34.64,0.6502,2.56,1.9440,33.33,15.00,22,11.07,6.67
54202,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1169,15.35,35072,50.0,34.33,0.6620,2.56,1.9138,33.33,15.00,22,10.93,6.67
54306,0.00,0.00,0.00,0.00,712,14.24,7,52,0.58,1169,15.08,33600,50.0,34.57,0.6360,2.56,1.9250,33.33,15.00,22,11.05,7.06
54410,0.00,0.00,0.00,0.00,712,14.16,7,52,0.58,1173,15.13,33472,50.0,35.12,0.6430,2.56,1.9250,33.33,15.00,22,11.18,7.06
54514,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1179,15.11,33344,50.0,35.52,0.6620,2.56,1.9343,33.33,15.00,22,11.46,7.06
54617,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1188,15.11,33600,50.0,35.76,0.6382,2.56,1.9460,33.33,15.00,22,11.53,7.06
54722,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1200,15.14,33408,50.0,35.84,0.6668,2.56,1.9545,33.33,15.00,22,11.75,7.06
54827,0.00,0.00,0.00,0.00,712,14.32,7,52,0.59,1198,15.57,36480,50.0,35.76,0.6408,2.56,1.9598,33.33,15.00,22,11.85,7.06
54930,0.00,0.00,0.00,0.00,712,14.32,7,52,0.59,1208,15.11,33600,50.0,35.92,0.6455,2.56,1.9632,33.33,15.00,22,11.94,7.45
55035,0.00,0.00,0.00,0.00,712,14.40,7,52,0.59,1216,15.60,36544,50.0,35.92,0.6360,2.56,1.9720,33.33,15.00,22,12.20,7.45
55141,0.00,0.00,0.00,0.00,712,14.40,7,52,0.59,1233,15.08,33280,50.0,35.99,0.6430,2.56,1.9758,33.33,15.00,22,12.18,7.45
55244,0.00,0.00,0.00,0.00,712,14.40,7,52,0.59,1242,14.86,32000,50.0,35.92,0.6620,2.56,1.9783,33.33,15.00,22,12.27,7.45
55349,0.00,0.00,0.00,0.00,712,14.32,7,52,0.60,1256,15.59,36672,50.0,35.68,0.6573,2.56,1.9780,33.33,15.00,22,12.41,7.45
55453,0.00,0.00,0.00,0.00,712,14.40,7,52,0.59,1262,15.59,36480,50.0,35.60,0.6478,2.56,1.9745,33.33,15.00,22,12.50,7.45
55557,0.00,0.00,0.00,0.00,712,14.32,7,52,0.59,1264,15.58,36608,50.0,35.36,0.6645,2.56,1.9680,33.33,15.00,22,12.46,7.45
55661,0.00,0.00,0.00,0.00,712,14.40,7,52,0.59,1270,15.60,36544,50.0,35.12,0.6430,2.56,1.9558,33.33,15.00,22,12.47,7.45
55765,0.00,0.00,0.00,0.00,712,14.40,7,52,0.59,1271,15.59,36480,50.0,34.88,0.6478,2.56,1.9465,33.33,15.00,22,12.54,7.45
55869,0.00,0.00,0.00,0.00,712,14.32,7,52,0.59,1276,15.57,36608,50.0,34.80,0.6430,2.56,1.9380,33.33,15.00,22,12.37,7.45
55973,0.00,0.00,0.00,0.00,712,14.40,7,52,0.59,1279,15.60,36608,50.0,34.64,0.6525,2.56,1.9295,33.33,15.00,22,12.39,7.45
56076,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1274,15.59,36416,50.0,34.57,0.6478,2.56,1.9150,33.33,15.00,22,12.29,7.45
56180,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1275,15.57,33728,50.0,34.49,0.6382,2.56,1.9062,33.33,15.00,22,12.31,7.45
56285,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1276,15.37,35200,50.0,34.33,0.6408,2.56,1.9002,33.33,15.00,22,12.12,7.45
56388,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1277,15.33,33408,50.0,34.41,0.6360,2.56,1.8945,33.33,15.00,22,12.15,7.45
56492,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1272,15.08,33408,50.0,34.33,0.6455,2.56,1.8880,33.33,15.00,22,12.04,7.45
56597,0.00,0.00,0.00,0.00,712,14.16,7,52,0.57,1271,15.12,33536,50.0,34.33,0.6645,2.56,1.8865,33.33,15.00,22,12.19,7.45
56700,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1267,15.13,33472,50.0,34.33,0.6408,2.56,1.8870,33.33,15.00,22,12.12,7.45
56804,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1266,14.57,30016,50.0,34.33,0.6455,2.56,1.8855,33.33,15.00,22,12.11,7.45
56908,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1267,15.12,33664,50.0,34.33,0.6360,2.56,1.8840,33.33,15.00,22,11.97,7.45
57012,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1260,15.14,33280,50.0,34.41,0.6430,2.56,1.8820,33.33,15.00,22,11.98,7.45
57117,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1259,15.10,33536,50.0,34.41,0.6478,2.56,1.8835,33.33,15.00,22,12.12,7.45
57220,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1262,15.11,33472,50.0,34.64,0.6430,2.56,1.8868,33.33,15.00,22,12.12,7.45
57325,0.00,0.00,0.00,0.00,712,14.24,7,52,0.57,1264,14.88,31744,50.0,34.57,0.6408,2.56,1.8885,33.33,15.00,22,12.08,7.45
57428,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1266,14.85,32640,50.0,34.49,0.6408,2.56,1.8900,33.33,15.00,22,12.09,7.45
57533,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1270,15.13,33664,50.0,34.49,0.6430,2.56,1.8913,33.33,15.00,22,12.10,7.45
57637,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1267,15.12,33408,50.0,34.57,0.6645,2.56,1.8920,33.33,15.00,22,12.24,7.45
57740,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1264,15.10,33472,50.0,34.49,0.6382,2.56,1.8922,33.33,15.00,22,12.10,7.45
57845,0.00,0.00,0.00,0.00,712,14.24,7,52,0.57,1261,15.12,33600,50.0,34.33,0.6408,2.56,1.8920,33.33,15.00,22,12.20,7.45
57949,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1270,15.12,33344,50.0,34.33,0.6430,2.56,1.8927,33.33,15.00,22,12.10,7.45
58052,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1272,15.10,33536,50.0,34.49,0.6408,2.56,1.8935,33.33,15.00,22,12.15,7.45
58157,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1262,15.11,36608,50.0,34.49,0.6430,2.56,1.8935,33.33,15.00,22,12.16,7.45
58260,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1265,15.54,33408,50.0,34.57,0.6430,2.56,1.8940,33.33,15.00,22,12.18,7.45
58364,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1259,15.10,35072,50.0,34.49,0.6382,2.56,1.8915,33.33,15.00,22,12.16,7.45
58469,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1263,15.36,35136,50.0,34.48,0.6455,2.56,1.8895,33.33,15.00,22,11.92,7.45
58572,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1263,15.13,33408,50.0,34.64,0.6455,2.56,1.8925,33.33,15.00,22,12.20,7.45
58676,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1259,15.09,33472,50.0,34.64,0.6382,2.56,1.8922,33.33,15.00,22,12.01,7.45
58780,0.00,0.00,0.00,0.00,712,14.16,7,52,0.58,1260,15.12,33600,50.0,34.64,0.6430,2.56,1.8942,33.33,15.00,22,12.11,7.45
58884,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1256,15.12,33472,50.0,34.64,0.6382,2.56,1.8960,33.33,15.00,22,12.26,7.45
58988,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1256,15.10,33472,50.0,34.57,0.6430,2.56,1.8967,33.33,15.00,22,12.17,7.45
59093,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1261,15.11,33600,50.0,34.64,0.6573,2.56,1.8985,33.33,15.00,22,12.16,7.45
59196,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1260,15.14,33408,50.0,34.64,0.6620,2.56,1.8980,33.33,15.00,22,12.07,7.45
59300,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1261,15.10,33472,50.0,34.57,0.6455,2.56,1.8965,33.33,15.00,22,12.11,7.45
59403,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1266,15.09,33344,50.0,34.64,0.6478,2.56,1.8945,33.33,15.00,22,12.18,7.45
59508,0.00,0.00,0.00,0.00,712,14.16,7,52,0.58,1265,14.87,31872,50.0,34.57,0.6525,2.56,1.8955,33.33,15.00,22,12.12,7.45
59612,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1270,15.11,33472,50.0,34.57,0.6693,2.56,1.8962,33.33,15.00,22,12.13,7.45
59715,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1266,15.12,33600,50.0,34.49,0.6430,2.56,1.8965,33.33,15.00,22,12.12,7.45
59820,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1261,15.13,33408,50.0,34.57,0.6550,2.56,1.8955,33.33,15.00,22,12.06,7.45
59923,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1260,15.11,33344,50.0,34.57,0.6620,2.56,1.8933,33.33,15.00,22,12.12,7.45
60028,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1259,15.10,33600,50.0,34.49,0.6408,2.56,1.8920,33.33,15.00,22,12.15,7.45
60131,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1267,15.13,33408,50.0,34.49,0.6455,2.56,1.8862,33.33,15.00,22,11.94,7.45
60235,0.00,0.00,0.00,0.00,712,14.16,7,52,0.57,1268,15.10,33344,50.0,34.41,0.6598,2.56,1.8875,33.33,15.00,22,12.07,7.45
60340,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1258,15.11,33664,50.0,34.33,0.6693,2.56,1.8850,33.33,15.00,22,12.14,7.06
60443,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1254,15.14,33536,50.0,34.33,0.6455,2.56,1.8878,33.33,15.00,22,12.12,7.45
60547,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1256,15.35,35008,50.0,34.33,0.6478,2.56,1.8875,33.33,15.00,22,12.06,7.45
60652,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1253,15.13,33536,50.0,34.33,0.6455,2.56,1.8873,33.33,15.00,22,12.00,7.45
60755,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1256,15.12,33408,50.0,34.33,0.6478,2.56,1.8870,33.33,15.00,22,12.01,7.06
60859,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1254,15.11,33344,50.0,34.57,0.6478,2.56,1.8875,33.33,15.00,22,11.97,7.45
60963,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1251,15.10,33600,50.0,34.49,0.6525,2.56,1.8880,33.33,15.00,22,11.94,7.45
61066,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1249,14.60,29952,50.0,34.57,0.6573,2.56,1.8882,33.33,15.00,22,12.00,7.45
61171,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1243,14.57,29952,50.0,34.57,0.6455,2.56,1.8887,33.33,15.00,22,11.97,7.45
61275,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1242,15.11,33600,50.0,34.64,0.6408,2.56,1.8898,33.33,15.00,22,11.86,7.45
61378,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1249,15.13,33536,50.0,34.57,0.6478,2.56,1.8898,33.33,15.00,22,11.83,7.06
61483,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1250,14.58,29760,50.0,34.64,0.6478,2.56,1.8915,33.33,15.00,22,11.92,7.45
61587,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1243,14.85,32000,50.0,34.64,0.6408,2.56,1.8953,33.33,15.00,22,12.04,7.45
61690,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1245,14.89,33408,50.0,34.72,0.6408,2.56,1.8987,33.33,15.00,22,12.08,7.45
61795,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1254,15.13,33536,50.0,34.80,0.6455,2.56,1.9018,33.33,15.00,22,12.12,7.45
61898,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1256,15.11,33536,50.0,34.72,0.6455,2.56,1.9013,33.33,15.00,22,11.98,7.45
62002,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1258,15.12,33600,50.0,34.64,0.6430,2.56,1.8995,33.33,15.00,22,12.00,7.45
62107,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1260,15.12,33344,50.0,34.64,0.6455,2.56,1.8960,33.33,15.00,22,11.98,7.45
62210,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1255,15.10,33536,50.0,34.49,0.6455,2.56,1.8953,33.33,15.00,22,11.99,7.45
62314,0.00,0.00,0.00,0.00,712,14.40,7,52,0.58,1260,15.13,33536,50.0,34.49,0.6525,2.56,1.8938,33.33,15.00,22,12.07,7.45
62419,0.00,0.00,0.00,0.00,712,14.32,7,52,0.58,1253,15.11,33408,50.0,34.41,0.6382,2.56,1.8918,33.33,15.00,22,12.10,7.45
62523,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1260,15.09,33600,50.0,34.49,0.6360,2.56,1.8880,33.33,15.00,22,11.84,7.45
62627,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1258,15.29,35136,50.0,34.33,0.6360,2.56,1.8875,33.33,15.00,22,12.01,7.45
62730,0.00,0.00,0.00,0.00,712,14.40,7,52,0.57,1253,15.36,35072,50.0,34.33,0.6408,2.56,1.8873,33.33,15.00,22,12.04,7.45
62835,0.00,0.00,0.00,0.00,712,14.32,7,52,0.57,1254,15.09,33472,50.0,34.41,0.6430,2.56,1.8828,33.33,15.00,22,12.03,7.45
62938,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1259,15.12,33600,50.0,34.49,0.6430,2.56,1.8808,33.33,15.00,22,12.07,7.45
63043,0.00,0.00,0.00,0.00,712,14.24,7,53,0.57,1258,15.13,33408,50.0,34.41,0.6525,2.56,1.8840,33.33,15.00,22,12.05,7.45
63147,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1261,15.09,33600,50.0,34.33,0.6598,2.56,1.8862,33.33,15.00,22,12.05,7.45
63251,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1260,15.12,33600,50.0,34.41,0.6360,2.56,1.8855,33.33,15.00,22,12.02,7.45
63355,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1252,15.13,33408,50.0,34.49,0.6430,2.56,1.8858,33.33,15.00,22,11.97,7.45
63458,0.00,0.00,0.00,0.00,712,14.24,7,53,0.57,1255,15.10,33536,50.0,34.41,0.6430,2.56,1.8870,33.33,15.00,22,12.02,7.45
63563,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1251,15.12,33600,50.0,34.57,0.6382,2.56,1.8870,33.33,15.00,22,12.07,7.45
63667,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1250,14.57,28416,50.0,34.49,0.6430,2.56,1.8855,33.33,15.00,22,11.83,7.45
63770,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1258,14.32,30656,50.0,34.33,0.6430,2.56,1.8878,33.33,15.00,22,11.94,7.45
63874,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1256,15.12,33536,50.0,34.49,0.6478,2.56,1.8885,33.33,15.00,22,12.00,7.45
63978,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1245,15.13,33408,50.0,34.49,0.6455,2.56,1.8882,33.33,15.00,22,11.96,7.45
64083,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1241,15.10,33536,50.0,34.57,0.6382,2.56,1.8880,33.33,15.00,22,11.96,7.45
64188,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1246,15.11,33536,50.0,34.64,0.6455,2.56,1.8885,33.33,15.00,22,11.92,7.45
64293,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1251,15.13,33344,50.0,34.64,0.6382,2.56,1.8882,33.33,15.00,22,11.89,7.45
64397,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1256,15.10,33600,50.0,34.72,0.6430,2.56,1.8887,33.33,15.00,22,12.07,7.45
64502,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1253,15.12,33600,50.0,34.64,0.6502,2.56,1.8900,33.33,15.00,22,11.96,7.45
64606,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1258,15.13,33344,50.0,34.57,0.6430,2.56,1.8907,33.33,15.00,22,12.10,7.45
64710,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1257,15.11,33600,50.0,34.57,0.6478,2.56,1.8910,33.33,15.00,22,12.10,7.45
64814,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1255,15.36,35136,50.0,34.57,0.6430,2.56,1.8910,33.33,15.00,22,12.00,7.45
64917,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1262,15.12,33408,50.0,34.33,0.6382,2.56,1.8893,33.33,15.00,22,12.02,7.45
65021,0.00,0.00,0.00,0.00,712,14.24,7,53,0.57,1258,15.09,33408,50.0,34.41,0.6382,2.56,1.8862,33.33,15.00,22,11.92,7.45
65126,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1248,15.12,33600,50.0,34.41,0.6430,2.56,1.8840,33.33,15.00,22,11.85,7.45
65229,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1249,15.13,33408,50.0,34.49,0.6408,2.56,1.8845,33.33,15.00,22,12.00,7.45
65333,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1256,15.10,33472,50.0,34.41,0.6455,2.56,1.8825,33.33,15.00,22,12.01,7.45
65438,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1258,15.12,33600,50.0,34.49,0.6408,2.56,1.8810,33.33,15.00,22,11.91,7.45
65541,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1255,15.12,33472,50.0,34.49,0.6455,2.56,1.8820,33.33,15.00,22,12.03,7.45
65646,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1250,15.10,31296,50.0,34.49,0.6478,2.56,1.8842,33.33,15.00,22,11.94,7.45
65751,0.00,0.00,0.00,0.00,712,14.24,7,53,0.57,1253,14.55,29888,50.0,34.64,0.6573,2.56,1.8855,33.33,15.00,22,11.93,7.45
65854,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1249,14.35,31616,50.0,34.49,0.6598,2.56,1.8868,33.33,15.00,22,12.03,7.45
65958,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1249,15.02,33472,50.0,34.49,0.6360,2.56,1.8873,33.33,15.00,22,12.02,7.45
66062,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1251,15.13,33664,50.0,34.49,0.6408,2.56,1.8875,33.33,15.00,22,11.94,7.45
66166,0.00,0.00,0.00,0.00,712,14.16,7,53,0.57,1253,15.11,33408,50.0,34.64,0.6598,2.56,1.8873,33.33,15.00,22,11.88,7.45
66270,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1246,15.11,33344,50.0,34.57,0.6598,2.56,1.8882,33.33,15.00,22,11.96,7.45
66374,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1248,14.58,30080,50.0,34.57,0.6455,2.56,1.8900,33.33,15.00,22,11.95,7.45
66478,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1255,15.12,33472,50.0,34.64,0.6360,2.56,1.8918,33.33,15.00,22,12.01,7.45
66582,0.00,0.00,0.00,0.00,712,14.16,7,53,0.57,1254,14.56,29888,50.0,34.57,0.6668,2.56,1.8933,33.33,15.00,22,12.04,7.45
66685,0.00,0.00,0.00,0.00,712,14.40,7,53,0.58,1255,14.57,30080,50.0,34.57,0.6645,2.56,1.8915,33.33,15.00,22,11.97,7.45
66790,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1254,15.13,33536,50.0,34.64,0.6382,2.56,1.8905,33.33,15.00,22,11.97,7.45
66893,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1253,15.33,35136,50.0,34.64,0.6430,2.56,1.8895,33.33,15.00,22,11.93,7.45
66997,0.00,0.00,0.00,0.00,712,14.24,7,53,0.57,1252,15.36,33920,50.0,34.64,0.6382,2.56,1.8890,33.33,15.00,22,11.94,7.45
67101,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1247,15.12,33344,50.0,34.64,0.6382,2.56,1.8900,33.33,15.00,22,12.04,7.45
67205,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1250,15.11,33408,50.0,34.64,0.6408,2.56,1.8893,33.33,15.00,22,12.00,7.45
67310,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1256,14.56,30144,50.0,34.57,0.6430,2.56,1.8887,33.33,15.00,22,11.95,7.45
67414,0.00,0.00,0.00,0.00,712,14.32,7,53,0.57,1255,14.59,29888,50.0,34.49,0.6408,2.56,1.8887,33.33,15.00,22,11.97,7.45
67517,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1250,14.57,30528,50.0,34.48,0.6382,2.56,1.8885,33.33,15.00,22,11.98,7.45
67621,0.00,0.00,0.00,0.00,712,14.40,7,53,0.57,1248,15.11,33600,50.0,34.57,0.6408,2.56,1.8882,33.33,15.00,22,12.02,7.45
