Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure Estimate (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Factory Processed MAP (4-byte)* (kPa absolute),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%)
170486,0.00,0.00,0.00,0.00,712,14.32,7,45,0.24,1073,16.59,43072,50.0,18.36,0.6620,1.28,0.7688,33.33,15.00,21,4.48,6.27
170591,0.00,0.00,0.00,0.00,712,14.40,7,45,0.24,1001,16.56,43200,50.0,22.65,0.6335,1.54,0.9260,33.33,15.00,21,5.10,6.67
170695,0.00,0.00,0.00,0.00,712,14.40,7,45,0.27,954,16.13,40064,50.0,26.70,0.6335,1.79,1.1565,33.33,15.00,21,6.08,6.67
170799,0.00,0.00,0.00,0.00,712,14.40,7,45,0.31,922,15.56,36416,50.0,30.12,0.6312,2.05,1.4160,33.33,15.00,21,7.12,6.67
170902,0.00,0.00,0.00,0.00,712,14.40,7,45,0.36,904,15.57,33408,50.0,32.50,0.6360,2.30,1.6535,33.33,15.00,21,7.86,6.27
171007,0.00,0.00,0.00,0.00,712,14.40,7,45,0.40,901,14.83,27520,50.0,33.85,0.6335,2.56,1.8335,33.33,15.00,21,8.47,6.27
171111,0.00,0.00,0.00,0.00,712,14.40,7,45,0.45,904,14.10,26816,50.0,35.44,0.6645,2.56,1.9447,33.33,15.00,21,8.78,6.27
171214,0.00,0.00,0.00,0.00,712,14.16,7,45,0.49,916,14.09,29888,50.0,36.63,0.6693,2.56,2.0657,33.33,15.00,21,9.17,6.27
171318,0.00,0.00,0.00,0.00,712,14.40,7,45,0.52,929,14.59,33536,50.0,37.74,0.6312,2.82,2.1690,33.33,15.00,21,9.64,6.67
171423,0.00,0.00,0.00,0.00,712,14.40,7,45,0.55,941,15.37,36480,50.0,38.54,0.6455,2.82,2.2658,33.33,15.00,21,10.12,6.67
171526,0.00,0.00,0.00,0.00,712,14.32,7,46,0.58,968,16.38,43008,50.0,39.25,0.6288,3.07,2.3255,33.33,15.00,21,10.56,6.67
171631,0.00,0.00,0.00,0.00,712,14.32,7,46,0.60,994,17.07,46656,50.0,39.73,0.6360,3.07,2.3693,33.33,15.00,21,10.94,7.06
171734,0.00,0.00,0.00,0.00,712,14.48,7,46,0.62,1023,18.32,54784,50.0,40.28,0.6288,3.07,2.4060,33.33,15.00,21,11.40,6.67
171839,0.00,0.00,0.00,0.00,712,14.40,7,46,0.64,1053,18.13,53184,50.0,40.36,0.6525,3.07,2.4152,33.33,15.00,21,11.75,6.67
171942,0.00,0.00,0.00,0.00,712,14.24,7,46,0.65,1082,16.57,43264,50.0,40.12,0.6693,3.07,2.3912,33.33,15.00,21,12.00,6.67
172046,0.00,0.00,0.00,0.00,712,14.40,7,46,0.66,1107,16.57,43008,50.0,39.57,0.6312,3.07,2.3382,33.33,15.00,21,12.02,7.06
172151,0.00,0.00,0.00,0.00,712,14.32,7,46,0.66,1129,16.34,41472,50.0,39.17,0.6455,3.07,2.3235,33.33,15.00,21,12.17,7.06
172255,0.00,0.00,0.00,0.00,712,14.40,7,46,0.66,1148,16.58,43200,50.0,38.85,0.6335,3.07,2.2997,33.33,15.00,21,12.26,7.06
172360,0.00,0.00,0.00,0.00,712,14.40,7,46,0.65,1165,16.13,40064,50.0,38.38,0.6335,2.82,2.2665,33.33,15.00,21,12.37,7.06
172465,0.00,0.00,0.00,0.00,712,14.40,7,46,0.65,1180,16.11,40000,50.0,37.82,0.6335,2.82,2.2298,33.33,15.00,21,12.27,7.06
172568,0.00,0.00,0.00,0.00,712,14.32,7,46,0.64,1183,15.57,36672,50.0,37.26,0.6408,2.82,2.1557,33.33,15.00,21,12.13,7.06
172673,0.00,0.00,0.00,0.00,712,14.32,7,46,0.63,1184,15.60,36608,50.0,36.87,0.6645,2.82,2.1150,33.33,15.00,21,12.06,7.06
172777,0.00,0.00,0.00,0.00,712,14.40,7,46,0.63,1186,15.58,36032,50.0,36.63,0.6455,2.82,2.0857,33.33,15.00,21,12.06,7.06
172881,0.00,0.00,0.00,0.00,712,14.16,7,46,0.62,1190,15.12,33600,50.0,36.55,0.6382,2.82,2.0905,33.33,15.00,21,12.04,7.06
172984,0.00,0.00,0.00,0.00,712,14.40,7,46,0.62,1189,15.13,33408,50.0,36.39,0.6668,2.82,2.0667,33.33,15.00,21,12.06,7.06
173089,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1182,15.14,33344,50.0,36.23,0.6598,2.82,2.0475,33.33,15.00,21,11.89,7.06
173194,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1184,15.33,30144,50.0,36.23,0.6455,2.56,2.0322,33.33,15.00,21,11.88,7.45
173297,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1184,14.58,30080,50.0,36.63,0.6312,2.82,2.0328,33.33,15.00,21,12.15,7.45
173402,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1195,14.57,29824,50.0,37.03,0.6335,2.56,2.0408,33.33,15.00,21,12.27,7.45
173505,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1204,14.56,29952,50.0,37.03,0.6360,2.82,2.0482,33.33,15.00,21,12.36,7.45
173610,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1221,14.58,30080,50.0,37.03,0.6335,2.82,2.0528,33.33,15.00,21,12.34,7.45
173713,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1228,14.59,29888,50.0,36.95,0.6382,2.56,2.0522,33.33,15.00,21,12.46,7.45
173818,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1231,14.57,29888,50.0,36.63,0.6430,2.82,2.0457,33.33,15.00,21,12.60,7.45
173921,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1226,14.57,30144,50.0,36.47,0.6360,2.56,2.0377,33.33,15.00,21,12.51,7.45
174024,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1228,15.11,33472,50.0,36.23,0.6430,2.56,2.0295,33.33,15.00,21,12.55,7.45
174129,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1232,15.11,33280,50.0,36.15,0.6408,2.56,2.0200,33.33,15.00,21,12.41,7.45
174232,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1236,14.85,31936,50.0,36.15,0.6573,2.56,2.0135,33.33,15.00,21,12.45,7.45
174337,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1238,15.34,36544,50.0,36.15,0.6430,2.56,2.0030,33.33,15.00,21,12.41,7.84
174440,0.00,0.00,0.00,0.00,712,14.40,7,46,0.60,1243,15.14,33536,50.0,36.15,0.6382,2.56,2.0010,33.33,15.00,21,12.49,7.45
174545,0.00,0.00,0.00,0.00,712,14.40,7,46,0.60,1244,15.10,33536,50.0,36.31,0.6382,2.56,2.0023,33.33,15.00,21,12.44,7.84
174648,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1242,15.12,33600,50.0,36.31,0.6360,2.56,2.0057,33.33,15.00,21,12.64,7.45
174753,0.00,0.00,0.00,0.00,712,14.32,7,46,0.61,1244,15.13,33344,50.0,36.23,0.6502,2.56,2.0105,33.33,15.00,21,12.73,7.84
174856,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1244,15.09,33536,50.0,36.23,0.6455,2.56,2.0137,33.33,15.00,21,12.77,7.45
174960,0.00,0.00,0.00,0.00,712,14.32,7,46,0.61,1249,15.11,33536,50.0,36.23,0.6430,2.56,2.0155,33.33,15.00,21,12.57,7.84
175066,0.00,0.00,0.00,0.00,712,14.32,7,46,0.61,1258,15.12,33408,50.0,36.23,0.6382,2.56,2.0168,33.33,15.00,21,12.63,7.45
175169,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1254,15.10,33472,50.0,36.23,0.6455,2.56,2.0192,33.33,15.00,21,12.82,7.84
175274,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1253,15.30,35264,50.0,36.23,0.6478,2.56,2.0168,33.33,15.00,21,12.67,7.45
175377,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1252,15.56,36480,50.0,36.07,0.6382,2.56,2.0097,33.33,15.00,21,12.73,7.45
175482,0.00,0.00,0.00,0.00,712,14.32,7,46,0.61,1258,15.16,33344,50.0,36.07,0.6360,2.56,2.0060,33.33,15.00,21,12.72,7.45
175585,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1255,15.57,36608,50.0,36.15,0.6620,2.56,2.0045,33.33,15.00,21,12.66,7.84
175689,0.00,0.00,0.00,0.00,712,14.32,7,46,0.61,1260,15.14,33536,50.0,36.15,0.6408,2.56,2.0038,33.33,15.00,21,12.69,7.45
175792,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1263,15.11,33344,50.0,36.07,0.6408,2.56,2.0013,33.33,15.00,21,12.71,7.84
175897,0.00,0.00,0.00,0.00,712,14.32,7,46,0.61,1260,15.10,33536,50.0,35.92,0.6430,2.56,1.9965,33.33,15.00,21,12.59,7.45
176001,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1254,15.13,33600,50.0,35.99,0.6478,2.56,1.9988,33.33,15.00,21,12.76,7.84
176105,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1255,15.13,33344,50.0,35.99,0.6360,2.56,1.9988,33.33,15.00,21,12.76,7.45
176209,0.00,0.00,0.00,0.00,712,14.32,7,46,0.61,1257,15.09,33600,50.0,35.99,0.6335,2.56,1.9980,33.33,15.00,21,12.69,7.45
176313,0.00,0.00,0.00,0.00,712,14.16,7,46,0.61,1260,15.11,32128,50.0,35.92,0.6382,2.56,1.9958,33.33,15.00,21,12.64,7.45
176416,0.00,0.00,0.00,0.00,712,14.40,7,46,0.60,1256,14.88,31872,50.0,35.92,0.6360,2.56,1.9963,33.33,15.00,21,12.69,7.84
176521,0.00,0.00,0.00,0.00,712,14.40,7,46,0.60,1257,14.56,29952,50.0,36.07,0.6430,2.56,1.9945,33.33,15.00,21,12.67,7.45
176625,0.00,0.00,0.00,0.00,712,14.32,7,46,0.60,1260,15.11,33600,50.0,35.84,0.6478,2.56,1.9960,33.33,15.00,21,12.81,7.45
176730,0.00,0.00,0.00,0.00,712,14.48,7,46,0.61,1259,15.13,31488,50.0,35.92,0.6525,2.56,1.9963,33.33,20.00,21,12.72,7.84
176834,0.00,0.00,0.00,0.00,712,14.32,7,46,0.60,1265,14.57,32832,50.0,34.80,0.6335,2.56,1.9107,33.33,20.50,21,12.22,5.88
176939,0.00,0.00,0.00,0.00,712,14.40,7,46,0.59,1245,15.10,33600,50.0,32.58,0.6408,2.56,1.7857,33.33,21.00,21,11.18,5.88
177042,0.00,0.00,0.00,0.00,712,14.40,7,46,0.56,1224,15.11,29952,50.0,31.39,0.6360,2.30,1.7065,33.33,21.50,21,10.36,5.88
177147,0.00,0.00,0.00,0.00,712,14.40,7,46,0.54,1202,14.71,33344,50.0,30.83,0.6645,2.30,1.6427,33.33,22.00,21,10.00,6.27
177251,0.00,0.00,0.00,0.00,712,14.40,7,46,0.52,1176,15.10,33600,50.0,30.51,0.6668,2.30,1.6053,33.33,22.00,21,9.46,6.27
177355,0.00,0.00,0.00,0.00,712,14.40,7,46,0.51,1147,14.87,31552,50.0,30.59,0.6455,2.30,1.5973,33.33,22.00,21,9.33,6.27
177460,0.00,0.00,0.00,0.00,712,14.40,7,46,0.50,1115,14.12,26816,50.0,30.75,0.6360,2.30,1.6195,33.33,21.50,21,9.08,6.27
177563,0.00,0.00,0.00,0.00,712,14.40,7,46,0.49,1089,14.10,26944,50.0,31.15,0.6455,2.30,1.6122,33.33,21.00,21,8.95,6.27
177667,0.00,0.00,0.00,0.00,712,14.40,7,46,0.49,1072,14.10,26944,50.0,31.55,0.6620,2.30,1.6210,33.33,20.50,21,9.06,6.27
177771,0.00,0.00,0.00,0.00,712,14.40,7,46,0.50,1062,14.10,26752,50.0,32.02,0.6360,2.30,1.6380,33.33,20.00,21,9.07,6.27
177874,0.00,0.00,0.00,0.00,712,14.48,7,46,0.50,1050,14.09,27008,50.0,32.58,0.6312,2.30,1.7070,33.33,19.50,21,9.10,6.27
177979,0.00,0.00,0.00,0.00,712,14.40,7,46,0.51,1041,14.12,27008,50.0,33.14,0.6525,2.30,1.7748,33.33,19.50,21,9.32,6.27
178082,0.00,0.00,0.00,0.00,712,14.40,7,46,0.52,1030,14.12,26816,50.0,33.61,0.6645,2.56,1.8063,33.33,19.00,21,9.53,6.27
178187,0.00,0.00,0.00,0.00,712,14.40,7,46,0.53,1025,14.09,26944,50.0,34.01,0.6335,2.56,1.8395,33.33,18.50,21,9.58,6.27
178290,0.00,0.00,0.00,0.00,712,14.40,7,46,0.54,1027,14.12,27008,50.0,34.41,0.6360,2.56,1.8785,33.33,18.00,21,9.62,6.27
178395,0.00,0.00,0.00,0.00,712,14.40,7,46,0.55,1023,14.10,26752,50.0,34.64,0.6598,2.56,1.9050,33.33,18.00,21,9.71,6.67
178498,0.00,0.00,0.00,0.00,712,14.40,7,46,0.56,1023,14.33,28352,50.0,35.52,0.6335,2.56,1.9538,33.33,17.50,21,10.00,6.67
178602,0.00,0.00,0.00,0.00,712,14.40,7,46,0.57,1033,14.51,30144,50.0,36.39,0.6335,2.56,2.0185,33.33,17.50,21,10.28,7.06
178706,0.00,0.00,0.00,0.00,712,14.40,7,46,0.58,1050,14.60,29952,50.0,37.27,0.6335,2.82,2.0780,33.33,17.50,21,10.73,7.06
178810,0.00,0.00,0.00,0.00,712,14.40,7,46,0.59,1068,14.56,32896,50.0,37.90,0.6312,2.82,2.1080,33.33,17.50,21,11.08,7.06
178914,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1090,15.10,33664,50.0,37.98,0.6335,2.82,2.1435,33.33,17.50,21,11.41,7.06
179020,0.00,0.00,0.00,0.00,712,14.40,7,46,0.62,1107,15.13,33472,50.0,38.61,0.6335,2.82,2.1827,33.33,17.50,21,11.83,7.45
179123,0.00,0.00,0.00,0.00,712,14.40,7,46,0.63,1132,15.11,33408,50.0,38.85,0.6668,2.82,2.1972,33.33,17.50,21,12.11,7.45
179227,0.00,0.00,0.00,0.00,712,14.40,7,46,0.63,1160,15.45,36608,50.0,39.01,0.6408,2.82,2.1688,33.33,17.50,21,12.50,7.45
179331,0.00,0.00,0.00,0.00,712,14.40,7,46,0.64,1185,15.59,36544,50.0,38.77,0.6408,2.82,2.1800,33.33,17.50,21,12.66,7.45
179435,0.00,0.00,0.00,0.00,712,14.32,7,46,0.64,1212,15.14,33472,50.0,38.54,0.6408,2.82,2.1808,33.33,17.50,21,12.93,7.45
179538,0.00,0.00,0.00,0.00,712,14.40,7,46,0.64,1230,15.55,36608,50.0,38.14,0.6312,2.82,2.1663,33.33,18.00,21,12.91,7.45
179643,0.00,0.00,0.00,0.00,712,14.40,7,46,0.64,1243,15.58,37888,50.0,37.58,0.6382,2.82,2.1473,33.33,18.50,21,13.02,7.45
179746,0.00,0.00,0.00,0.00,712,14.40,7,46,0.64,1245,15.58,36352,50.0,35.99,0.6408,2.56,1.9828,33.33,15.00,21,12.50,4.31
179850,0.00,0.00,0.00,0.00,712,14.40,7,46,0.60,1199,15.57,36544,50.0,30.36,0.6382,2.30,1.6658,33.33,15.00,21,9.82,4.31
179955,0.00,0.00,0.00,0.00,712,14.40,7,46,0.55,1118,15.58,36672,50.0,27.50,0.6335,2.05,1.4752,33.33,15.00,21,8.01,4.31
180059,0.00,0.00,0.00,0.00,712,14.16,7,46,0.50,998,15.58,36480,50.0,26.54,0.6455,2.05,1.4185,33.33,15.00,21,6.58,7.45
180163,0.00,0.00,0.00,0.00,712,14.40,7,46,0.48,964,15.59,36544,50.0,31.39,0.6335,2.30,1.5790,33.33,15.00,21,8.05,6.27
180266,0.00,0.00,0.00,0.00,712,14.32,7,46,0.49,939,15.10,33600,50.0,32.34,0.6693,2.30,1.6593,33.33,15.00,21,8.23,5.10
180371,0.00,0.00,0.00,0.00,712,14.48,7,46,0.49,909,14.60,30016,50.0,32.10,0.6288,2.30,1.6278,33.33,15.00,21,7.82,5.49
180474,0.00,0.00,0.00,0.00,712,14.32,7,46,0.50,886,14.09,26880,50.0,32.90,0.6693,2.30,1.7865,33.33,15.00,21,8.14,6.27
180578,0.00,0.00,0.00,0.00,712,14.40,7,46,0.52,880,14.08,24576,50.0,34.96,0.6430,2.56,1.8738,33.33,15.00,21,8.48,5.88
180683,0.00,0.00,0.00,0.00,712,14.48,7,46,0.53,877,13.35,21824,50.0,35.52,0.6265,2.56,1.9263,33.33,15.00,21,8.58,5.88
180786,0.00,0.00,0.00,0.00,712,14.32,7,46,0.55,874,13.56,23360,50.0,35.84,0.6240,2.56,1.9598,33.33,15.00,21,8.67,5.88
180891,0.00,0.00,0.00,0.00,712,14.40,7,46,0.56,878,13.56,23552,50.0,36.31,0.6525,2.56,2.0048,33.33,15.00,21,8.87,5.88
180994,0.00,0.00,0.00,0.00,712,14.32,7,46,0.57,887,13.57,26816,50.0,36.95,0.6312,2.56,2.0528,33.33,15.00,21,8.99,5.88
181098,0.00,0.00,0.00,0.00,712,14.40,7,46,0.59,900,14.12,26816,50.0,37.74,0.6312,2.82,2.1095,33.33,15.00,21,9.45,5.88
181202,0.00,0.00,0.00,0.00,712,14.40,7,46,0.60,912,14.10,27008,50.0,37.98,0.6668,2.82,2.1362,33.33,15.00,21,9.64,5.88
181306,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,933,14.11,27008,50.0,38.30,0.6265,2.82,2.1597,33.33,15.00,21,9.82,5.88
181410,0.00,0.00,0.00,0.00,712,14.32,7,46,0.62,944,14.56,29888,50.0,38.30,0.6573,2.82,2.1615,33.33,15.00,21,10.01,5.88
181514,0.00,0.00,0.00,0.00,712,14.32,7,46,0.62,958,14.56,30016,50.0,38.14,0.6550,2.82,2.1707,33.33,15.00,21,10.10,6.67
181617,0.00,0.00,0.00,0.00,712,14.32,7,46,0.63,975,15.11,33792,50.0,38.62,0.6408,2.82,2.1963,33.33,15.00,21,10.40,6.27
181722,0.00,0.00,0.00,0.00,712,14.40,7,46,0.63,993,15.38,35072,50.0,38.69,0.6335,2.82,2.1677,33.33,15.00,21,10.60,6.67
181825,0.00,0.00,0.00,0.00,712,14.40,7,46,0.64,1005,15.10,33408,50.0,38.54,0.6382,2.82,2.1743,33.33,15.00,21,10.83,6.67
181930,0.00,0.00,0.00,0.00,712,14.40,7,46,0.64,1027,15.09,33600,50.0,38.85,0.6360,2.82,2.1790,33.33,16.50,21,11.13,5.10
182033,0.00,0.00,0.00,0.00,712,14.40,7,46,0.64,1036,15.13,33472,50.0,35.92,0.6360,2.82,2.0463,33.33,17.00,21,10.22,5.10
182138,0.00,0.00,0.00,0.00,712,14.40,7,46,0.62,1012,15.11,33408,50.0,33.77,0.6335,2.56,1.9218,33.33,17.00,21,9.43,5.10
182241,0.00,0.00,0.00,0.00,712,14.40,7,46,0.60,989,15.11,33664,50.0,32.74,0.6335,2.56,1.8148,33.33,17.00,21,8.62,5.10
182346,0.00,0.00,0.00,0.00,712,14.16,7,46,0.57,956,15.11,33536,50.0,31.79,0.6360,2.30,1.7390,33.33,17.00,21,8.13,5.10
182449,0.00,0.00,0.00,0.00,712,14.48,7,46,0.55,921,15.13,33408,50.0,31.47,0.6312,2.30,1.6918,33.33,17.00,21,7.61,5.10
182554,0.00,0.00,0.00,0.00,712,14.32,7,46,0.54,872,14.55,30080,50.0,31.47,0.6668,2.30,1.6753,33.33,16.00,21,7.44,5.10
182657,0.00,0.00,0.00,0.00,712,14.40,7,46,0.53,844,14.56,27840,50.0,31.71,0.6620,2.30,1.6615,33.33,15.50,21,7.17,5.10
182761,0.00,0.00,0.00,0.00,712,14.32,7,46,0.52,811,13.89,25152,50.0,32.18,0.6218,2.30,1.6965,33.33,15.00,21,7.03,5.10
182865,0.00,0.00,0.00,0.00,712,14.40,7,46,0.52,787,14.09,26944,50.0,32.74,0.6335,2.30,1.7112,33.33,14.50,21,7.13,5.10
182969,0.00,0.00,0.00,0.00,712,14.48,7,46,0.52,763,14.13,23552,50.0,33.45,0.6218,2.30,1.7985,33.33,14.50,21,7.15,5.10
183072,0.00,0.00,0.00,0.00,712,14.40,7,46,0.53,746,13.59,23296,50.0,34.09,0.6240,2.56,1.8340,33.33,14.50,21,7.09,5.10
183177,0.00,0.00,0.00,0.00,712,14.32,7,46,0.54,726,13.55,23424,50.0,35.12,0.6288,2.56,1.9045,33.33,14.00,21,7.22,5.10
183280,0.00,0.00,0.00,0.00,712,14.24,7,46,0.55,716,13.56,23488,50.0,36.23,0.6192,2.56,1.9830,33.33,14.00,21,7.27,5.10
183385,0.00,0.00,0.00,0.00,712,14.40,7,46,0.57,717,13.58,23488,50.0,37.50,0.6455,2.56,2.0640,33.33,14.00,21,7.44,5.10
183489,0.00,0.00,0.00,0.00,712,14.40,7,46,0.58,716,14.10,26944,50.0,38.38,0.6382,2.82,2.1195,33.33,14.00,21,7.70,5.10
183592,0.00,0.00,0.00,0.00,712,14.32,7,46,0.59,725,14.34,28608,50.0,39.01,0.6430,2.82,2.1763,33.33,14.00,21,7.90,5.10
183697,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,738,14.36,26688,50.0,39.81,0.6192,2.82,2.2245,33.33,14.00,21,8.11,5.10
183800,0.00,0.00,0.00,0.00,712,14.48,7,46,0.62,750,14.11,26816,50.0,39.97,0.6170,2.82,2.2668,33.33,14.00,21,8.33,5.10
183904,0.00,0.00,0.00,0.00,712,14.56,7,46,0.64,770,14.11,26944,50.0,40.20,0.6218,3.07,2.2880,33.33,14.00,21,8.49,5.10
184009,0.00,0.00,0.00,0.00,712,14.56,7,46,0.65,788,14.12,26752,50.0,40.12,0.6192,2.82,2.2877,33.33,13.50,21,8.71,5.10
184112,0.00,0.00,0.00,0.00,712,14.56,7,46,0.65,800,14.12,26752,50.0,39.89,0.6265,2.82,2.2775,33.33,13.50,21,8.81,5.10
184217,0.00,0.00,0.00,0.00,712,14.40,7,46,0.65,816,14.08,26944,50.0,39.57,0.6573,2.82,2.2435,33.33,14.00,21,8.86,5.10
184320,0.00,0.00,0.00,0.00,712,14.32,7,46,0.66,830,14.57,30080,50.0,39.25,0.6335,2.82,2.2425,33.33,14.00,21,9.01,5.10
184424,0.00,0.00,0.00,0.00,712,14.40,7,46,0.66,838,14.59,29952,50.0,38.77,0.6312,2.82,2.2277,33.33,14.00,21,9.03,5.10
184528,0.00,0.00,0.00,0.00,712,14.40,7,46,0.65,854,14.56,30016,50.0,38.30,0.6335,2.82,2.2090,33.33,14.50,21,8.98,5.10
184632,0.00,0.00,0.00,0.00,712,14.48,7,46,0.65,862,14.59,30080,50.0,37.82,0.6265,2.82,2.1492,33.33,15.00,21,8.98,5.10
184736,0.00,0.00,0.00,0.00,712,14.40,7,46,0.64,869,14.59,29888,50.0,37.11,0.6288,2.82,2.0950,33.33,15.00,21,8.89,4.31
184840,0.00,0.00,0.00,0.00,712,14.40,7,46,0.63,856,14.36,28352,50.0,35.52,0.6668,2.56,2.0008,33.33,15.00,21,8.42,4.31
184944,0.00,0.00,0.00,0.00,712,14.32,7,46,0.62,840,14.32,28480,50.0,34.09,0.6525,2.56,1.9315,33.33,15.00,21,7.96,4.31
185048,0.00,0.00,0.00,0.00,712,14.40,7,46,0.60,817,14.59,29824,50.0,33.69,0.6312,2.56,1.9255,33.33,15.00,21,7.88,6.27
185152,0.00,0.00,0.00,0.00,712,14.48,7,46,0.60,808,14.24,26816,50.0,36.55,0.6265,2.56,1.9825,33.33,15.00,21,8.26,5.49
185256,0.00,0.00,0.00,0.00,712,14.48,7,46,0.60,808,14.10,27008,50.0,37.34,0.6240,2.56,2.0467,33.33,15.00,21,8.31,5.49
185360,0.00,0.00,0.00,0.00,712,14.56,7,46,0.61,810,14.13,26816,50.0,37.66,0.6240,2.82,2.0755,33.33,15.00,21,8.48,5.49
185463,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,820,14.10,26816,50.0,38.14,0.6360,2.82,2.1005,33.33,15.00,21,8.62,5.49
185567,0.00,0.00,0.00,0.00,712,14.32,7,46,0.62,828,14.09,27008,50.0,38.30,0.6550,2.82,2.1330,33.33,15.00,21,8.82,5.88
185672,0.00,0.00,0.00,0.00,712,14.32,7,46,0.63,835,14.12,28544,50.0,38.69,0.6408,2.82,2.1522,33.33,15.00,21,9.03,5.88
185775,0.00,0.00,0.00,0.00,712,14.32,7,46,0.63,856,14.36,28416,50.0,39.09,0.6240,2.82,2.1885,33.33,15.00,21,9.19,5.88
185880,0.00,0.00,0.00,0.00,712,14.48,7,46,0.64,874,14.10,27008,50.0,39.33,0.6265,2.82,2.2030,33.33,15.00,21,9.49,5.88
185983,0.00,0.00,0.00,0.00,712,14.32,7,46,0.65,896,14.10,26944,50.0,39.25,0.6240,2.82,2.1707,33.33,15.00,21,9.63,5.88
186087,0.00,0.00,0.00,0.00,712,14.40,7,46,0.65,915,14.11,26752,50.0,39.17,0.6430,2.82,2.1797,33.33,15.00,21,9.89,5.88
186192,0.00,0.00,0.00,0.00,712,14.48,7,46,0.65,939,14.09,26944,50.0,39.09,0.6335,2.82,2.1843,33.33,15.00,21,10.11,6.27
186294,0.00,0.00,0.00,0.00,712,14.32,7,46,0.65,959,14.10,26944,50.0,38.93,0.6430,2.82,2.1837,33.33,15.00,21,10.26,6.27
186399,0.00,0.00,0.00,0.00,712,14.40,7,46,0.65,974,14.60,29824,50.0,38.85,0.6312,2.82,2.1803,33.33,15.00,21,10.44,6.27
186502,0.00,0.00,0.00,0.00,712,14.40,7,46,0.65,986,14.57,29952,50.0,38.77,0.6478,2.82,2.1760,33.33,15.00,21,10.63,6.67
186607,0.00,0.00,0.00,0.00,712,14.40,7,46,0.65,1004,14.57,30144,50.0,38.69,0.6312,2.82,2.1725,33.33,15.00,21,10.79,6.67
186711,0.00,0.00,0.00,0.00,712,14.40,7,46,0.65,1020,14.61,29952,50.0,38.54,0.6408,2.82,2.1625,33.33,15.00,21,10.85,6.67
186814,0.00,0.00,0.00,0.00,712,14.32,7,46,0.65,1029,14.56,29952,50.0,38.30,0.6598,2.82,2.1507,33.33,15.00,21,10.92,6.67
186919,0.00,0.00,0.00,0.00,712,14.32,7,46,0.65,1041,14.54,29952,50.0,38.14,0.6408,2.82,2.1393,33.33,15.00,21,10.96,6.67
187022,0.00,0.00,0.00,0.00,712,14.40,7,46,0.64,1054,14.35,28352,50.0,37.82,0.6502,2.82,2.1245,33.33,15.00,21,11.02,6.67
187127,0.00,0.00,0.00,0.00,712,14.24,7,46,0.64,1070,14.59,29888,50.0,37.98,0.6668,2.82,2.1172,33.33,15.00,21,11.19,6.67
187230,0.00,0.00,0.00,0.00,712,14.40,7,46,0.64,1080,14.56,30080,50.0,38.06,0.6360,2.82,2.1040,33.33,17.00,21,11.34,5.88
187335,0.00,0.00,0.00,0.00,712,14.32,7,46,0.63,1086,14.59,30080,50.0,35.36,0.6455,2.56,1.9625,33.33,17.50,21,10.58,4.71
187438,0.00,0.00,0.00,0.00,712,14.40,7,46,0.61,1070,14.59,30144,50.0,32.74,0.6430,2.56,1.8023,33.33,18.00,21,9.50,4.71
