Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (kPa absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
216758,14.32,7,1,45,0.55,857,14.64,29952,41.00,1.12,0.6265,2.56,2.0082,33.33,15.50,26,8.90,6.67,0.1111
216862,14.24,7,1,45,0.57,897,14.58,30144,41.45,1.11,0.6288,2.82,2.0780,33.33,16.00,26,9.35,6.67,0.1062
216966,14.40,7,1,45,0.58,937,14.58,29824,41.95,1.11,0.6693,2.82,2.1158,33.33,16.00,26,9.96,6.67,0.0987
217070,14.32,7,1,45,0.60,976,15.11,33600,41.79,1.09,0.6408,2.82,2.1535,33.33,15.00,26,10.31,4.71,0.0828
217174,14.40,7,1,45,0.61,1009,15.13,35328,39.89,1.02,0.6668,2.56,2.0737,33.33,15.00,26,9.42,4.31,0.0305
217277,14.16,7,1,45,0.60,1004,15.61,42112,35.50,0.97,0.6335,2.56,1.8808,33.33,15.00,26,8.57,4.31,-0.0299
217382,14.40,7,1,45,0.57,988,16.57,43328,32.58,0.94,0.6408,2.30,1.7292,33.33,15.00,26,7.40,4.31,-0.0659
217485,14.40,7,1,45,0.54,952,16.60,46528,31.47,0.93,0.6668,2.30,1.6105,33.33,15.00,26,7.18,4.71,-0.0809
217590,14.40,7,1,45,0.51,913,17.12,46592,31.31,0.93,0.6455,2.05,1.5565,33.33,15.00,26,6.50,4.31,-0.0723
217693,14.32,7,1,45,0.49,857,17.12,46528,30.38,0.92,0.6360,2.05,1.4760,33.33,15.00,26,5.80,4.31,-0.0888
217797,14.32,7,1,45,0.47,817,16.89,41600,29.88,0.93,0.6408,2.05,1.4050,33.33,15.00,26,5.61,5.10,-0.0826
217902,14.24,7,1,45,0.46,782,16.26,40192,31.07,0.97,0.6430,2.05,1.4213,33.33,15.00,26,6.00,5.88,-0.0373
218005,14.24,7,1,46,0.46,751,16.13,36608,33.21,1.04,0.6312,2.30,1.5373,33.33,15.00,26,6.16,5.49,0.0342
218109,14.24,7,1,45,0.46,739,15.59,36928,35.28,1.08,0.6335,2.30,1.6380,33.33,15.00,26,6.45,5.49,0.0643
218214,14.08,7,1,46,0.48,736,14.87,30080,36.79,1.10,0.6312,2.30,1.7223,33.33,15.00,26,6.72,5.49,0.0857
218317,14.32,7,1,46,0.49,735,14.14,27008,37.71,1.11,0.6408,2.56,1.8080,33.33,15.00,26,6.93,5.49,0.1017
218422,14.32,7,1,46,0.51,746,14.12,26944,38.83,1.11,0.6265,2.56,1.8518,33.33,15.00,26,7.24,5.49,0.1061
218525,14.32,7,1,46,0.53,760,14.09,26880,39.54,1.11,0.6430,2.56,1.9173,33.33,15.00,26,7.52,5.49,0.1054
218629,14.32,7,1,46,0.54,779,14.09,28608,40.12,1.11,0.6288,2.56,1.9658,33.33,15.00,26,7.78,5.49,0.0987
218733,14.32,7,1,46,0.55,806,14.38,27328,40.36,1.09,0.6335,2.56,1.9875,33.33,15.00,26,8.01,5.49,0.0870
218836,14.16,7,1,46,0.56,833,14.80,30144,40.36,1.08,0.6288,2.56,2.0115,33.33,15.00,26,8.27,5.49,0.0773
218941,14.32,7,1,46,0.57,850,15.35,34624,40.12,1.07,0.6312,2.56,2.0175,33.33,15.00,26,8.41,5.49,0.0627
219045,14.48,7,1,46,0.58,878,15.85,36352,39.57,1.04,0.6478,2.56,1.9715,33.33,15.00,26,8.59,5.49,0.0322
219149,14.32,7,1,46,0.58,897,15.58,41408,39.17,1.04,0.6288,2.56,1.9743,33.33,15.00,26,8.70,5.49,0.0300
219253,14.32,7,1,46,0.58,915,16.84,43200,38.38,1.04,0.6288,2.56,1.9665,33.33,15.00,26,8.69,5.49,0.0278
219358,14.40,7,1,46,0.58,926,16.60,43136,37.85,1.03,0.6763,2.56,1.9563,33.33,15.00,26,8.54,5.49,0.0242
219463,14.40,7,1,46,0.57,932,16.58,43264,36.74,1.01,0.6288,2.56,1.8862,33.33,15.00,26,8.42,5.49,-0.0000
219566,14.40,7,1,46,0.57,933,16.60,43072,35.76,1.00,0.6455,2.56,1.8290,33.33,15.00,26,8.20,5.49,-0.0133
219671,14.32,7,1,46,0.55,925,16.70,43264,35.28,0.99,0.6312,2.30,1.7905,33.33,15.00,26,8.09,5.49,-0.0155
219774,14.32,7,1,46,0.55,926,16.70,43200,35.12,0.99,0.6478,2.30,1.7615,33.33,15.00,26,7.98,5.88,-0.0168
219879,14.40,7,1,46,0.54,918,16.56,41536,35.12,1.01,0.6645,2.30,1.7438,33.33,15.00,26,7.96,5.88,-0.0141
219982,14.32,7,1,46,0.53,908,16.35,41728,35.12,1.01,0.6265,2.30,1.7552,33.33,15.00,26,7.95,5.88,0.0000
220086,14.32,7,1,46,0.53,908,16.28,40000,35.36,1.01,0.6740,2.30,1.7470,33.33,15.00,26,7.95,5.88,0.0000
220190,14.32,7,1,46,0.53,905,15.59,36736,35.84,1.01,0.6360,2.30,1.7463,33.33,15.00,26,8.11,5.88,0.0000
220294,14.24,7,1,46,0.53,906,15.61,36608,36.39,1.01,0.6382,2.30,1.7540,33.33,15.00,26,8.19,6.27,0.0000
220398,14.40,7,1,46,0.53,910,15.59,36544,36.63,1.01,0.6550,2.30,1.7655,33.33,15.00,26,8.38,6.27,0.0000
220502,14.32,7,1,46,0.54,917,15.58,36672,37.27,1.04,0.6265,2.56,1.7863,33.33,15.00,26,8.58,6.27,0.0269
220605,14.32,7,1,46,0.54,924,15.61,36544,37.42,1.02,0.6360,2.56,1.8485,33.33,15.00,26,8.65,6.27,0.0282
220710,14.40,7,1,46,0.55,938,15.56,36608,37.50,1.02,0.6668,2.56,1.8260,33.33,15.00,26,8.89,6.27,0.0071
220814,14.32,7,1,46,0.55,948,15.61,36608,37.50,1.02,0.6335,2.56,1.8402,33.33,15.00,26,8.87,6.27,0.0080
220917,14.40,7,1,46,0.56,958,15.59,36608,37.34,1.02,0.6715,2.56,1.8493,33.33,15.00,26,8.98,6.27,0.0083
221022,14.32,7,1,46,0.56,964,15.59,39104,37.34,1.02,0.6382,2.56,1.8490,33.33,15.00,26,9.03,6.27,0.0085
221125,14.40,7,1,46,0.56,974,16.14,40064,37.34,1.02,0.6430,2.56,1.8622,33.33,15.00,26,9.16,6.27,0.0085
221230,14.16,7,1,46,0.56,980,16.45,43264,37.34,1.02,0.6382,2.56,1.8660,33.33,15.00,26,9.26,6.27,0.0082
221334,14.40,7,1,46,0.56,991,16.71,44736,37.53,1.02,0.6382,2.56,1.8695,33.33,15.00,26,9.31,6.27,0.0081
221437,14.32,7,1,46,0.56,1001,16.59,43136,37.11,1.02,0.6455,2.56,1.8680,33.33,15.00,26,9.42,6.27,0.0074
221542,14.32,7,1,46,0.56,1002,16.58,43264,36.95,1.02,0.6382,2.56,1.8650,33.33,15.00,26,9.33,6.27,0.0065
221646,14.32,7,1,46,0.56,1004,16.60,43072,36.71,1.01,0.6455,2.56,1.8573,33.33,15.00,26,9.31,6.27,0.0054
221749,14.40,7,1,46,0.56,1002,16.70,43328,36.74,1.01,0.6382,2.56,1.8500,33.33,15.00,26,9.20,6.27,0.0044
221854,14.40,7,1,46,0.56,1010,16.58,43136,36.50,1.01,0.6382,2.56,1.8377,33.33,15.00,26,9.23,6.27,0.0030
221957,14.32,7,1,46,0.55,1010,16.59,43008,36.07,1.01,0.6715,2.56,1.8233,33.33,15.00,26,9.10,6.27,0.0000
222061,14.32,7,1,46,0.55,1007,15.99,38592,35.84,1.01,0.6382,2.56,1.8110,33.33,15.00,26,9.03,6.27,0.0000
222165,14.40,7,1,46,0.55,1009,15.94,40000,35.49,1.01,0.6430,2.30,1.8005,33.33,15.00,26,9.04,6.27,0.0000
222269,14.40,7,1,46,0.54,1009,16.10,40320,35.34,0.98,0.6550,2.30,1.7528,33.33,18.00,26,7.97,4.71,-0.0178
222373,14.32,7,1,46,0.53,983,16.02,40064,31.71,0.94,0.6382,2.30,1.6018,33.33,18.50,26,7.30,4.71,-0.0684
222477,14.32,7,1,46,0.50,951,16.14,40384,30.83,0.93,0.6550,2.30,1.5230,33.33,18.00,26,6.86,5.10,-0.0741
222580,14.32,7,1,46,0.48,924,16.12,40128,30.67,0.95,0.6430,2.05,1.4780,33.33,18.00,26,6.59,5.10,-0.0667
222685,14.08,7,1,46,0.47,884,16.15,40128,30.67,0.95,0.6408,2.05,1.4465,33.33,17.00,26,6.32,5.10,-0.0567
222788,14.32,7,1,46,0.46,850,15.58,36672,30.83,0.96,0.6525,2.05,1.4258,33.33,16.50,26,6.11,5.10,-0.0461
222894,14.40,7,1,46,0.45,822,15.60,36480,31.31,0.98,0.6408,2.05,1.4300,33.33,15.50,26,5.94,5.10,-0.0308
222997,14.32,7,1,46,0.45,791,15.58,36672,31.71,1.00,0.6455,2.05,1.4550,33.33,15.00,26,5.91,5.10,-0.0069
223102,14.24,7,1,46,0.45,769,15.58,35136,32.34,1.00,0.6573,2.05,1.4603,33.33,15.00,26,5.95,5.10,-0.0048
223205,14.24,7,1,46,0.45,747,15.37,30208,32.98,1.04,0.6835,2.05,1.5205,33.33,15.00,26,5.95,5.10,0.0261
223310,14.40,7,1,46,0.46,726,14.56,30016,33.85,1.05,0.6763,2.30,1.5748,33.33,15.00,26,6.01,5.10,0.0456
223413,14.40,7,1,46,0.46,712,14.59,29952,34.64,1.07,0.6787,2.30,1.6040,33.33,15.00,26,6.02,5.10,0.0553
223518,14.24,7,1,46,0.47,696,14.58,30144,35.28,1.07,0.6360,2.30,1.6578,33.33,14.50,26,6.05,5.10,0.0655
223621,14.16,7,1,46,0.48,690,14.53,30080,36.15,1.08,0.6312,2.30,1.7150,33.33,14.50,26,6.14,5.10,0.0747
223725,14.32,7,1,46,0.49,686,14.59,33472,36.57,1.09,0.6787,2.30,1.7530,33.33,14.50,26,6.27,4.71,0.0820
223828,14.24,7,1,46,0.50,683,15.11,33664,37.66,1.09,0.6573,2.56,1.8055,33.33,14.50,26,6.38,5.10,0.0841
223933,14.48,7,1,46,0.52,685,15.12,33472,38.30,1.10,0.6335,2.56,1.8402,33.33,14.50,26,6.46,4.71,0.0880
224037,14.16,7,1,46,0.53,684,15.11,33728,38.77,1.10,0.6312,2.56,1.8830,33.33,14.00,26,6.57,5.10,0.0871
224142,14.16,7,1,46,0.54,691,15.45,35008,39.09,1.09,0.6335,2.56,1.9170,33.33,14.00,26,6.66,5.10,0.0825
224245,14.32,7,1,46,0.55,700,15.37,34880,39.33,1.09,0.6787,2.56,1.9363,33.33,14.00,26,6.80,5.10,0.0788
224348,14.24,7,1,46,0.55,710,15.58,36736,39.49,1.08,0.6550,2.56,1.9572,33.33,14.00,26,6.93,5.10,0.0736
224452,14.48,7,1,46,0.56,726,16.13,40064,39.49,1.07,0.6668,2.56,1.9658,33.33,14.00,26,7.01,5.10,0.0648
224557,14.48,7,1,46,0.56,732,16.12,40320,39.41,1.06,0.6478,2.56,1.9660,33.33,14.00,26,7.10,4.71,0.0558
224661,14.40,7,1,46,0.57,748,16.49,43200,39.17,1.04,0.6312,2.56,1.9338,33.33,14.00,26,7.19,5.10,0.0326
224766,14.32,7,1,46,0.57,764,16.60,43136,38.93,1.04,0.6335,2.56,1.9338,33.33,14.00,26,7.27,5.10,0.0310
224870,14.32,7,1,46,0.57,772,16.57,43264,38.46,1.04,0.6288,2.56,1.9347,33.33,14.00,26,7.21,5.10,0.0288
224975,14.32,7,1,46,0.57,783,16.61,43072,38.33,1.04,0.6740,2.56,1.9143,33.33,14.50,26,7.16,4.71,0.0262
225079,14.40,7,1,46,0.56,793,16.58,43200,37.74,1.03,0.6573,2.56,1.8980,33.33,14.50,26,7.24,5.10,0.0233
225183,14.48,7,1,46,0.56,797,16.48,43072,37.53,1.01,0.6455,2.56,1.8798,33.33,14.50,26,7.11,4.71,0.0203
225287,14.48,7,1,46,0.56,796,16.70,43136,36.95,1.03,0.6408,2.56,1.8310,33.33,14.50,26,7.11,5.10,0.0024
225391,14.40,7,1,46,0.55,798,16.58,43200,36.63,1.01,0.6455,2.30,1.8085,33.33,14.50,26,7.08,4.71,-0.0015
225496,14.32,7,1,46,0.54,798,16.70,41600,36.39,1.00,0.6408,2.30,1.7860,33.33,14.50,26,7.00,5.10,-0.0049
225599,14.32,7,1,46,0.54,794,16.11,40192,36.07,1.00,0.6787,2.30,1.7670,33.33,14.50,26,6.90,5.10,-0.0084
225703,14.32,7,1,46,0.54,792,16.02,40000,35.99,1.01,0.6335,2.30,1.7825,33.33,14.50,26,6.95,5.49,0.0061
225806,14.32,7,1,46,0.53,788,16.14,40064,36.05,1.01,0.6360,2.30,1.7657,33.33,14.50,26,6.99,5.10,0.0049
225911,14.32,7,1,46,0.53,785,16.12,40192,36.63,1.01,0.6312,2.30,1.7652,33.33,14.50,26,6.98,5.49,0.0046
226015,14.32,7,1,46,0.53,790,16.15,40064,36.68,1.01,0.6265,2.30,1.7685,33.33,14.50,26,7.15,5.49,0.0047
226119,14.32,7,1,46,0.54,798,16.24,40320,37.34,1.01,0.6265,2.30,1.7772,33.33,14.50,26,7.26,5.49,0.0054
226223,14.32,7,1,46,0.54,801,15.57,36480,37.66,1.02,0.6265,2.56,1.7900,33.33,14.50,26,7.40,5.49,0.0064
226327,14.32,7,1,46,0.54,812,15.34,35136,38.06,1.04,0.6312,2.56,1.8053,33.33,14.50,26,7.67,5.88,0.0299
226430,14.32,7,1,46,0.55,829,15.45,36544,38.54,1.05,0.6763,2.56,1.8740,33.33,15.00,26,7.90,5.88,0.0382
226534,14.48,7,1,46,0.56,844,15.60,36480,39.17,1.05,0.6430,2.56,1.9133,33.33,15.50,26,8.20,6.27,0.0435
226638,14.40,7,1,46,0.56,863,15.59,36736,39.57,1.06,0.6668,2.56,1.9473,33.33,15.50,26,8.56,6.27,0.0498
226742,14.32,7,1,46,0.57,886,15.61,38464,39.57,1.06,0.6288,2.56,1.9625,33.33,16.00,26,8.79,6.27,0.0456
226846,14.32,7,1,46,0.58,915,16.24,40128,39.57,1.03,0.6550,2.56,1.9770,33.33,16.00,26,9.04,6.27,0.0169
226950,14.32,7,1,46,0.58,934,16.12,40128,39.09,1.03,0.6312,2.56,1.9500,33.33,16.50,26,9.12,6.27,0.0171
227054,14.40,7,1,46,0.58,954,16.14,43008,38.62,1.03,0.6550,2.56,1.9513,33.33,16.50,26,9.26,6.27,0.0160
227158,14.32,7,1,46,0.58,973,16.58,43328,38.06,1.02,0.6335,2.56,1.9435,33.33,17.00,26,9.20,6.27,0.0142
227262,14.40,7,1,46,0.58,984,16.60,43072,37.42,1.02,0.6430,2.56,1.9273,33.33,17.00,26,9.16,5.88,0.0117
227366,14.32,7,1,46,0.57,993,16.59,43200,36.95,1.02,0.6430,2.56,1.9062,33.33,17.00,26,9.21,6.27,0.0085
227470,14.32,7,1,46,0.57,998,16.58,43136,36.39,1.00,0.6763,2.56,1.8485,33.33,17.50,26,9.12,5.88,-0.0102
227573,14.32,7,1,46,0.57,1003,16.60,43072,35.76,0.99,0.6455,2.56,1.8173,33.33,17.50,26,8.94,6.27,-0.0157
227678,14.32,7,1,46,0.55,1000,16.57,44736,35.52,0.99,0.6763,2.56,1.7948,33.33,17.50,26,8.90,5.88,-0.0164
227782,14.32,7,1,46,0.55,997,16.61,43072,35.12,0.99,0.6740,2.56,1.7712,33.33,17.50,26,8.71,6.27,-0.0179
227886,14.32,7,1,46,0.54,994,16.59,43200,35.04,0.99,0.6430,2.30,1.7512,33.33,18.00,26,8.71,5.88,-0.0173
227989,14.32,7,1,46,0.54,994,16.24,40064,34.88,1.01,0.6645,2.30,1.7612,33.33,18.00,26,8.66,6.27,-0.0023
228093,14.32,7,1,46,0.53,987,16.14,40064,34.85,1.01,0.6408,2.30,1.7532,33.33,18.00,26,8.80,6.67,-0.0020
228198,14.32,7,1,46,0.53,988,15.58,36736,35.65,1.01,0.6620,2.30,1.7532,33.33,18.00,26,9.11,7.06,0.0000
228301,14.08,7,1,46,0.54,1002,15.61,36416,37.16,1.05,0.6335,2.56,1.8588,33.33,17.50,26,9.63,7.45,0.0397
228406,14.32,7,1,46,0.55,1023,15.48,35072,38.69,1.07,0.6360,2.56,1.9323,33.33,18.00,26,10.26,7.45,0.0568
228509,14.32,7,1,46,0.57,1043,15.23,36480,39.73,1.08,0.6787,2.56,2.0028,33.33,18.00,26,10.72,7.45,0.0698
228614,14.16,7,1,46,0.58,1070,15.61,36736,40.20,1.08,0.6693,2.82,2.0663,33.33,18.00,26,11.25,7.45,0.0684
228717,14.32,7,1,46,0.59,1104,15.58,36800,40.36,1.07,0.6382,2.82,2.0833,33.33,18.00,26,11.55,7.45,0.0603
228822,14.32,7,1,46,0.61,1136,15.61,39680,40.12,1.05,0.6430,2.82,2.1018,33.33,18.00,26,11.87,7.45,0.0467
228925,14.32,7,1,46,0.61,1165,16.24,43072,39.57,1.03,0.6408,2.82,2.0645,33.33,18.50,26,12.10,7.45,0.0196
229030,14.32,7,1,46,0.62,1190,16.48,43200,38.93,1.03,0.6645,2.82,2.0667,33.33,18.50,26,12.20,7.45,0.0179
229134,14.24,7,1,46,0.61,1214,16.61,43136,38.14,1.02,0.6693,2.82,2.0537,33.33,19.00,26,12.02,7.45,0.0153
229237,14.40,7,1,46,0.61,1230,16.58,43264,37.50,1.01,0.6455,2.56,2.0272,33.33,19.50,26,11.93,7.45,0.0119
229342,14.32,7,1,46,0.60,1243,16.49,43072,36.87,1.00,0.6430,2.56,1.9527,33.33,20.00,26,11.92,7.45,-0.0102
229446,14.32,7,1,46,0.59,1259,16.59,43328,36.31,0.99,0.6430,2.56,1.9215,33.33,20.50,26,11.78,7.45,-0.0126
229550,14.32,7,1,46,0.58,1265,16.48,43200,35.84,0.99,0.6408,2.56,1.8748,33.33,21.00,26,11.59,7.45,-0.0191
229653,14.40,7,1,46,0.57,1265,16.60,43072,35.36,0.99,0.6550,2.56,1.8385,33.33,21.50,26,11.56,7.45,-0.0220
229758,14.32,7,1,46,0.56,1267,16.37,41856,35.04,0.99,0.6382,2.56,1.8165,33.33,21.50,26,11.42,7.45,-0.0181
229861,14.32,7,1,46,0.56,1269,16.12,40000,34.72,1.01,0.6455,2.56,1.7955,33.33,22.00,26,11.43,7.45,-0.0021
229966,14.40,7,1,46,0.55,1272,16.24,40256,34.57,1.01,0.6715,2.56,1.8025,33.33,22.00,26,11.29,7.45,-0.0021
230069,14.32,7,1,46,0.54,1271,16.12,40064,34.41,1.01,0.6455,2.30,1.7848,33.33,22.50,26,11.17,7.45,-0.0019
230174,14.32,7,1,46,0.54,1266,16.14,40128,34.33,1.01,0.6408,2.30,1.7710,33.33,22.50,26,11.07,7.45,-0.0018
230277,14.16,7,1,46,0.54,1263,15.58,36736,34.25,1.01,0.6668,2.30,1.7610,33.33,22.50,26,11.13,7.45,-0.0014
230382,14.32,7,1,46,0.53,1262,15.61,36544,34.25,1.01,0.6382,2.30,1.7572,33.33,22.50,26,11.12,7.45,0.0000
230485,14.40,7,1,46,0.53,1265,15.56,35456,34.02,1.01,0.6455,2.30,1.7523,33.33,22.50,26,11.11,7.45,0.0000
230590,14.32,7,1,46,0.53,1262,15.23,35008,34.25,1.01,0.6645,2.30,1.7508,33.33,22.50,26,11.08,7.45,0.0000
230693,14.40,7,1,46,0.53,1254,15.60,36672,34.17,1.01,0.6693,2.30,1.7485,33.33,22.50,26,11.13,7.45,0.0000
230796,14.40,7,1,46,0.53,1254,15.58,36736,34.25,1.01,0.6382,2.30,1.7472,33.33,22.50,26,11.24,7.45,0.0000
230901,14.40,7,1,46,0.53,1252,15.62,36608,34.33,1.01,0.6335,2.30,1.7472,33.33,22.50,26,11.05,7.45,0.0000
231005,14.32,7,1,46,0.53,1250,15.59,36736,34.33,1.01,0.6455,2.30,1.7485,33.33,22.50,26,11.06,7.45,0.0000
231108,14.40,7,1,46,0.53,1254,15.59,36544,34.14,1.01,0.6478,2.30,1.7488,33.33,22.50,26,11.15,7.45,0.0000
231213,14.32,7,1,46,0.53,1256,15.60,36608,34.72,1.03,0.6408,2.56,1.7583,33.33,22.50,26,11.65,9.02,0.0000
231317,14.40,7,1,46,0.54,1264,15.58,36736,36.97,1.08,0.6478,2.56,1.9213,33.33,21.50,26,13.02,9.80,0.0651
231420,14.16,7,1,46,0.57,1297,15.61,36544,40.28,1.12,0.6550,2.82,2.0785,33.33,20.50,26,14.43,10.20,0.1085
231525,14.32,7,1,46,0.60,1287,15.69,40192,43.06,1.14,0.6408,3.07,2.2708,33.33,20.00,26,15.73,10.59,0.1279
231628,14.24,7,1,46,0.64,1400,16.02,40128,45.05,1.12,0.6455,3.07,2.4105,33.33,19.00,26,17.17,10.59,0.1164
231733,14.40,7,1,46,0.68,1459,16.48,43200,45.45,1.09,0.6478,3.07,2.4615,33.33,19.00,26,17.50,10.59,0.0861
231836,14.32,7,1,46,0.69,1519,17.10,46784,45.21,1.04,0.6360,3.07,2.4192,33.33,19.50,26,17.40,8.24,0.0509
231941,14.32,7,1,46,0.69,1565,18.12,53248,40.84,0.95,0.6478,2.82,2.1892,33.33,15.00,26,13.70,4.71,-0.0464
232044,14.32,7,1,46,0.63,1509,18.59,56384,30.28,0.84,0.6430,2.30,1.7032,33.33,15.00,26,9.58,4.31,-0.1648
232148,14.32,7,1,46,0.53,1470,18.58,56320,25.17,0.79,0.6408,1.79,1.3273,33.33,15.00,26,7.44,4.31,-0.2147
232252,14.32,7,1,46,0.44,1290,18.61,56320,22.10,0.81,0.6525,1.79,1.1418,33.33,15.00,26,6.19,4.31,-0.2008
232356,14.40,7,1,46,0.39,1176,17.59,49856,21.83,0.90,0.6360,1.79,1.0940,33.33,15.00,26,6.41,4.71,-0.1304
232461,14.32,7,1,46,0.37,1148,16.61,42752,24.11,0.92,0.6408,1.79,1.0922,33.33,15.00,26,5.55,4.31,-0.0836
232564,14.32,7,1,46,0.35,988,15.57,32832,23.47,0.92,0.6312,1.79,1.0368,33.33,15.00,26,4.92,4.31,-0.0856
232668,14.40,7,1,46,0.33,906,14.30,25856,23.87,0.94,0.6430,1.54,1.0088,33.33,15.00,26,4.48,4.31,-0.0687
232772,14.32,7,1,46,0.32,836,13.87,27008,24.40,0.95,0.6382,1.54,0.9890,33.33,15.00,26,4.08,4.31,-0.0529
232876,14.32,7,1,46,0.31,761,14.11,23488,25.35,0.99,0.6740,1.54,0.9982,33.33,15.00,26,4.39,6.27,-0.0098
232979,14.24,7,1,46,0.32,696,13.59,23424,29.09,1.15,0.6715,1.79,1.1738,33.33,15.00,26,5.06,6.27,0.1446
233084,14.48,7,1,46,0.35,674,13.58,20480,33.45,1.27,0.6312,2.05,1.4598,33.33,15.00,26,5.79,6.27,0.2477
233188,14.16,7,1,46,0.38,650,13.12,20544,36.39,1.30,0.6312,2.30,1.6278,33.33,15.00,26,6.15,5.88,0.2923
233292,14.40,7,1,46,0.42,651,13.24,22016,39.04,1.31,0.6620,2.56,1.7915,33.33,15.00,26,6.56,5.49,0.3000
233395,14.40,7,1,46,0.45,662,13.34,20544,40.84,1.29,0.6763,2.56,1.9475,33.33,15.00,26,6.74,5.49,0.2900
233500,14.40,7,1,46,0.49,680,13.33,23488,41.71,1.27,0.6265,2.82,2.0271,33.33,15.00,26,7.18,5.49,0.2597
233603,14.16,7,1,46,0.51,711,13.55,23680,42.67,1.24,0.6288,2.82,2.1183,33.33,15.00,26,7.54,5.49,0.2383
233708,14.32,7,1,46,0.54,744,13.66,23360,43.46,1.22,0.6192,2.82,2.1975,33.33,14.00,26,7.99,5.49,0.2177
233811,14.40,7,1,46,0.57,781,14.11,27008,43.33,1.18,0.6218,2.82,2.2210,33.33,14.00,26,8.28,5.49,0.1832
233915,14.08,7,1,46,0.58,823,14.53,30016,42.77,1.15,0.6218,2.82,2.2172,33.33,14.50,26,8.57,6.27,0.1510
234020,14.32,7,1,46,0.59,852,15.13,33536,42.35,1.14,0.6192,2.82,2.2330,33.33,15.00,26,9.09,6.27,0.1330
234125,14.48,7,1,46,0.61,900,16.10,40192,42.35,1.13,0.6573,2.82,2.2485,33.33,15.50,26,9.56,6.67,0.1211
234228,14.32,7,1,47,0.61,942,16.60,43072,42.43,1.12,0.6360,2.82,2.2710,33.33,16.00,26,10.14,6.67,0.1128
234332,14.40,7,1,47,0.62,985,17.12,46592,42.11,1.11,0.6715,2.82,2.2865,33.33,16.00,26,10.62,6.67,0.0979
234436,14.40,7,1,47,0.63,1024,17.12,46720,41.66,1.08,0.6312,2.82,2.2233,33.33,16.50,26,10.87,6.67,0.0671
234540,14.40,7,1,47,0.63,1060,17.13,46656,40.84,1.07,0.6360,2.82,2.2170,33.33,16.50,26,11.04,6.67,0.0614
234644,14.32,7,1,47,0.63,1085,17.11,46784,39.81,1.06,0.6620,2.82,2.2035,33.33,17.00,26,11.03,7.06,0.0535
234748,14.40,7,1,47,0.63,1107,17.12,45056,39.49,1.06,0.6620,2.82,2.1610,33.33,17.50,26,11.21,7.45,0.0477
234852,14.40,7,1,47,0.62,1132,16.88,45120,39.09,1.05,0.6740,2.82,2.1368,33.33,18.00,26,11.43,7.06,0.0417
234955,14.40,7,1,47,0.62,1090,17.12,43264,38.46,1.04,0.6668,2.82,2.1240,33.33,18.00,26,11.45,7.06,0.0358
235059,14.40,7,1,47,0.62,1172,16.61,43136,37.98,1.04,0.6645,2.82,2.0773,33.33,18.50,26,11.55,7.06,0.0303
235163,14.40,7,1,47,0.61,1184,16.58,40320,37.34,1.02,0.6525,2.56,2.0152,33.33,19.00,26,11.47,7.45,0.0103
235268,14.32,7,1,47,0.60,1191,16.15,40064,36.87,1.02,0.6430,2.56,1.9828,33.33,19.50,26,11.32,7.06,0.0059
235371,14.40,7,1,47,0.59,1199,16.12,40192,36.39,1.01,0.6382,2.56,1.9493,33.33,20.00,26,11.31,7.06,0.0001
235476,14.40,7,1,47,0.58,1205,15.74,36480,35.99,1.00,0.6360,2.56,1.9167,33.33,20.00,26,11.14,7.06,-0.0041
235580,14.40,7,1,47,0.57,1152,15.60,36672,35.68,1.00,0.6382,2.56,1.8748,33.33,20.50,26,11.21,7.45,-0.0082
235683,14.32,7,1,47,0.57,1218,15.61,36736,35.28,1.01,0.6430,2.56,1.8808,33.33,21.00,26,11.23,7.45,0.0053
235788,14.40,7,1,47,0.56,1223,15.61,36480,35.60,1.01,0.6598,2.56,1.8708,33.33,21.00,26,11.37,7.84,0.0037
235891,14.40,7,1,47,0.56,1224,15.57,36736,36.07,1.01,0.6502,2.56,1.8633,33.33,21.00,26,11.59,7.84,0.0035
235995,14.32,7,1,47,0.57,1232,15.84,38144,36.31,1.01,0.6550,2.56,1.8713,33.33,21.00,26,11.77,7.84,0.0039
236099,14.40,7,1,47,0.57,1246,15.57,36736,36.55,1.01,0.6360,2.56,1.8788,33.33,21.00,26,11.96,7.84,0.0041
236203,14.32,7,1,47,0.57,1258,15.56,36672,36.71,1.01,0.6360,2.56,1.8868,33.33,21.00,26,12.07,7.84,0.0043
236307,14.32,7,1,47,0.57,1277,15.60,36544,36.71,1.01,0.6478,2.56,1.8880,33.33,21.50,26,12.18,7.84,0.0040
