Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure Estimate (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Factory Processed MAP (4-byte)* (kPa absolute),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%)
136774,0.00,0.00,0.00,0.00,712,14.56,7,28,0.68,1122,15.57,36672,50.0,41.47,0.6240,2.82,2.2415,33.33,15.00,36,12.62,8.24
136878,0.00,0.00,0.00,0.00,712,14.40,7,28,0.68,1120,15.59,36544,50.0,41.55,0.6455,2.82,2.2420,33.33,15.00,36,12.62,8.24
136982,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1118,15.59,36480,50.0,41.55,0.6550,2.82,2.2415,33.33,15.00,36,12.58,8.24
137086,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1115,15.57,36672,50.0,41.63,0.6573,2.82,2.2422,33.33,15.00,36,12.59,8.24
137189,0.00,0.00,0.00,0.00,712,14.56,7,28,0.68,1116,15.61,36480,50.0,41.71,0.6265,2.82,2.2428,33.33,15.00,36,12.61,8.24
137294,0.00,0.00,0.00,0.00,712,14.32,7,28,0.68,1117,15.57,36544,50.0,41.71,0.6265,2.82,2.2430,33.33,15.00,36,12.57,8.24
137398,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1120,15.58,36672,50.0,41.71,0.6170,2.82,2.2433,33.33,15.00,36,12.53,8.24
137502,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1114,15.60,36480,50.0,41.71,0.6288,2.82,2.2433,33.33,15.00,36,12.56,8.24
137608,0.00,0.00,0.00,0.00,712,14.40,7,28,0.68,1119,15.56,36608,50.0,41.63,0.6240,2.82,2.2433,33.33,15.00,36,12.56,8.24
137711,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1116,15.59,36608,50.0,41.71,0.6240,2.82,2.2435,33.33,15.00,36,12.58,8.24
137815,0.00,0.00,0.00,0.00,712,14.56,7,28,0.68,1115,15.84,38144,50.0,41.63,0.6240,2.82,2.2435,33.33,15.00,36,12.62,8.24
137919,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1117,15.56,36672,50.0,41.63,0.6170,2.82,2.2433,33.33,15.00,36,12.63,8.24
138023,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1116,15.60,36480,50.0,41.55,0.6312,2.82,2.2433,33.33,15.00,36,12.63,8.24
138128,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1117,15.58,36544,50.0,41.71,0.6360,2.82,2.2433,33.33,15.00,36,12.62,8.24
138232,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1115,15.58,36672,50.0,41.55,0.6502,2.82,2.2430,33.33,15.00,36,12.59,8.24
138336,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1118,15.60,36480,50.0,41.55,0.6573,2.82,2.2410,33.33,15.00,36,12.60,8.24
138439,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1117,15.57,36544,50.0,41.63,0.6265,2.82,2.2415,33.33,15.00,36,12.59,8.24
138544,0.00,0.00,0.00,0.00,712,14.32,7,28,0.68,1119,15.59,36608,50.0,41.63,0.6192,2.82,2.2433,33.33,15.00,36,12.74,8.24
138647,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1122,15.58,36352,50.0,41.63,0.6170,2.82,2.2430,33.33,15.00,36,12.60,8.24
138752,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1120,15.32,35008,50.0,41.63,0.6312,2.82,2.2430,33.33,15.00,36,12.66,8.24
138857,0.00,0.00,0.00,0.00,712,14.40,7,28,0.68,1126,15.49,36544,50.0,41.63,0.6265,2.82,2.2430,33.33,15.00,36,12.62,8.24
138960,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1114,15.60,36544,50.0,41.63,0.6288,2.82,2.2428,33.33,15.00,36,12.59,8.24
139064,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1116,15.58,36736,50.0,41.55,0.6192,2.82,2.2415,33.33,15.00,36,12.57,8.24
139168,0.00,0.00,0.00,0.00,712,14.56,7,28,0.68,1112,15.60,36480,50.0,41.63,0.6265,2.82,2.2418,33.33,15.00,36,12.57,8.24
139273,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1117,15.58,36544,50.0,41.63,0.6265,2.82,2.2420,33.33,15.00,36,12.62,8.24
139376,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1117,15.58,36736,50.0,41.55,0.6360,2.82,2.2410,33.33,15.00,36,12.62,8.24
139481,0.00,0.00,0.00,0.00,712,14.48,7,28,0.68,1120,15.60,36480,50.0,41.55,0.6502,2.82,2.2403,33.33,15.00,36,12.59,8.24
139584,0.00,0.00,0.00,0.00,712,14.56,7,28,0.68,1118,15.57,36544,50.0,41.55,0.6550,2.82,2.2388,33.33,15.00,36,12.43,8.24
139689,0.00,0.00,0.00,0.00,712,14.16,7,28,0.67,1120,15.59,36544,50.0,41.55,0.6288,2.82,2.2397,33.33,15.00,36,12.56,8.24
139792,0.00,0.00,0.00,0.00,712,14.40,7,28,0.68,1117,15.60,36416,50.0,41.55,0.6170,2.82,2.2395,33.33,15.00,36,12.56,8.24
139895,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1117,15.56,38208,50.0,41.55,0.6218,2.82,2.2382,33.33,15.00,36,12.56,8.24
140000,0.00,0.00,0.00,0.00,712,14.40,7,28,0.67,1122,15.59,36416,50.0,41.63,0.6265,2.82,2.2395,33.33,15.00,36,12.57,8.24
140103,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1121,15.58,36736,50.0,41.55,0.6240,2.82,2.2382,33.33,15.00,36,12.52,8.24
140208,0.00,0.00,0.00,0.00,712,14.56,7,28,0.67,1124,15.57,36672,50.0,41.47,0.6218,2.82,2.2360,33.33,15.00,36,12.55,8.24
140312,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1126,15.59,36480,50.0,41.40,0.6240,2.82,2.2338,33.33,15.00,36,12.68,8.24
140416,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1124,15.57,36608,50.0,41.32,0.6335,2.82,2.2305,33.33,15.00,36,12.52,8.24
140519,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1122,15.59,36672,50.0,41.40,0.6502,2.82,2.2275,33.33,15.00,36,12.51,8.24
140625,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1118,15.61,36544,50.0,41.40,0.6502,2.82,2.2268,33.33,15.00,36,12.48,8.24
140728,0.00,0.00,0.00,0.00,712,14.56,7,28,0.67,1117,15.58,36672,50.0,41.47,0.6502,2.82,2.2275,33.33,15.00,36,12.36,8.24
140833,0.00,0.00,0.00,0.00,712,14.24,7,28,0.67,1106,15.51,35008,50.0,41.47,0.6240,2.82,2.2290,33.33,15.00,36,12.44,8.24
140936,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1109,15.33,35072,50.0,41.71,0.6335,2.82,2.2325,33.33,15.00,36,12.50,8.24
141041,0.00,0.00,0.00,0.00,712,14.40,7,28,0.67,1112,15.57,36672,50.0,41.63,0.6265,2.82,2.2365,33.33,15.00,36,12.54,8.24
141144,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1112,15.60,36480,50.0,41.63,0.6218,2.82,2.2382,33.33,15.00,36,12.56,8.24
141248,0.00,0.00,0.00,0.00,712,14.56,7,28,0.67,1115,15.58,36672,50.0,41.55,0.6192,2.82,2.2395,33.33,15.00,36,12.60,8.24
141352,0.00,0.00,0.00,0.00,712,14.56,7,28,0.68,1116,15.59,36608,50.0,41.47,0.6192,2.82,2.2380,33.33,15.00,36,12.50,8.24
141457,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1116,15.60,36480,50.0,41.47,0.6360,2.82,2.2355,33.33,15.00,36,12.62,8.24
141560,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1118,15.57,36736,50.0,41.47,0.6382,2.82,2.2353,33.33,15.00,36,12.61,8.24
141664,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1116,15.59,36544,50.0,41.47,0.6550,2.82,2.2340,33.33,15.00,36,12.48,8.24
141768,0.00,0.00,0.00,0.00,712,14.56,7,28,0.67,1122,15.59,36544,50.0,41.47,0.6288,2.82,2.2313,33.33,15.00,36,12.47,8.24
141872,0.00,0.00,0.00,0.00,712,14.32,7,28,0.67,1118,15.57,36672,50.0,41.47,0.6265,2.82,2.2325,33.33,15.00,36,12.60,8.24
141976,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1117,15.60,36480,50.0,41.47,0.6218,2.82,2.2328,33.33,15.00,36,12.58,8.24
142079,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1118,15.82,36992,50.0,41.47,0.6218,2.82,2.2332,33.33,15.00,36,12.62,8.24
142184,0.00,0.00,0.00,0.00,712,14.40,7,28,0.67,1122,15.56,36480,50.0,41.47,0.6312,2.82,2.2348,33.33,15.00,36,12.66,8.24
142287,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1121,15.60,36480,50.0,41.47,0.6240,2.82,2.2325,33.33,15.00,36,12.60,8.24
142391,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1124,15.57,36672,50.0,41.32,0.6240,2.82,2.2300,33.33,15.00,36,12.57,8.24
142496,0.00,0.00,0.00,0.00,712,14.56,7,28,0.67,1122,15.59,36608,50.0,41.32,0.6312,2.82,2.2273,33.33,15.00,36,12.54,8.24
142599,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1120,15.60,36480,50.0,41.32,0.6525,2.82,2.2255,33.33,15.00,36,12.54,8.24
142703,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1120,15.57,36736,50.0,41.32,0.6265,2.82,2.2240,33.33,15.00,36,12.55,8.24
142808,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1121,15.60,36544,50.0,41.32,0.6265,2.82,2.2230,33.33,15.00,36,12.41,8.24
142911,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1124,15.56,36480,50.0,41.32,0.6502,2.82,2.2215,33.33,15.00,36,12.56,8.24
143015,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1129,15.32,35072,50.0,41.16,0.6288,2.82,2.2190,33.33,15.00,36,12.49,8.24
143120,0.00,0.00,0.00,0.00,712,14.40,7,28,0.67,1128,15.60,36416,50.0,41.24,0.6312,2.82,2.2172,33.33,15.00,36,12.38,8.24
143223,0.00,0.00,0.00,0.00,712,14.32,7,28,0.67,1124,15.56,36736,50.0,41.16,0.6598,2.82,2.2140,33.33,15.00,36,12.43,8.24
143326,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1128,15.59,36608,50.0,41.08,0.6192,2.82,2.2123,33.33,15.00,36,12.44,8.24
143431,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1127,15.60,36480,50.0,41.00,0.6288,2.82,2.2083,33.33,15.00,36,12.41,8.24
143535,0.00,0.00,0.00,0.00,712,14.40,7,28,0.67,1126,15.57,36672,50.0,41.00,0.6192,2.82,2.2055,33.33,15.00,36,12.37,8.24
143639,0.00,0.00,0.00,0.00,712,14.48,7,28,0.66,1121,15.59,36608,50.0,41.00,0.6170,2.82,2.2035,33.33,15.00,36,12.26,8.24
143743,0.00,0.00,0.00,0.00,712,14.48,7,28,0.66,1116,15.59,36544,50.0,41.08,0.6218,2.82,2.2055,33.33,15.00,36,12.31,7.84
143846,0.00,0.00,0.00,0.00,712,14.56,7,28,0.66,1116,15.57,36672,50.0,41.08,0.6288,2.82,2.2070,33.33,15.00,36,12.41,8.24
143951,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1111,15.60,36416,50.0,41.24,0.6265,2.82,2.2105,33.33,15.00,36,12.38,8.24
144054,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1111,15.57,36608,50.0,41.16,0.6288,2.82,2.2123,33.33,15.00,36,12.44,8.24
144159,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1113,15.59,38208,50.0,41.32,0.6288,2.82,2.2147,33.33,15.00,36,12.47,8.24
144262,0.00,0.00,0.00,0.00,712,14.32,7,28,0.67,1116,15.59,36352,50.0,41.32,0.6335,2.82,2.2163,33.33,15.00,36,12.41,8.24
144367,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1115,15.56,36736,50.0,41.32,0.6240,2.82,2.2175,33.33,15.00,36,12.38,8.24
144471,0.00,0.00,0.00,0.00,712,14.40,7,28,0.67,1111,15.60,36480,50.0,41.32,0.6192,2.82,2.2180,33.33,15.00,36,12.50,8.24
144576,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1115,15.57,36544,50.0,41.40,0.6192,2.82,2.2195,33.33,15.00,36,12.40,8.24
144679,0.00,0.00,0.00,0.00,712,14.40,7,28,0.67,1111,15.57,36672,50.0,41.40,0.6218,2.82,2.2197,33.33,15.00,36,12.42,8.24
144784,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1114,15.58,36480,50.0,41.32,0.6360,2.82,2.2197,33.33,15.00,36,12.50,8.24
144888,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1115,15.58,36608,50.0,41.24,0.6265,2.82,2.2188,33.33,15.00,36,12.49,8.24
144992,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1115,15.59,36480,50.0,41.24,0.6525,2.82,2.2168,33.33,15.00,36,12.37,8.24
145097,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1117,15.36,34880,50.0,41.32,0.6288,2.82,2.2157,33.33,15.00,36,12.47,8.24
145200,0.00,0.00,0.00,0.00,712,14.40,7,28,0.67,1114,15.32,36416,50.0,41.16,0.6265,2.82,2.2160,33.33,15.00,36,12.37,8.24
145304,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1123,15.60,36544,50.0,41.24,0.6382,2.82,2.2163,33.33,15.00,36,12.54,8.24
145409,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1125,15.59,36416,50.0,41.00,0.6502,2.82,2.2140,33.33,15.00,36,12.53,7.84
145513,0.00,0.00,0.00,0.00,712,14.24,7,28,0.67,1121,15.57,36672,50.0,41.16,0.6240,2.82,2.2113,33.33,15.00,36,12.40,8.24
145617,0.00,0.00,0.00,0.00,712,14.40,7,28,0.67,1123,15.60,36480,50.0,41.08,0.6218,2.82,2.2080,33.33,15.00,36,12.53,7.84
145721,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1120,15.57,36544,50.0,41.16,0.6170,2.82,2.2070,33.33,15.00,36,12.51,8.24
145824,0.00,0.00,0.00,0.00,712,14.40,7,28,0.67,1114,15.58,36672,50.0,41.16,0.6288,2.82,2.2063,33.33,15.00,36,12.38,8.24
145929,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1117,15.61,36480,50.0,41.08,0.6312,2.82,2.2063,33.33,15.00,36,12.38,8.24
146033,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1118,15.57,36736,50.0,41.08,0.6218,2.82,2.2063,33.33,15.00,36,12.39,8.24
146138,0.00,0.00,0.00,0.00,712,14.56,7,28,0.67,1119,15.59,36544,50.0,41.08,0.6312,2.82,2.2037,33.33,15.00,36,12.40,8.24
146241,0.00,0.00,0.00,0.00,712,14.48,7,28,0.67,1122,15.59,36416,50.0,41.08,0.6265,2.82,2.2055,33.33,15.00,36,12.42,7.84
146345,0.00,0.00,0.00,0.00,712,14.48,7,28,0.66,1121,15.81,36608,50.0,41.08,0.6478,2.82,2.2035,33.33,15.00,36,12.41,8.24
146450,0.00,0.00,0.00,0.00,712,14.48,7,28,0.66,1122,15.61,36480,50.0,41.08,0.6265,2.82,2.2020,33.33,15.00,36,12.43,7.84
146553,0.00,0.00,0.00,0.00,712,14.48,7,28,0.66,1124,15.58,36608,50.0,41.00,0.6240,2.82,2.2010,33.33,15.00,36,12.44,8.24
146657,0.00,0.00,0.00,0.00,712,14.48,7,28,0.66,1126,15.58,36608,50.0,41.00,0.6382,2.82,2.2003,33.33,15.00,36,12.37,7.84
146764,0.00,0.00,0.00,0.00,712,14.32,7,28,0.66,1124,15.59,36480,50.0,41.08,0.6573,2.82,2.1997,33.33,15.00,36,12.34,8.24
146864,0.00,0.00,0.00,0.00,712,14.40,7,28,0.66,1120,15.57,36608,50.0,41.00,0.6192,2.82,2.1993,33.33,15.00,36,12.34,7.84
146969,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1118,15.60,36544,50.0,40.92,0.6192,2.82,2.1980,33.33,15.00,36,12.25,8.24
147072,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1115,15.60,36480,50.0,41.00,0.6218,2.82,2.1993,33.33,15.00,36,12.28,7.84
147177,0.00,0.00,0.00,0.00,712,14.56,7,29,0.66,1116,15.55,35648,50.0,41.08,0.6192,2.82,2.1990,33.33,15.00,36,12.29,8.24
147280,0.00,0.00,0.00,0.00,712,14.56,7,29,0.66,1116,15.35,34880,50.0,41.08,0.6240,2.82,2.2012,33.33,15.00,36,12.40,7.84
147384,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1114,15.58,36544,50.0,41.16,0.6312,2.82,2.2048,33.33,15.00,36,12.44,8.24
147489,0.00,0.00,0.00,0.00,712,14.48,7,29,0.67,1118,15.57,36672,50.0,41.16,0.6312,2.82,2.2073,33.33,15.00,36,12.36,7.84
147592,0.00,0.00,0.00,0.00,712,14.48,7,29,0.67,1115,15.62,36480,50.0,41.16,0.6360,2.82,2.2100,33.33,15.00,36,12.49,8.24
147697,0.00,0.00,0.00,0.00,712,14.48,7,29,0.67,1117,15.57,36544,50.0,41.16,0.6502,2.82,2.2105,33.33,15.00,36,12.33,7.84
147800,0.00,0.00,0.00,0.00,712,14.24,7,29,0.67,1121,15.58,36608,50.0,41.08,0.6265,2.82,2.2067,33.33,15.00,36,12.38,8.24
147905,0.00,0.00,0.00,0.00,712,14.40,7,29,0.67,1122,15.60,36480,50.0,41.08,0.6170,2.82,2.2058,33.33,15.00,36,12.40,7.84
148009,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1127,15.57,36672,50.0,41.00,0.6335,2.82,2.2035,33.33,15.00,36,12.41,8.24
148113,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1126,15.60,36480,50.0,40.92,0.6312,2.82,2.2018,33.33,15.00,36,12.36,7.84
148217,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1112,15.57,36608,50.0,41.00,0.6192,2.82,2.2008,33.33,15.00,36,12.28,8.24
148321,0.00,0.00,0.00,0.00,712,14.56,7,29,0.66,1111,15.58,36672,50.0,41.08,0.6240,2.82,2.2000,33.33,15.00,36,12.30,7.84
148424,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1113,15.83,38080,50.0,41.16,0.6192,2.82,2.1995,33.33,15.00,36,12.33,8.24
148529,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1113,15.55,36608,50.0,41.08,0.6288,2.82,2.1990,33.33,15.00,36,12.35,7.84
148633,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1110,15.58,36544,50.0,41.16,0.6265,2.82,2.2000,33.33,15.00,36,12.32,7.84
148736,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1117,15.60,36544,50.0,41.16,0.6288,2.82,2.1995,33.33,15.00,36,12.45,7.84
148841,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1115,15.57,36544,50.0,41.16,0.6408,2.82,2.2010,33.33,15.00,36,12.34,8.24
148945,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1117,15.59,36544,50.0,41.16,0.6360,2.82,2.2010,33.33,15.00,36,12.36,7.84
149049,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1120,15.58,36544,50.0,41.08,0.6288,2.82,2.2023,33.33,15.00,36,12.39,7.84
149152,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1122,15.57,36608,50.0,41.08,0.6218,2.82,2.2010,33.33,15.00,36,12.36,7.84
149257,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1116,15.60,36288,50.0,41.16,0.6192,2.82,2.2012,33.33,15.00,36,12.45,8.24
149360,0.00,0.00,0.00,0.00,712,14.56,7,29,0.66,1110,15.32,35072,50.0,41.16,0.6192,2.82,2.2012,33.33,15.00,36,12.33,7.84
149465,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1112,15.34,36608,50.0,41.08,0.6218,2.82,2.2035,33.33,15.00,36,12.35,8.24
149569,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1118,15.60,36480,50.0,41.00,0.6312,2.82,2.2043,33.33,15.00,36,12.38,7.84
149673,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1120,15.57,36800,50.0,41.00,0.6335,2.82,2.2023,33.33,15.00,36,12.42,8.24
149778,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1124,15.60,36544,50.0,41.00,0.6550,2.82,2.2010,33.33,15.00,36,12.41,7.84
149882,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1118,15.58,36608,50.0,41.00,0.6312,2.82,2.2000,33.33,15.00,36,12.42,8.24
149987,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1125,15.57,36736,50.0,40.92,0.6312,2.82,2.1993,33.33,15.00,36,12.43,7.84
150091,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1123,15.60,36416,50.0,40.76,0.6525,2.82,2.1965,33.33,15.00,36,12.42,7.84
150194,0.00,0.00,0.00,0.00,712,14.24,7,29,0.66,1122,15.56,36608,50.0,40.92,0.6312,2.82,2.1970,33.33,15.00,36,12.33,7.84
150299,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1120,15.59,36544,50.0,40.76,0.6192,2.82,2.1963,33.33,15.00,36,12.32,7.84
150402,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1118,15.59,36416,50.0,40.76,0.6218,2.82,2.1947,33.33,15.00,36,12.16,7.84
150507,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1117,15.57,37632,50.0,40.84,0.6192,2.82,2.1925,33.33,15.00,36,12.30,7.84
150611,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1119,15.65,36416,50.0,40.76,0.6335,2.82,2.1900,33.33,15.00,36,12.19,7.84
150715,0.00,0.00,0.00,0.00,712,14.56,7,29,0.66,1121,15.58,36608,50.0,40.76,0.6240,2.82,2.1890,33.33,15.00,36,12.26,7.84
150819,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1118,15.58,36672,50.0,40.84,0.6550,2.82,2.1883,33.33,15.00,36,12.23,7.84
150924,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1118,15.60,36416,50.0,40.76,0.6573,2.82,2.1863,33.33,15.00,36,12.22,7.84
151028,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1118,15.58,36672,50.0,40.84,0.6265,2.82,2.1877,33.33,15.00,36,12.24,7.84
151131,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1117,15.59,36608,50.0,40.76,0.6288,2.82,2.1865,33.33,15.00,36,12.26,7.84
151235,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1119,15.58,36416,50.0,40.76,0.6265,2.82,2.1845,33.33,15.00,36,12.23,7.84
151339,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1116,15.57,36736,50.0,40.84,0.6218,2.82,2.1863,33.33,15.00,36,12.32,7.84
151443,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1119,15.57,34944,50.0,40.84,0.6360,2.82,2.1883,33.33,15.00,36,12.22,7.84
151548,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1118,15.33,34880,50.0,40.76,0.6265,2.82,2.1860,33.33,15.00,36,12.20,7.84
151651,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1112,15.58,36672,50.0,40.76,0.6240,2.82,2.1855,33.33,15.00,36,12.15,7.84
151755,0.00,0.00,0.00,0.00,712,14.56,7,29,0.66,1110,15.60,36480,50.0,40.84,0.6288,2.82,2.1848,33.33,15.00,36,12.18,7.84
151859,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1111,15.58,36608,50.0,40.84,0.6265,2.82,2.1855,33.33,15.00,36,12.18,7.84
151963,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1108,15.58,36672,50.0,40.84,0.6265,2.82,2.1875,33.33,15.00,36,12.16,7.84
152066,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1109,15.60,36480,50.0,40.84,0.6288,2.82,2.1875,33.33,15.00,36,12.30,7.84
152170,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1114,15.57,36672,50.0,41.00,0.6265,2.82,2.1905,33.33,15.00,36,12.30,7.84
152275,0.00,0.00,0.00,0.00,712,14.32,7,29,0.66,1114,15.58,36480,50.0,40.92,0.6312,2.82,2.1928,33.33,15.00,36,12.31,7.84
152378,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1116,15.58,36544,50.0,41.00,0.6192,2.82,2.1943,33.33,15.00,36,12.36,7.84
152483,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1118,15.57,36608,50.0,41.00,0.6288,2.82,2.1950,33.33,15.00,36,12.35,7.84
152586,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1116,15.60,36480,50.0,40.84,0.6192,2.82,2.1945,33.33,15.00,36,12.37,7.84
152690,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1112,15.83,38208,50.0,40.92,0.6192,2.82,2.1945,33.33,15.00,36,12.34,7.84
152795,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1112,15.56,36672,50.0,40.92,0.6170,2.82,2.1943,33.33,15.00,36,12.30,7.84
152898,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1105,15.59,36480,50.0,40.92,0.6288,2.82,2.1938,33.33,15.00,36,12.24,7.84
153002,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1106,15.57,36672,50.0,41.00,0.6288,2.82,2.1940,33.33,15.00,36,12.26,7.84
153106,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1107,15.59,36544,50.0,41.00,0.6288,2.82,2.1950,33.33,15.00,36,12.25,7.84
153211,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1110,15.59,36416,50.0,41.00,0.6288,2.82,2.1957,33.33,15.00,36,12.23,7.84
153314,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1110,15.57,36672,50.0,41.00,0.6218,2.82,2.1960,33.33,15.00,36,12.24,7.84
153417,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1114,15.60,36480,50.0,41.00,0.6192,2.82,2.1965,33.33,15.00,36,12.27,7.84
153522,0.00,0.00,0.00,0.00,712,14.40,7,29,0.66,1115,15.55,36480,50.0,41.00,0.6192,2.82,2.1965,33.33,15.00,36,12.29,7.84
153626,0.00,0.00,0.00,0.00,712,14.48,7,29,0.66,1120,15.32,35072,50.0,40.92,0.6170,2.82,2.1968,33.33,15.00,36,12.23,7.84
153729,0.00,0.00,0.00,0.00,712,14.56,7,29,0.66,1123,15.52,36544,50.0,40.84,0.6240,2.82,2.1945,33.33,15.00,36,12.31,7.84
