Time (msec),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Intake Air Temperature (C),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
224604,20.39,1,74,3053,13.12,0.00,0.00,6.40,1.0000,19.50,86.267,29.02,39,7,1.53,1.15,32,0.0008
224709,20.39,1,74,3038,13.10,0.00,0.00,6.40,1.0000,19.50,87.220,30.20,40,7,1.54,1.16,32,0.0010
224813,20.39,1,74,3104,13.07,0.00,0.00,6.66,1.0000,19.50,87.538,30.20,40,7,1.56,1.16,32,0.0012
224918,20.39,1,74,3075,13.12,0.00,0.00,6.66,1.0000,19.50,87.855,30.59,41,7,1.57,1.16,32,0.0011
225021,20.39,1,74,3123,13.05,0.00,0.00,6.66,1.0000,19.50,87.538,30.59,41,7,1.57,1.16,32,0.0011
225126,20.39,1,74,3164,13.12,0.00,0.00,6.66,1.0000,19.50,86.902,30.59,42,7,1.57,1.16,32,0.0009
225229,20.39,1,74,3186,13.11,0.00,0.00,6.66,1.0000,19.50,87.538,30.59,42,7,1.57,1.16,32,0.0006
225334,24.31,3,74,3308,13.05,0.00,0.00,6.40,1.0000,20.00,89.761,30.59,43,7,1.53,1.11,32,-0.0527
225438,41.18,3,74,3237,13.12,0.00,0.00,6.91,1.0000,20.00,100.880,40.39,43,7,1.52,1.20,32,0.0245
225541,41.18,3,74,3274,13.09,0.00,0.00,7.94,1.0000,19.00,103.739,52.55,43,7,1.68,1.24,32,0.0701
225646,41.18,3,74,3356,12.25,0.00,0.00,8.19,1.0000,18.00,104.375,52.55,43,7,1.85,1.22,32,0.0433
225749,41.18,3,74,3252,12.09,0.00,0.00,8.45,1.0000,17.50,105.963,52.94,44,7,1.95,1.21,32,0.0313
225854,41.18,3,74,3374,12.08,0.00,0.00,8.96,1.0000,17.00,106.598,52.55,44,7,2.03,1.21,32,0.0288
225957,41.18,3,74,3464,11.83,0.00,0.00,9.22,1.0000,17.00,106.598,52.55,44,7,2.09,1.23,32,0.0226
226062,3.92,3,74,3338,11.56,0.00,0.00,9.47,1.0000,17.00,106.598,49.02,45,7,2.15,1.24,32,0.0169
226167,0.00,3,74,3270,11.57,0.00,0.00,5.12,1.0000,17.00,71.336,14.51,45,7,2.08,0.80,32,-0.2534
226270,0.00,3,74,3101,11.57,0.00,0.00,0.77,1.0000,19.50,44.016,9.41,45,7,1.55,0.66,32,-0.3840
226375,0.00,1,74,2902,13.84,0.00,0.00,0.77,1.0000,24.50,34.168,9.41,45,7,1.04,0.73,32,-0.4134
226479,0.00,1,74,2883,14.53,0.00,0.00,0.77,1.0000,34.50,27.179,9.80,45,7,0.74,0.82,32,-0.1937
226584,0.00,1,74,2862,14.24,0.00,0.00,0.77,1.0000,32.50,23.685,9.41,45,7,0.56,0.87,32,-0.1484
226687,0.00,1,74,2767,12.58,0.00,0.00,0.77,1.0000,32.00,20.825,9.02,45,7,0.45,0.89,32,-0.1177
226791,1.96,1,74,2720,12.58,0.00,0.00,1.79,1.0000,28.50,19.237,8.24,45,7,0.38,0.93,32,-0.0941
226894,2.35,1,74,2602,13.55,0.00,0.00,1.79,1.0000,26.50,22.414,9.80,45,7,0.34,1.00,32,0.0000
226999,2.35,1,74,2450,15.11,0.00,0.00,2.05,1.0000,28.00,24.955,9.80,45,7,0.35,1.06,32,0.0559
227102,2.35,1,74,2613,16.02,0.00,0.00,2.05,1.0000,30.00,24.638,9.41,45,7,0.38,1.01,32,0.0392
227207,2.35,1,74,2547,14.58,0.00,0.00,2.05,1.0000,15.00,24.002,9.80,45,7,0.39,1.01,32,0.0015
227311,2.35,1,74,2526,14.10,0.00,0.00,2.05,1.0000,34.00,24.320,9.80,46,7,0.39,1.01,32,0.0013
227414,2.35,1,74,2617,14.18,0.00,0.00,2.05,1.0000,35.50,24.638,9.80,45,7,0.40,1.01,32,0.0012
227519,2.35,1,74,2550,14.10,0.00,0.00,2.05,1.0000,36.50,24.638,9.80,45,7,0.40,1.01,32,0.0012
227622,2.75,1,74,2518,14.10,0.00,0.00,2.05,1.0000,36.50,24.638,9.80,45,7,0.40,1.01,32,0.0010
227726,3.14,1,74,2542,13.90,0.00,0.00,2.05,1.0000,36.50,24.955,9.80,45,7,0.40,1.00,32,0.0009
227831,3.92,1,74,2582,13.85,0.00,0.00,2.05,1.0000,36.50,26.226,10.59,45,7,0.41,1.01,32,0.0008
227934,3.92,1,74,2612,14.12,0.00,0.00,2.30,1.0000,37.00,28.767,11.37,45,7,0.43,1.05,32,0.0493
228038,3.92,1,74,2507,14.10,0.00,0.00,2.30,1.0000,38.00,30.038,11.37,45,7,0.45,1.05,32,0.0421
228142,3.14,1,74,2564,14.11,0.00,0.00,2.30,1.0000,37.50,29.720,11.37,46,7,0.48,1.01,32,0.0026
228246,2.75,1,74,2562,14.59,0.00,0.00,2.30,1.0000,37.50,28.450,10.59,46,7,0.49,1.01,32,0.0025
228350,1.96,1,74,2615,15.11,0.00,0.00,2.05,1.0000,37.50,26.544,9.80,46,7,0.48,0.98,32,-0.0231
228454,1.57,1,74,2616,15.14,0.00,0.00,0.77,1.0000,38.00,24.320,9.41,46,7,0.46,0.96,32,-0.0419
228558,1.18,1,74,2506,15.12,0.00,0.00,0.77,1.0000,37.00,22.414,9.02,46,7,0.42,0.96,32,-0.0505
228662,0.78,1,74,2568,14.56,0.00,0.00,0.77,1.0000,36.00,20.825,8.63,46,7,0.39,0.95,32,-0.0491
228766,0.00,1,74,2504,14.80,0.00,0.00,0.77,1.0000,35.00,18.919,8.24,46,7,0.36,0.96,32,-0.0525
228870,0.00,1,74,2620,15.36,0.00,0.00,0.77,1.0000,34.50,18.284,7.84,45,7,0.33,0.97,32,-0.0426
228973,0.00,1,74,2508,15.87,0.00,0.00,0.77,1.0000,33.00,17.649,7.84,46,7,0.31,1.00,32,-0.0342
229078,0.00,1,74,2609,16.39,0.00,0.00,0.77,1.0000,31.50,68.053,7.84,46,7,0.29,1.00,32,0.0000
229182,0.00,1,74,2533,16.23,0.00,0.00,0.77,1.0000,29.50,16.696,7.84,45,7,0.28,1.00,32,0.0000
229286,0.00,1,74,2532,0.00,0.00,0.00,0.77,1.0000,28.00,16.696,7.84,45,7,0.27,1.00,32,0.0000
229389,0.39,1,74,2524,0.00,0.00,0.00,0.77,1.0000,27.00,16.378,7.45,45,7,0.27,1.00,32,0.0000
229494,1.96,1,74,2498,0.00,0.00,0.00,1.54,1.0000,25.50,16.378,7.84,45,7,0.26,1.00,32,0.0000
229599,2.75,1,74,2505,0.00,0.00,0.00,1.54,1.0000,24.50,18.919,9.41,45,7,0.26,1.00,32,0.0000
229702,3.92,1,74,2534,0.00,0.00,0.00,1.79,1.0000,26.00,22.096,10.59,45,7,0.28,1.08,32,0.0646
229807,8.24,1,74,2544,0.00,0.00,0.00,2.05,1.0000,28.00,28.450,12.94,45,7,0.33,1.12,32,0.0992
229910,11.37,1,74,2613,18.90,0.00,0.00,2.82,1.0000,31.00,43.063,17.25,45,7,0.41,1.28,32,0.2251
230015,19.61,1,74,2567,0.00,0.00,0.00,3.84,1.0000,15.50,57.676,20.78,45,7,0.62,1.27,32,0.3039
230120,23.14,1,74,2542,0.00,0.00,0.00,5.12,1.0000,30.50,82.455,30.59,46,7,0.90,1.29,32,0.2203
230224,31.37,1,74,2569,0.00,0.00,0.00,6.14,1.0000,24.50,87.220,33.73,46,7,1.21,1.26,32,0.1571
230328,32.16,1,74,2594,0.00,0.00,0.00,6.66,1.0000,20.50,92.303,41.57,46,7,1.43,1.23,32,0.0944
230432,34.51,1,74,2672,18.58,0.00,0.00,6.91,1.0000,19.00,91.985,41.96,47,7,1.56,1.21,32,0.0622
230536,34.90,1,74,2658,16.24,0.00,0.00,7.17,1.0000,18.50,92.938,44.31,48,7,1.63,1.20,32,0.0414
230640,34.90,1,74,2698,14.57,0.00,0.00,7.17,1.0000,18.00,93.891,44.71,48,7,1.67,1.19,32,0.0343
230745,34.90,1,74,2706,14.37,0.00,0.00,7.17,1.0000,18.00,94.844,44.31,48,7,1.70,1.18,32,0.0178
230848,34.90,1,74,2702,13.15,0.00,0.00,7.42,1.0000,18.00,96.115,44.71,49,7,1.72,1.18,32,0.0150
230954,34.90,1,74,2752,13.05,0.00,0.00,7.42,1.0000,18.00,97.068,44.71,49,7,1.73,1.18,32,0.0125
231057,39.61,1,74,2798,13.12,0.00,0.00,7.42,1.0000,18.00,97.386,45.10,50,7,1.75,1.18,32,0.0106
231162,39.61,1,74,2820,13.09,0.00,0.00,7.42,1.0000,18.00,98.656,49.80,50,7,1.76,1.19,32,0.0088
231265,39.61,1,74,2840,12.57,0.00,0.00,7.68,1.0000,17.50,100.880,50.20,50,7,1.79,1.18,32,0.0078
231370,39.61,1,74,2882,13.12,0.00,0.00,7.68,1.0000,17.50,100.562,50.20,51,7,1.81,1.18,32,0.0067
231473,39.61,1,74,2893,13.14,0.00,0.00,7.68,1.0000,17.50,101.515,50.20,51,7,1.82,1.18,32,0.0057
231577,39.61,1,74,2918,13.12,0.00,0.00,7.94,1.0000,17.50,102.786,50.20,52,7,1.84,1.19,32,0.0138
231682,39.61,1,74,2945,13.15,0.00,0.00,7.94,1.0000,17.50,102.468,50.20,52,7,1.87,1.19,32,0.0048
231785,39.61,1,74,2972,12.53,0.00,0.00,8.19,1.0000,17.50,103.422,50.59,53,7,1.89,1.18,32,0.0047
231889,39.61,1,74,2950,13.11,0.00,0.00,8.19,1.0000,17.50,104.057,50.59,53,7,1.93,1.19,32,0.0177
231993,39.61,1,74,3064,12.31,0.00,0.00,8.45,1.0000,17.00,104.692,50.59,54,7,1.96,1.19,32,0.0132
232097,40.00,1,74,3046,12.33,0.00,0.00,8.45,1.0000,17.00,105.010,50.98,54,7,2.00,1.19,32,0.0113
232201,40.39,1,74,3086,12.62,0.00,0.00,8.70,1.0000,17.00,105.963,51.37,55,7,2.03,1.21,32,0.0109
232305,40.39,1,74,3131,12.56,0.00,0.00,8.96,1.0000,17.00,106.598,51.76,55,7,2.06,1.21,32,0.0114
232408,40.39,1,74,3194,12.35,0.00,0.00,9.22,1.0000,16.50,107.869,51.76,56,7,2.10,1.20,32,0.0104
232513,40.39,1,74,3191,12.40,0.00,0.00,9.22,1.0000,16.50,107.234,51.76,56,7,2.13,1.22,32,0.0119
232618,40.39,3,74,3253,12.11,0.00,0.00,9.22,1.0000,16.50,108.187,51.76,57,7,2.16,1.22,32,0.0040
232722,40.39,3,74,3206,12.09,0.00,0.00,9.73,1.0000,16.50,110.728,51.76,57,7,2.18,1.24,32,0.0172
232826,40.39,3,74,3084,11.56,0.00,0.00,10.24,1.0000,16.00,111.363,52.16,57,7,2.28,1.27,32,0.0279
232930,41.18,3,74,3204,12.11,0.00,0.00,9.98,1.0000,15.50,109.457,51.76,57,7,2.34,1.23,32,0.0059
233034,42.35,3,74,3264,13.56,0.00,0.00,9.47,1.0000,16.00,108.504,53.33,57,7,2.29,1.20,32,-0.0404
233138,42.35,3,75,3191,14.09,0.00,0.00,9.22,1.0000,16.00,107.234,53.73,57,7,2.23,1.18,32,-0.0329
233243,42.35,3,75,3246,15.66,0.00,0.00,8.96,1.0000,16.50,106.281,53.73,57,7,2.16,1.18,32,-0.0317
233347,42.35,3,75,3224,15.60,0.00,0.00,8.96,1.0000,17.00,106.598,53.73,57,7,2.11,1.20,32,-0.0012
233452,42.35,3,75,3216,13.41,0.00,0.00,8.96,1.0000,17.00,107.234,53.73,57,7,2.10,1.20,32,-0.0006
233555,42.35,3,75,3231,12.19,0.00,0.00,8.96,1.0000,17.00,106.916,53.73,57,7,2.10,1.21,32,0.0000
233658,42.35,3,75,3220,12.57,0.00,0.00,9.22,1.0000,17.00,107.234,53.73,58,7,2.12,1.21,32,0.0005
233763,42.35,3,75,3234,12.11,0.00,0.00,9.22,1.0000,16.50,107.234,53.73,58,7,2.14,1.21,32,0.0066
233868,30.20,3,75,3239,12.11,0.00,0.00,9.22,1.0000,16.50,106.916,53.73,58,7,2.14,1.21,32,0.0008
233972,3.53,3,75,3229,13.06,0.00,0.00,7.17,1.0000,17.00,94.209,29.02,58,7,2.12,1.06,32,-0.0515
234076,0.00,3,75,3198,13.07,0.00,0.00,4.86,1.0000,18.00,61.170,13.33,58,7,1.77,0.78,32,-0.3892
234179,0.00,3,75,3099,13.86,0.00,0.00,0.77,1.0000,22.00,41.157,9.41,58,7,1.33,0.70,32,-0.3986
234284,0.00,1,75,2988,15.57,0.00,0.00,0.77,1.0000,35.00,33.533,9.41,58,7,0.91,0.72,32,-0.3260
234387,0.00,1,75,2836,15.59,0.00,0.00,0.77,1.0000,35.00,27.179,9.80,58,7,0.69,0.86,32,-0.1653
234492,0.00,1,75,2830,14.58,0.00,0.00,0.77,1.0000,31.50,26.544,9.41,58,7,0.54,0.94,32,-0.0935
234596,0.00,1,75,2781,13.12,0.00,0.00,0.77,1.0000,29.50,23.049,9.02,58,7,0.48,0.91,32,-0.0924
234699,0.00,1,75,2638,12.10,0.00,0.00,0.77,1.0000,29.00,21.779,9.02,58,7,0.41,0.94,32,-0.0731
234804,0.00,1,75,2603,13.34,0.00,0.00,0.77,1.0000,26.50,20.825,8.24,58,7,0.38,0.96,32,-0.0394
234907,0.39,1,75,2396,14.59,0.00,0.00,0.77,1.0000,24.50,20.190,7.84,58,7,0.35,0.97,32,-0.0346
235011,0.78,1,75,2552,16.24,0.00,0.00,1.79,1.0000,23.00,19.555,7.84,58,7,0.33,1.00,32,0.0000
235116,0.78,1,75,2541,17.58,0.00,0.00,1.79,1.0000,21.50,18.919,7.84,59,7,0.32,1.00,32,0.0000
235219,0.78,1,75,2516,18.12,0.00,0.00,1.79,1.0000,20.00,18.602,7.84,58,7,0.31,1.00,32,-0.0004
235323,0.78,1,75,2514,18.44,0.00,0.00,1.54,1.0000,20.00,18.602,8.24,59,7,0.30,1.00,32,0.0000
235427,0.78,1,75,2508,15.57,0.00,0.00,1.54,1.0000,20.00,18.284,7.84,58,7,0.30,1.00,32,0.0000
235531,0.78,1,75,2490,14.14,0.00,0.00,1.54,1.0000,20.00,18.284,8.24,58,7,0.30,1.00,32,0.0000
235636,0.39,1,75,2449,13.58,0.00,0.00,1.54,1.0000,20.00,18.284,8.24,58,7,0.30,1.00,32,0.0000
235740,0.00,1,75,2557,13.59,0.00,0.00,1.54,1.0000,20.00,18.284,8.24,58,7,0.30,1.00,32,0.0000
235844,0.00,1,75,2472,13.56,0.00,0.00,0.77,1.0000,20.00,17.649,7.84,58,7,0.29,1.00,32,0.0000
235948,0.00,1,75,2306,13.58,0.00,0.00,0.77,1.0000,20.00,17.649,7.84,58,7,0.29,1.00,32,0.0000
236052,0.00,1,75,2173,14.08,0.00,0.00,0.77,1.0000,20.00,19.237,7.84,58,7,0.29,1.00,32,0.0000
236156,22.75,1,75,1995,14.07,0.00,0.00,1.79,1.0000,20.00,21.143,7.84,58,7,0.30,1.00,32,0.0000
236260,18.04,1,75,2097,13.88,0.00,0.00,5.12,1.0000,21.00,90.079,43.14,58,7,0.34,1.97,32,0.4135
236364,0.00,1,75,2310,15.60,0.00,0.00,5.38,1.0000,6.50,69.748,12.55,58,7,0.93,1.33,32,0.4669
236468,0.00,1,75,2451,16.57,0.00,0.00,0.77,1.0000,26.00,40.204,7.84,58,7,1.12,0.97,32,-0.0277
236573,0.00,1,75,2497,18.12,0.00,0.00,0.77,1.0000,21.00,28.132,7.84,58,7,0.90,0.75,32,-0.2535
236678,0.00,1,75,2502,17.12,0.00,0.00,0.77,1.0000,21.50,21.779,7.84,57,7,0.66,0.82,32,-0.1981
236781,0.00,1,75,2660,15.58,0.00,0.00,0.77,1.0000,20.50,18.919,7.84,57,7,0.49,0.84,32,-0.1786
236886,0.00,1,75,2826,15.13,0.00,0.00,0.77,1.0000,20.00,16.060,7.84,56,7,0.38,0.88,32,-0.1346
236990,0.00,1,75,3190,15.12,0.00,0.00,0.77,1.0000,20.00,14.154,8.63,56,7,0.31,0.91,32,-0.1042
237095,0.00,3,75,3119,15.22,0.00,0.00,0.77,1.0000,20.00,15.425,9.02,56,7,0.26,1.01,32,-0.0624
237199,0.00,3,75,3074,14.95,0.00,0.00,0.77,1.0000,20.00,19.555,9.41,55,7,0.25,1.07,32,0.0000
237302,0.00,3,75,3094,15.45,0.00,0.00,0.77,1.0000,20.00,20.825,9.41,55,7,0.28,1.08,32,0.0739
237407,0.00,3,75,3059,14.14,0.00,0.00,0.77,1.0000,20.00,21.779,9.41,55,7,0.31,1.01,32,0.0000
237510,0.00,3,75,3123,16.55,0.00,0.00,0.77,1.0000,20.00,21.779,9.02,54,7,0.33,1.01,32,0.0000
237615,0.00,3,75,3071,16.49,0.00,0.00,0.77,1.0000,20.00,21.461,9.02,54,7,0.33,1.01,32,0.0000
237718,0.00,3,75,3039,16.61,0.00,0.00,0.77,1.0000,20.00,21.143,9.02,54,7,0.34,1.01,32,0.0000
237822,0.00,1,75,2996,16.70,0.00,0.00,0.77,1.0000,20.00,21.461,9.02,53,7,0.34,1.01,32,0.0000
237927,0.00,1,75,2959,16.70,0.00,0.00,0.77,1.0000,20.00,18.284,9.02,53,7,0.33,0.96,32,0.0000
238030,0.00,1,75,2907,16.49,0.00,0.00,0.77,1.0000,20.00,4.333,8.63,52,7,0.31,0.96,32,-0.0479
238134,0.00,1,75,2888,16.58,0.00,0.00,0.77,1.0000,20.00,16.696,8.63,52,7,0.28,1.00,32,0.0000
238238,0.00,1,75,2922,16.61,0.00,0.00,0.77,1.0000,20.00,16.378,8.63,51,7,0.27,1.00,32,0.0000
238342,0.00,1,75,2829,16.36,0.00,0.00,0.77,1.0000,20.00,16.378,8.63,51,7,0.27,1.00,32,0.0000
238446,0.00,1,75,2792,16.35,0.00,0.00,0.77,1.0000,20.00,16.060,8.63,50,7,0.26,1.00,32,0.0000
238550,0.00,1,75,2702,16.61,0.00,0.00,0.77,1.0000,20.00,16.696,8.24,50,7,0.26,1.00,32,0.0000
238654,0.00,1,75,2536,16.70,0.00,0.00,0.77,1.0000,20.00,18.919,9.41,49,7,0.26,1.00,32,0.0000
238758,47.06,1,75,2272,16.70,0.00,0.00,0.77,1.0000,20.00,23.685,9.80,49,7,0.29,1.11,32,0.0960
238863,100.00,1,75,2349,16.59,0.00,0.00,6.14,1.0000,21.00,95.162,89.02,49,7,0.42,2.45,32,1.0355
238967,100.00,1,75,2585,16.58,0.00,0.00,6.40,1.0000,9.00,95.480,100.00,49,7,1.09,1.39,32,0.3687
239070,1.18,1,75,2858,16.59,0.00,0.00,6.91,1.0000,2.50,96.115,100.00,49,7,1.46,1.25,32,0.1266
239175,0.00,1,75,3107,16.48,0.00,0.00,5.63,1.0000,1.00,62.124,13.33,48,7,1.62,1.07,32,0.0319
239279,0.00,1,75,3173,15.62,0.00,0.00,0.77,1.0000,22.00,30.673,9.02,48,7,1.31,0.60,32,-0.4612
239383,0.78,3,75,3137,14.18,0.00,0.00,2.30,1.0000,24.00,22.732,9.80,48,7,0.81,0.67,32,-0.4264
239488,0.78,3,75,3218,15.22,0.00,0.00,2.05,1.0000,25.50,25.273,10.20,47,7,0.52,0.87,32,-0.1731
239592,0.78,3,75,3296,14.57,0.00,0.00,2.05,1.0000,24.00,25.273,10.20,46,7,0.44,0.96,32,-0.0542
239697,0.78,3,75,3540,14.57,0.00,0.00,2.05,1.0000,22.00,23.685,10.59,46,7,0.41,1.01,32,-0.0013
239800,0.78,3,75,3434,13.57,0.00,0.00,1.79,1.0000,20.00,23.685,10.98,45,7,0.39,1.01,32,-0.0007
239906,0.78,3,75,3337,12.09,0.00,0.00,2.05,1.0000,22.00,24.955,10.59,45,7,0.38,1.01,32,0.0000
240010,0.78,3,75,3334,12.56,0.00,0.00,2.05,1.0000,23.50,25.273,10.59,45,7,0.39,1.01,32,0.0000
240113,1.57,3,75,3330,12.58,0.00,0.00,2.05,1.0000,26.00,24.955,10.59,44,7,0.40,1.01,32,0.0003
240217,2.35,3,75,3307,13.12,0.00,0.00,2.05,1.0000,27.50,25.908,11.37,44,7,0.39,1.01,32,0.0000
240321,6.27,3,75,3380,13.09,0.00,0.00,2.05,1.0000,30.00,29.403,12.55,44,7,0.41,1.06,32,0.0006
240425,7.45,3,75,3338,13.56,0.00,0.00,2.56,1.0000,34.50,40.521,16.86,44,7,0.45,1.19,32,0.1206
240528,11.37,3,75,3329,13.33,0.00,0.00,3.33,1.0000,36.50,48.463,18.43,44,7,0.59,1.18,32,0.1932
240632,11.37,3,75,3267,14.08,0.00,0.00,4.35,1.0000,37.50,60.535,21.57,43,7,0.79,1.21,32,0.2063
240737,14.90,3,75,3281,15.56,0.00,0.00,4.86,1.0000,33.50,65.936,22.35,43,7,1.03,1.19,32,0.1023
240841,18.04,3,75,3322,15.18,0.00,0.00,5.12,1.0000,26.00,72.925,25.10,44,7,1.14,1.16,32,0.0432
240945,28.63,3,75,3269,15.80,0.00,0.00,5.63,1.0000,25.50,85.949,33.73,44,7,1.18,1.20,32,0.0536
241049,41.96,3,75,3334,14.21,0.00,0.00,6.40,1.0000,23.00,92.620,41.57,44,7,1.35,1.22,32,0.0893
241152,50.20,3,75,3294,13.66,0.00,0.00,6.91,1.0000,20.50,98.021,58.04,44,7,1.52,1.22,32,0.0690
241257,67.06,3,75,3381,12.59,0.00,0.00,7.17,1.0000,19.00,99.609,67.84,44,7,1.64,1.20,32,0.0439
241361,68.24,3,75,3369,12.09,0.00,0.00,7.42,1.0000,18.50,101.833,81.18,44,7,1.72,1.20,32,0.0324
241466,68.24,3,75,3330,12.10,0.00,0.00,7.94,1.0000,18.50,102.786,81.57,45,7,1.78,1.20,32,0.0301
241570,68.24,3,75,3346,12.10,0.00,0.00,8.19,1.0000,18.00,104.375,81.57,45,7,1.85,1.20,32,0.0287
241673,68.24,3,75,3389,12.08,0.00,0.00,8.45,1.0000,18.00,105.645,81.57,45,7,1.93,1.21,32,0.0306
241779,68.24,3,75,3389,11.55,0.00,0.00,8.70,1.0000,17.50,106.281,81.57,45,7,2.01,1.22,32,0.0254
241882,76.08,3,75,3364,11.56,0.00,0.00,9.22,1.0000,17.00,108.187,86.27,45,7,2.09,1.23,32,0.0261
241986,75.29,3,75,3380,11.56,0.00,0.00,9.47,1.0000,16.50,108.187,89.41,45,7,2.17,1.24,32,0.0158
242091,74.12,3,75,3374,13.11,0.00,0.00,9.73,1.0000,16.50,109.457,88.24,44,7,2.21,1.25,32,0.0184
242194,67.45,3,75,3281,12.10,0.00,0.00,9.98,1.0000,16.50,108.822,84.31,44,7,2.26,1.25,32,0.0125
242299,62.75,3,75,3271,13.05,0.00,0.00,9.73,1.0000,16.00,108.504,78.43,44,7,2.26,1.25,32,0.0057
242402,62.75,3,75,3358,14.09,0.00,0.00,9.73,1.0000,16.50,107.869,75.29,43,7,2.23,1.22,32,-0.0136
242507,62.75,3,75,3244,14.55,0.00,0.00,9.22,1.0000,16.50,107.869,75.29,43,7,2.21,1.20,32,-0.0152
242612,62.75,3,75,3214,14.32,0.00,0.00,9.47,1.0000,16.50,108.187,75.29,43,7,2.18,1.22,32,0.0011
242717,52.94,3,75,3204,13.85,0.00,0.00,9.47,1.0000,16.50,108.187,75.29,43,7,2.19,1.22,32,0.0010
242820,2.35,3,75,3150,12.82,0.00,0.00,9.22,1.0000,16.50,104.375,49.41,42,7,2.19,1.22,32,0.0009
242926,0.00,3,75,3101,12.26,0.00,0.00,4.86,1.0000,17.00,263.742,12.55,42,7,1.99,0.78,32,-0.3387
243030,0.00,3,75,3002,14.04,0.00,0.00,0.77,1.0000,20.00,44.016,9.41,42,7,1.47,0.67,32,-0.4147
243135,0.00,1,75,2753,16.10,0.00,0.00,0.77,1.0000,23.00,32.262,8.63,41,7,1.01,0.77,32,-0.2953
243239,0.00,1,75,2645,15.61,0.00,0.00,0.77,1.0000,29.50,25.908,8.63,41,7,0.73,0.82,32,-0.2092
243344,0.00,1,75,2618,14.57,0.00,0.00,0.77,1.0000,30.00,24.002,9.02,41,7,0.55,0.87,32,-0.1445
243450,0.00,1,75,2507,13.59,0.00,0.00,0.77,1.0000,28.50,23.685,9.02,41,7,0.46,0.93,32,-0.0797
243553,0.00,1,75,2462,13.11,0.00,0.00,0.77,1.0000,28.50,22.414,8.24,41,7,0.41,0.97,32,-0.0410
243657,3.14,1,75,2387,12.57,0.00,0.00,1.79,1.0000,26.00,21.779,8.24,40,7,0.39,0.96,32,-0.0390
243761,8.24,1,75,2313,12.53,0.00,0.00,2.05,1.0000,26.00,28.767,11.76,40,7,0.37,1.05,32,0.0000
243865,8.63,1,75,2359,13.55,0.00,0.00,2.82,1.0000,28.00,44.334,16.08,40,7,0.44,1.28,32,0.2247
243969,8.63,1,75,2178,14.12,0.00,0.00,3.58,1.0000,28.50,52.593,16.08,40,7,0.64,1.21,32,0.2514
244072,8.63,1,75,2260,13.58,0.00,0.00,3.84,1.0000,27.00,55.452,16.08,40,7,0.83,1.13,32,0.1375
244177,8.63,1,75,2236,14.57,0.00,0.00,4.35,1.0000,25.50,56.405,15.69,40,7,0.95,1.13,32,0.0802
244280,9.02,1,75,2236,15.60,0.00,0.00,4.61,1.0000,25.00,57.041,15.69,40,7,1.02,1.13,32,0.0489
244385,13.33,1,75,2230,15.58,0.00,0.00,4.61,1.0000,26.00,59.582,17.25,40,7,1.05,1.13,32,0.0347
244489,19.22,1,75,2249,15.18,0.00,0.00,5.12,1.0000,26.50,77.372,23.92,40,7,1.10,1.19,32,0.0605
244592,21.18,1,75,2302,14.11,0.00,0.00,6.14,1.0000,23.00,87.855,28.24,40,7,1.26,1.24,32,0.1080
244697,21.57,1,75,2246,14.08,0.00,0.00,6.66,1.0000,19.50,89.444,29.41,40,7,1.42,1.23,32,0.0856
244800,25.10,1,75,2255,14.28,0.00,0.00,6.91,1.0000,18.00,91.667,30.98,40,7,1.54,1.21,32,0.0568
244905,25.10,1,75,2270,14.62,0.00,0.00,7.17,1.0000,17.00,93.891,32.94,40,7,1.61,1.21,32,0.0480
245008,25.10,1,75,2283,14.10,0.00,0.00,7.17,1.0000,17.00,93.891,33.33,40,7,1.66,1.20,32,0.0362
245112,25.10,1,75,2287,13.59,0.00,0.00,7.17,1.0000,17.00,93.256,33.33,40,7,1.69,1.19,32,0.0290
245217,25.10,1,75,2298,13.11,0.00,0.00,7.17,1.0000,17.00,93.891,33.33,41,7,1.71,1.18,32,0.0180
245320,25.10,1,75,2294,12.83,0.00,0.00,7.42,1.0000,17.00,94.527,33.33,41,7,1.72,1.18,32,0.0153
245425,26.67,1,75,2317,12.59,0.00,0.00,7.42,1.0000,17.00,94.844,33.33,41,7,1.72,1.18,32,0.0128
245529,26.67,1,75,2301,12.57,0.00,0.00,7.42,1.0000,17.00,95.797,35.29,41,7,1.73,1.18,32,0.0169
245633,26.67,1,75,2326,12.12,0.00,0.00,7.42,1.0000,16.50,96.115,35.29,41,7,1.75,1.18,32,0.0098
245737,26.67,1,75,2329,12.11,0.00,0.00,7.42,1.0000,16.50,96.433,35.29,41,7,1.76,1.18,32,0.0086
245840,22.35,1,75,2336,12.57,0.00,0.00,7.42,1.0000,16.50,95.797,35.29,41,7,1.76,1.18,32,0.0071
