Time (msec),AVLS Bank 0 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),AVLS Bank 1 Software Mode (D2WD610H diagnostic)* (AVLS mode (1 low; 3 high)),Accelerator Pedal Angle (%),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),Feedback Knock Correction (4-byte)* (degrees),Fine Learning Knock Correction (4-byte)* (degrees),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Total Timing (degrees),Injector Inhibit Word (D2WD610H diagnostic)* (raw inhibit word),Lean Fuel Cut State (D2WD610H master)* (state (0 idle; 1 delay; 2 monitor; 3 cut)),Oil Switching Solenoid Valve (OSV) Current (Left) (mA),Oil Switching Solenoid Valve (OSV) Current (Right) (mA),Oil Switching Solenoid Valve (OSV) Duty (Left) (%),Oil Switching Solenoid Valve (OSV) Duty (Right) (%),Oil Temperature (C),SD Native MAP Input (D2WD610H diagnostic)* (kPa absolute),Selected Barometric Estimate (D2WD610H diagnostic)* (kPa absolute),Throttle Opening Angle (%),Vehicle Speed (km/h)
55325,1,1,0.00,1,50,960,15.58,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
55428,1,1,0.00,1,50,956,15.60,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
55533,1,1,0.00,1,50,959,15.60,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.850,95.162,5.49,0
55637,1,1,0.00,1,50,961,16.11,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.850,95.162,5.49,0
55741,1,1,0.00,1,50,960,15.59,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
55844,1,1,0.00,1,50,965,16.16,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
55948,1,1,0.00,1,50,964,15.57,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
56053,1,1,0.00,1,50,966,15.60,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
56157,1,1,0.00,1,50,972,15.60,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
56261,1,1,0.00,1,50,971,15.58,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
56364,1,1,0.00,1,50,964,15.58,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
56470,1,1,0.00,1,50,966,15.61,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
56575,1,1,0.00,1,50,963,16.11,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
56678,1,1,0.00,1,50,962,15.59,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
56783,1,1,0.00,1,50,959,15.34,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
56887,1,1,0.00,1,50,960,15.58,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.850,95.162,5.49,0
56991,1,1,0.00,1,50,952,15.61,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.749,95.162,5.49,0
57095,1,1,0.00,1,50,958,15.60,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.749,95.162,5.49,0
57198,1,1,0.00,1,50,956,15.59,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.749,95.162,5.49,0
57302,1,1,0.00,1,50,957,15.61,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.850,95.162,5.49,0
57407,1,1,0.00,1,50,962,15.57,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.850,95.162,5.49,0
57511,1,1,0.00,1,50,965,15.60,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.850,95.162,5.49,0
57614,1,1,0.00,1,50,956,15.59,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.850,95.162,5.49,0
57718,1,1,0.00,1,50,964,15.58,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
57822,1,1,0.00,1,50,961,15.58,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.850,95.162,5.49,0
57927,1,1,0.00,1,50,966,15.78,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
58031,1,1,0.00,1,50,966,15.56,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
58134,1,1,0.00,1,50,966,15.61,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
58238,1,1,0.00,1,50,962,15.61,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
58342,1,1,0.00,1,50,968,15.58,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
58447,1,1,0.00,1,50,965,15.61,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
58550,1,1,0.00,1,50,965,15.60,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
58654,1,1,0.00,1,50,966,15.58,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
58758,1,1,0.00,1,50,965,15.61,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
58862,1,1,0.00,1,50,960,15.34,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.483,95.162,5.49,0
58965,1,1,0.00,1,50,965,15.33,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
59069,1,1,0.00,1,50,963,15.61,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
59174,1,1,0.00,1,50,966,15.19,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.317,95.162,5.49,0
59278,1,1,0.00,1,50,969,15.11,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
59381,1,1,0.00,1,50,968,15.60,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
59485,1,1,0.00,1,50,964,15.58,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.317,95.162,5.49,0
59589,1,1,0.00,1,50,966,15.59,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
59693,1,1,0.00,1,50,962,15.61,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
59798,1,1,0.00,1,50,959,15.57,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
59901,1,1,0.00,1,50,953,15.59,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.483,95.162,5.49,0
60005,1,1,0.00,1,50,954,15.61,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.749,95.162,5.49,0
60109,1,1,0.00,1,50,947,15.81,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.775,95.162,5.49,0
60213,1,1,0.00,1,50,952,15.60,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,34.168,95.162,5.49,0
60317,1,1,0.00,1,50,951,15.60,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,34.219,95.162,5.49,0
60421,1,1,0.00,1,50,944,15.59,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,34.219,95.162,5.49,0
60524,1,1,0.00,1,50,947,15.59,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,34.168,95.162,5.49,0
60629,1,1,0.00,1,50,954,15.61,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,34.435,95.162,5.49,0
60733,1,1,0.00,1,50,954,15.58,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,34.370,95.162,5.49,0
60837,1,1,0.00,1,50,962,15.61,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,34.370,95.162,5.49,0
60940,1,1,0.00,1,50,965,15.56,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.850,95.162,5.49,0
61044,1,1,0.00,1,50,972,15.33,0.00,0.00,2.56,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
61149,1,1,0.00,1,50,974,15.60,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
61253,1,1,0.00,1,50,970,15.60,0.00,0.00,2.30,0.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
61356,1,1,0.00,1,50,968,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
61460,1,1,0.00,1,50,974,15.61,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.317,95.162,5.49,0
61564,1,1,0.00,1,50,970,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.266,95.162,5.49,0
61668,1,1,0.00,1,50,969,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.266,95.162,5.49,0
61772,1,1,0.00,1,50,968,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.317,95.162,5.49,0
61876,1,1,0.00,1,50,966,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
61980,1,1,0.00,1,50,960,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.317,95.162,5.49,0
62085,1,1,0.00,1,50,967,15.37,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
62189,1,1,0.00,1,50,968,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
62293,1,1,0.00,1,50,972,15.11,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
62396,1,1,0.00,1,50,976,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
62501,1,1,0.00,1,50,975,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
62605,1,1,0.00,1,50,972,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
62709,1,1,0.00,1,50,973,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
62813,1,1,0.00,1,50,966,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
62916,1,1,0.00,1,50,964,15.27,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
63020,1,1,0.00,1,50,963,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
63125,1,1,0.00,1,50,961,15.32,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
63229,1,1,0.00,1,50,955,14.91,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
63332,1,1,0.00,1,50,959,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,34.370,95.162,5.49,0
63436,1,1,0.00,1,50,956,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,34.370,95.162,5.49,0
63540,1,1,0.00,1,50,961,15.60,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.850,95.162,5.49,0
63644,1,1,0.00,1,50,966,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,34.370,95.162,5.49,0
63747,1,1,0.00,1,50,966,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
63852,1,1,0.00,1,50,964,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,34.268,95.162,5.49,0
63956,1,1,0.00,1,50,968,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
64060,1,1,0.00,1,50,966,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
64164,1,1,0.00,1,50,970,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
64268,1,1,0.00,1,50,971,15.58,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
64371,1,1,0.00,1,50,972,15.64,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.215,95.162,5.49,0
64475,1,1,0.00,1,50,964,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
64580,1,1,0.00,1,50,963,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.266,95.162,5.49,0
64684,1,1,0.00,1,50,968,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
64787,1,1,0.00,1,50,961,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
64891,1,1,0.00,1,50,964,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
64996,1,1,0.00,1,50,965,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
65100,1,1,0.00,1,50,964,15.59,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
65203,1,1,0.00,1,50,960,15.08,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
65308,1,1,0.00,1,50,968,14.89,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
65412,1,1,0.00,1,50,965,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
65515,1,1,0.00,1,50,967,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
65620,1,1,0.00,1,50,969,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.317,95.162,5.49,0
65724,1,1,0.00,1,50,971,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
65828,1,1,0.00,1,50,961,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
65932,1,1,0.00,1,50,967,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
66036,1,1,0.00,1,50,966,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
66139,1,1,0.00,1,50,966,15.60,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
66244,1,1,0.00,1,50,963,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
66348,1,1,0.00,1,50,965,15.58,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
66451,1,1,0.00,1,50,966,15.84,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
66556,1,1,0.00,1,50,974,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
66659,1,1,0.00,1,50,968,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
66763,1,1,0.00,1,50,972,15.60,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
66867,1,1,0.00,1,50,972,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
66971,1,1,0.00,1,50,973,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
67074,1,1,0.00,1,50,968,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
67179,1,1,0.00,1,50,970,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
67283,1,1,0.00,1,50,969,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
67387,1,1,0.00,1,50,970,14.88,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
67491,1,1,0.00,1,50,970,15.55,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.266,95.162,5.49,0
67595,1,1,0.00,1,50,969,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
67699,1,1,0.00,1,50,968,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.266,95.162,5.49,0
67802,1,1,0.00,1,50,964,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
67907,1,1,0.00,1,50,966,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
68011,1,1,0.00,1,50,962,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
68115,1,1,0.00,1,50,964,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
68218,1,1,0.00,1,50,968,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
68322,1,1,0.00,1,50,965,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
68427,1,1,0.00,1,50,963,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
68531,1,1,0.00,1,50,972,15.38,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.266,95.162,5.49,0
68636,1,1,0.00,1,50,966,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.266,95.162,5.49,0
68740,1,1,0.00,1,50,969,15.22,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.266,95.162,5.49,0
68846,1,1,0.00,1,50,968,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.317,95.162,5.49,0
68949,1,1,0.00,1,50,968,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
69053,1,1,0.00,1,50,964,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.317,95.162,5.49,0
69157,1,1,0.00,1,50,966,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
69261,1,1,0.00,1,50,960,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
69366,1,1,0.00,1,50,962,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
69470,1,1,0.00,1,50,962,15.41,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
69574,1,1,0.00,1,50,962,15.32,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.850,95.162,5.49,0
69677,1,1,0.00,1,50,952,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.749,95.162,5.49,0
69781,1,1,0.00,1,50,956,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.749,95.162,5.49,0
69886,1,1,0.00,1,50,953,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.749,95.162,5.49,0
69990,1,1,0.00,1,51,960,15.60,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.749,95.162,5.49,0
70093,1,1,0.00,1,51,967,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.483,95.162,5.49,0
70197,1,1,0.00,1,51,968,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
70301,1,1,0.00,1,51,964,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.584,95.162,5.49,0
70406,1,1,0.00,1,51,968,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
70509,1,1,0.00,1,51,963,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.850,95.162,5.49,0
70613,1,1,0.00,1,51,967,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
70717,1,1,0.00,1,51,969,15.83,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
70821,1,1,0.00,1,51,968,15.57,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.533,95.162,5.49,0
70925,1,1,0.00,1,51,964,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
71028,1,1,0.00,1,51,967,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.748,95.162,5.49,0
71132,1,1,0.00,1,51,968,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
71237,1,1,0.00,1,51,969,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
71341,1,1,0.00,1,51,970,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
71445,1,1,0.00,1,51,965,15.12,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
71549,1,1,0.00,1,51,961,15.10,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
71652,1,1,0.00,1,51,962,14.85,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
71756,1,1,0.00,1,51,958,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,34.268,95.162,5.49,0
71860,1,1,0.00,1,51,963,15.13,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
71964,1,1,0.00,1,51,966,15.11,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
72069,1,1,0.00,1,51,966,15.13,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.748,95.162,5.49,0
72172,1,1,0.00,1,51,964,15.12,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.799,95.162,5.49,0
72276,1,1,0.00,1,51,972,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
72380,1,1,0.00,1,51,975,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.266,95.162,5.49,0
72484,1,1,0.00,1,51,967,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.215,95.162,5.49,0
72587,1,1,0.00,1,51,965,15.59,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.215,95.162,5.49,0
72691,1,1,0.00,1,51,964,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.482,95.162,5.49,0
72796,1,1,0.00,1,51,966,15.68,0.00,0.00,2.56,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.482,95.162,5.49,0
72900,1,1,0.00,1,51,961,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,49,33.482,95.162,5.49,0
73004,1,1,0.00,1,51,968,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
73107,1,1,0.00,1,51,965,15.56,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
73211,1,1,0.00,1,51,966,15.14,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
73315,1,1,0.00,1,51,964,15.57,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
73420,1,1,0.00,1,51,966,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
73524,1,1,0.00,1,51,962,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.533,95.162,5.49,0
73628,1,1,0.00,1,51,967,15.60,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.266,95.162,5.49,0
73733,1,1,0.00,1,51,960,15.33,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.317,95.162,5.49,0
73837,1,1,0.00,1,51,959,15.35,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
73941,1,1,0.00,1,51,961,15.58,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
74044,1,1,0.00,1,51,961,15.61,0.00,0.00,2.30,1.0000,15.00,0,0,192,192,15.7,16.1,50,33.584,95.162,5.49,0
