Time (msec),A/F Correction #1 (%),A/F Correction #2 (%),A/F Learning #1 (%),A/F Learning #2 (%),Atmospheric Pressure (mmHg),Battery Voltage (V),CL/OL Fueling* (status),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),External Wideband Ready Metric (D2WD610H master)* (ready metric),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Manifold Absolute Pressure (4-byte)* (kPa absolute),Mass Airflow (g/s),Throttle Opening Angle (%)
148538,0.00,0.00,0.00,0.00,712,14.40,7,41,0.65,1067,14.58,30144,50.0,0.6360,2.82,2.1425,33.33,15.00,21,38.46,11.46,6.67
148643,0.00,0.00,0.00,0.00,712,14.40,7,41,0.65,1066,14.82,31744,50.0,0.6408,2.82,2.1405,33.33,15.00,21,38.54,11.45,7.06
148746,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1064,14.60,29952,50.0,0.6430,2.82,2.1375,33.33,15.00,21,38.38,11.49,7.06
148851,0.00,0.00,0.00,0.00,712,14.40,7,41,0.65,1061,14.59,29760,50.0,0.6382,2.82,2.1368,33.33,15.00,21,38.38,11.56,7.06
148956,0.00,0.00,0.00,0.00,712,14.40,7,41,0.65,1058,14.55,30080,50.0,0.6382,2.82,2.1372,33.33,15.00,21,38.46,11.42,7.06
149059,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1062,14.59,29952,50.0,0.6382,2.82,2.1365,33.33,15.00,21,38.46,11.38,7.06
149164,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1054,14.59,30016,50.0,0.6550,2.82,2.1372,33.33,15.00,21,38.62,11.39,7.06
149267,0.00,0.00,0.00,0.00,712,14.40,7,41,0.65,1047,14.59,30144,50.0,0.6382,2.82,2.1425,33.33,15.00,21,38.69,11.36,7.06
149372,0.00,0.00,0.00,0.00,712,14.40,7,41,0.65,1046,14.57,30144,50.0,0.6430,2.82,2.1480,33.33,15.00,21,38.85,11.42,7.06
149475,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1047,14.61,29952,50.0,0.6408,2.82,2.1528,33.33,15.00,21,38.93,11.37,7.06
149579,0.00,0.00,0.00,0.00,712,14.40,7,41,0.65,1042,14.59,30016,50.0,0.6550,2.82,2.1583,33.33,15.00,21,39.01,11.42,7.06
149684,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1045,14.57,30080,50.0,0.6430,2.82,2.1623,33.33,15.00,21,39.09,11.42,7.06
149787,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1046,14.35,28416,50.0,0.6335,2.82,2.1655,33.33,15.00,21,39.17,11.50,7.06
149892,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1046,14.36,30080,50.0,0.6740,2.82,2.1692,33.33,15.00,21,39.25,11.49,7.06
149995,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1046,14.59,30144,50.0,0.6430,2.82,2.1728,33.33,15.00,21,39.25,11.65,6.67
150100,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1050,14.59,30080,50.0,0.6408,2.82,2.1763,33.33,15.00,21,39.25,11.68,7.06
150203,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1056,14.60,29952,50.0,0.6335,2.82,2.1778,33.33,15.00,21,39.17,11.56,7.06
150307,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1055,14.60,30080,50.0,0.6455,2.82,2.1778,33.33,15.00,21,39.09,11.52,7.06
150411,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1052,14.57,30144,50.0,0.6715,2.82,2.1778,33.33,15.00,21,39.09,11.54,7.06
150515,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1051,14.59,29952,50.0,0.6360,2.82,2.1765,33.33,15.00,21,39.01,11.58,7.06
150619,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1057,14.60,29952,50.0,0.6382,2.82,2.1770,33.33,15.00,21,38.93,11.61,6.67
150722,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1060,14.58,31424,50.0,0.6408,2.82,2.1738,33.33,15.00,21,38.93,11.60,7.06
150826,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1063,14.63,29952,50.0,0.6645,2.82,2.1700,33.33,15.00,21,38.93,11.50,6.67
150931,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1064,14.60,30144,50.0,0.6382,2.82,2.1658,33.33,15.00,21,38.85,11.54,7.06
151034,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1064,14.59,29952,50.0,0.6360,2.82,2.1633,33.33,15.00,21,38.85,11.57,6.67
151139,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1066,14.57,29952,50.0,0.6525,2.82,2.1597,33.33,15.00,21,38.62,11.50,6.67
151245,0.00,0.00,0.00,0.00,712,14.40,7,41,0.65,1061,14.60,30016,50.0,0.6430,2.82,2.1545,33.33,15.00,21,38.54,11.60,6.67
151348,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1061,14.59,30016,50.0,0.6360,2.82,2.1492,33.33,15.00,21,38.46,11.49,7.06
151451,0.00,0.00,0.00,0.00,712,14.16,7,41,0.65,1064,14.57,30144,50.0,0.6382,2.82,2.1455,33.33,15.00,21,38.46,11.42,6.67
151555,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1059,14.58,30144,50.0,0.6430,2.82,2.1420,33.33,15.00,21,38.54,11.39,6.67
151661,0.00,0.00,0.00,0.00,712,14.40,7,41,0.65,1052,14.61,29952,50.0,0.6573,2.82,2.1410,33.33,15.00,21,38.46,11.28,6.67
151765,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1047,14.58,30144,50.0,0.6382,2.82,2.1405,33.33,15.00,21,38.62,11.36,6.67
151869,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1047,14.55,28544,50.0,0.6360,2.82,2.1438,33.33,15.00,21,38.69,11.39,6.67
151974,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1042,14.36,28416,50.0,0.6382,2.82,2.1475,33.33,15.00,21,38.77,11.27,6.67
152078,0.00,0.00,0.00,0.00,712,14.40,7,41,0.65,1040,14.60,30016,50.0,0.6430,2.82,2.1522,33.33,15.00,21,39.01,11.35,6.67
152181,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1040,14.57,30144,50.0,0.6382,2.82,2.1600,33.33,15.00,21,39.17,11.39,6.67
152286,0.00,0.00,0.00,0.00,712,14.32,7,41,0.65,1040,14.59,30336,50.0,0.6382,2.82,2.1648,33.33,15.00,21,39.17,11.41,6.67
152390,0.00,0.00,0.00,0.00,712,14.40,7,41,0.66,1038,14.61,30016,50.0,0.6430,2.82,2.1685,33.33,15.00,21,39.25,11.44,6.67
152494,0.00,0.00,0.00,0.00,712,14.32,7,41,0.66,1037,14.56,30144,50.0,0.6382,2.82,2.1720,33.33,15.00,21,39.17,11.46,6.67
152599,0.00,0.00,0.00,0.00,712,14.16,7,42,0.66,1048,14.57,30144,50.0,0.6382,2.82,2.1735,33.33,15.00,21,39.17,11.50,6.67
152702,0.00,0.00,0.00,0.00,712,14.32,7,42,0.66,1054,14.60,29952,50.0,0.6620,2.82,2.1747,33.33,15.00,21,39.17,11.51,6.67
152806,0.00,0.00,0.00,0.00,712,14.32,7,42,0.66,1055,14.60,30080,50.0,0.6430,2.82,2.1755,33.33,15.00,21,38.93,11.57,6.67
152911,0.00,0.00,0.00,0.00,712,14.32,7,42,0.66,1055,14.81,31616,50.0,0.6408,2.82,2.1725,33.33,15.00,21,38.93,11.51,6.67
153014,0.00,0.00,0.00,0.00,712,14.32,7,42,0.66,1058,14.59,30016,50.0,0.6408,2.82,2.1680,33.33,15.00,21,38.69,11.52,6.67
153119,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1061,14.59,29696,50.0,0.6668,2.82,2.1643,33.33,15.00,21,38.69,11.51,7.06
153222,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1064,14.57,30400,50.0,0.6502,2.82,2.1597,33.33,15.00,21,38.62,11.53,6.67
153327,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1064,14.57,30144,50.0,0.6360,2.82,2.1550,33.33,15.00,21,38.62,11.51,6.67
153430,0.00,0.00,0.00,0.00,712,14.16,7,42,0.65,1063,14.60,29952,50.0,0.6382,2.82,2.1505,33.33,15.00,21,38.54,11.41,6.67
153534,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1062,14.60,30080,50.0,0.6408,2.82,2.1465,33.33,15.00,21,38.46,11.41,6.67
153638,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1054,14.56,30400,50.0,0.6668,2.82,2.1433,33.33,15.00,21,38.54,11.39,6.67
153742,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1052,14.58,30016,50.0,0.6360,2.82,2.1427,33.33,15.00,21,38.46,11.50,7.06
153846,0.00,0.00,0.00,0.00,712,14.08,7,42,0.65,1058,14.60,29952,50.0,0.6382,2.82,2.1418,33.33,15.00,21,38.62,11.43,6.67
153949,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1058,14.56,30016,50.0,0.6693,2.82,2.1448,33.33,15.00,21,38.62,11.37,7.06
154054,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1054,14.33,28480,50.0,0.6525,2.82,2.1433,33.33,15.00,21,38.54,11.42,6.67
154158,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1047,14.53,30144,50.0,0.6408,2.82,2.1440,33.33,15.00,21,38.62,11.42,7.06
154261,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1050,14.59,30080,50.0,0.6360,2.82,2.1470,33.33,15.00,21,38.69,11.41,6.67
154365,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1046,14.58,30208,50.0,0.6478,2.82,2.1498,33.33,15.00,21,38.85,11.29,7.06
154469,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1044,14.60,30016,50.0,0.6502,2.82,2.1525,33.33,15.00,21,38.93,11.38,6.67
154573,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1040,14.60,29760,50.0,0.6430,2.82,2.1593,33.33,15.00,21,39.09,11.42,6.67
154677,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1042,14.60,30144,50.0,0.6478,2.82,2.1640,33.33,15.00,21,39.09,11.43,6.67
154782,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1042,14.57,30336,50.0,0.6573,2.82,2.1675,33.33,15.00,21,39.09,11.52,6.67
154885,0.00,0.00,0.00,0.00,712,14.32,7,42,0.66,1047,14.60,30144,50.0,0.6335,2.82,2.1705,33.33,15.00,21,39.01,11.54,6.67
154989,0.00,0.00,0.00,0.00,712,14.24,7,42,0.66,1056,14.58,31552,50.0,0.6382,2.82,2.1713,33.33,15.00,21,38.93,11.60,6.67
155093,0.00,0.00,0.00,0.00,712,14.32,7,42,0.66,1058,14.58,29952,50.0,0.6668,2.82,2.1707,33.33,15.00,21,38.93,11.46,6.67
155197,0.00,0.00,0.00,0.00,712,14.40,7,42,0.66,1053,14.60,30016,50.0,0.6478,2.82,2.1667,33.33,15.00,21,38.85,11.43,6.67
155302,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1050,14.59,29888,50.0,0.6408,2.82,2.1633,33.33,15.00,21,38.85,11.46,6.67
155405,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1054,14.57,30144,50.0,0.6360,2.82,2.1612,33.33,15.00,21,38.85,11.50,6.67
155508,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1058,14.58,30144,50.0,0.6455,2.82,2.1595,33.33,15.00,21,38.77,11.45,6.67
155613,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1058,14.61,30016,50.0,0.6408,2.82,2.1585,33.33,15.00,21,38.70,11.44,6.67
155717,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1058,14.58,30080,50.0,0.6382,2.82,2.1568,33.33,15.00,21,38.69,11.48,6.67
155820,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1055,14.58,30400,50.0,0.6360,2.82,2.1565,33.33,15.00,21,38.69,11.45,6.67
155925,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1046,14.60,30016,50.0,0.6382,2.82,2.1562,33.33,15.00,21,38.77,11.39,6.67
156029,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1045,14.60,30144,50.0,0.6478,2.82,2.1560,33.33,15.00,21,38.77,11.52,6.67
156132,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1052,14.54,28544,50.0,0.6408,2.82,2.1568,33.33,15.00,21,38.77,11.41,6.67
156237,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1050,14.35,28608,50.0,0.6335,2.82,2.1562,33.33,15.00,21,38.93,11.39,6.67
156341,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1048,14.60,29952,50.0,0.6430,2.82,2.1583,33.33,15.00,21,38.85,11.49,6.67
156445,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1052,14.58,30144,50.0,0.6382,2.82,2.1585,33.33,15.00,21,38.85,11.42,6.67
156548,0.00,0.00,0.00,0.00,712,14.24,7,42,0.65,1052,14.57,30144,50.0,0.6360,2.82,2.1575,33.33,15.00,21,38.85,11.44,6.67
156652,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1052,14.60,29952,50.0,0.6455,2.82,2.1568,33.33,15.00,21,38.85,11.43,6.67
156756,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1051,14.60,30016,50.0,0.6550,2.82,2.1562,33.33,15.00,21,38.85,11.37,6.67
156860,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1050,14.56,30144,50.0,0.6382,2.82,2.1560,33.33,15.00,21,38.93,11.38,6.67
156964,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1051,14.59,29952,50.0,0.6360,2.82,2.1557,33.33,15.00,21,38.85,11.40,6.67
157067,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1050,14.60,29760,50.0,0.6408,2.82,2.1568,33.33,15.00,21,38.85,11.38,6.67
157171,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1047,14.83,30208,50.0,0.6668,2.82,2.1575,33.33,15.00,21,38.77,11.43,6.67
157276,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1048,14.57,30144,50.0,0.6382,2.82,2.1568,33.33,15.00,21,38.85,11.42,6.67
157379,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1052,14.61,29952,50.0,0.6382,2.82,2.1562,33.33,15.00,21,38.85,11.40,6.67
157484,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1050,14.58,30080,50.0,0.6502,2.82,2.1560,33.33,15.00,21,38.85,11.40,6.67
157587,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1050,14.57,29952,50.0,0.6408,2.82,2.1557,33.33,15.00,21,38.85,11.39,6.67
157692,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1052,14.59,30016,50.0,0.6382,2.82,2.1555,33.33,15.00,21,38.69,11.41,6.67
157795,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1049,14.60,30016,50.0,0.6502,2.82,2.1555,33.33,15.00,21,38.85,11.43,6.67
157899,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1052,14.58,30144,50.0,0.6715,2.82,2.1553,33.33,15.00,21,38.85,11.41,6.67
158004,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1056,14.56,29952,50.0,0.6455,2.82,2.1550,33.33,15.00,21,38.85,11.45,6.67
158107,0.00,0.00,0.00,0.00,712,14.08,7,42,0.65,1056,14.59,29952,50.0,0.6382,2.82,2.1540,33.33,15.00,21,38.85,11.46,6.67
158212,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1056,14.58,29888,50.0,0.6408,2.82,2.1543,33.33,15.00,21,38.77,11.47,6.67
158315,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1049,14.32,28544,50.0,0.6598,2.82,2.1545,33.33,15.00,21,38.77,11.46,6.67
158420,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1050,14.59,30080,50.0,0.6382,2.82,2.1538,33.33,15.00,21,38.62,11.46,6.67
158523,0.00,0.00,0.00,0.00,712,14.24,7,42,0.65,1056,14.60,30080,50.0,0.6382,2.82,2.1540,33.33,15.00,21,38.69,11.44,6.67
158627,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1050,14.58,29952,50.0,0.6550,2.82,2.1543,33.33,15.00,21,38.69,11.35,6.67
158731,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1046,14.59,30144,50.0,0.6715,2.82,2.1532,33.33,15.00,21,38.70,11.34,6.67
158835,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1045,14.60,30144,50.0,0.6335,2.82,2.1538,33.33,15.00,21,38.85,11.39,6.67
158939,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1046,14.60,30080,50.0,0.6382,2.82,2.1543,33.33,15.00,21,38.93,11.38,6.67
159042,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1045,14.56,30208,50.0,0.6455,2.82,2.1557,33.33,15.00,21,38.93,11.46,6.67
159146,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1051,14.59,30080,50.0,0.6693,2.82,2.1578,33.33,15.00,21,38.93,11.46,6.67
159251,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1049,14.60,31616,50.0,0.6335,2.82,2.1587,33.33,15.00,21,38.93,11.40,6.67
159356,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1052,14.58,30144,50.0,0.6430,2.82,2.1590,33.33,15.00,21,38.85,11.40,6.67
159460,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1048,14.57,30080,50.0,0.6525,2.82,2.1578,33.33,15.00,21,38.85,11.45,6.67
159564,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1046,14.59,29888,50.0,0.6360,2.82,2.1570,33.33,15.00,21,38.85,11.41,6.67
159669,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1051,14.58,30080,50.0,0.6360,2.82,2.1575,33.33,15.00,21,38.85,11.41,6.67
159774,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1054,14.58,30400,50.0,0.6502,2.82,2.1568,33.33,15.00,21,38.85,11.42,6.67
159879,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1049,14.59,29952,50.0,0.6693,2.82,2.1550,33.33,15.00,21,38.69,11.26,6.67
159982,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1045,14.59,30016,50.0,0.6360,2.82,2.1540,33.33,15.00,21,38.77,11.35,6.67
160086,0.00,0.00,0.00,0.00,712,14.16,7,42,0.65,1049,14.56,29952,50.0,0.6382,2.82,2.1528,33.33,15.00,21,38.62,11.42,6.67
160190,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1046,14.59,30080,50.0,0.6620,2.82,2.1522,33.33,15.00,21,38.77,11.33,6.67
160294,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1047,14.60,29824,50.0,0.6715,2.82,2.1528,33.33,15.00,21,38.77,11.35,6.67
160398,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1049,14.36,28480,50.0,0.6335,2.82,2.1532,33.33,15.00,21,38.69,11.37,6.67
160502,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1048,14.33,29824,50.0,0.6382,2.82,2.1525,33.33,15.00,21,38.61,11.36,6.67
160606,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1040,14.60,30016,50.0,0.6455,2.82,2.1530,33.33,15.00,21,38.85,11.35,6.67
160709,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1043,14.58,30080,50.0,0.6408,2.82,2.1545,33.33,15.00,21,38.77,11.37,6.67
160813,0.00,0.00,0.00,0.00,712,14.24,7,42,0.65,1048,14.56,30144,50.0,0.6360,2.82,2.1547,33.33,15.00,21,38.77,11.36,6.67
160917,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1050,14.60,30016,50.0,0.6740,2.82,2.1545,33.33,15.00,21,38.85,11.33,6.67
161022,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1045,14.60,29952,50.0,0.6408,2.82,2.1545,33.33,15.00,21,38.77,11.33,6.67
161125,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1045,14.58,30080,50.0,0.6360,2.82,2.1545,33.33,15.00,21,38.85,11.40,6.67
161230,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1046,14.58,30080,50.0,0.6382,2.82,2.1532,33.33,15.00,21,38.69,11.41,6.67
161333,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1050,14.61,29952,50.0,0.6715,2.82,2.1538,33.33,15.00,21,38.69,11.38,6.67
161438,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1056,14.83,29888,50.0,0.6502,2.82,2.1540,33.33,15.00,21,38.77,11.41,6.67
161543,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1056,14.58,30144,50.0,0.6478,2.82,2.1517,33.33,15.00,21,38.62,11.34,6.67
161646,0.00,0.00,0.00,0.00,712,14.24,7,42,0.65,1057,14.60,30144,50.0,0.6360,2.82,2.1470,33.33,15.00,21,38.62,11.48,6.67
161750,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1056,14.60,30016,50.0,0.6525,2.82,2.1448,33.33,15.00,21,38.54,11.37,6.67
161854,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1051,14.58,29952,50.0,0.6408,2.82,2.1415,33.33,15.00,21,38.54,11.33,6.67
161958,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1054,14.59,30080,50.0,0.6382,2.82,2.1402,33.33,15.00,21,38.46,11.30,6.67
162062,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1047,14.61,30016,50.0,0.6382,2.82,2.1395,33.33,15.00,21,38.54,11.33,6.67
162165,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1038,14.58,30080,50.0,0.6573,2.82,2.1442,33.33,15.00,21,38.77,11.25,6.67
162270,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1040,14.57,30144,50.0,0.6525,2.82,2.1460,33.33,15.00,21,38.77,11.32,6.67
162373,0.00,0.00,0.00,0.00,712,14.24,7,42,0.65,1042,14.59,29952,50.0,0.6360,2.82,2.1482,33.33,15.00,21,38.85,11.30,6.67
162478,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1040,14.58,29440,50.0,0.6620,2.82,2.1525,33.33,15.00,21,38.93,11.37,6.67
162581,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1045,14.33,28608,50.0,0.6715,2.82,2.1565,33.33,15.00,21,38.93,11.41,6.67
162686,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1045,14.60,30080,50.0,0.6382,2.82,2.1583,33.33,15.00,21,38.93,11.35,6.67
162789,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1048,14.61,30016,50.0,0.6408,2.82,2.1595,33.33,15.00,21,38.85,11.40,6.67
162894,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1046,14.58,30144,50.0,0.6478,2.82,2.1583,33.33,15.00,21,38.93,11.44,6.67
162998,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1048,14.57,29952,50.0,0.6382,2.82,2.1570,33.33,15.00,21,38.77,11.43,6.67
163102,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1051,14.60,30144,50.0,0.6360,2.82,2.1562,33.33,15.00,21,38.77,11.41,6.67
163205,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1054,14.60,30080,50.0,0.6430,2.82,2.1557,33.33,15.00,21,38.69,11.39,6.67
163310,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1050,14.57,30144,50.0,0.6693,2.82,2.1545,33.33,15.00,21,38.70,11.26,6.67
163413,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1050,14.61,29952,50.0,0.6382,2.82,2.1513,33.33,15.00,21,38.62,11.44,6.67
163518,0.00,0.00,0.00,0.00,712,14.16,7,42,0.65,1051,14.82,31552,50.0,0.6430,2.82,2.1520,33.33,15.00,21,38.54,11.30,6.67
163621,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1052,14.57,30144,50.0,0.6620,2.82,2.1473,33.33,15.00,21,38.62,11.40,6.67
163724,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1051,14.58,30144,50.0,0.6430,2.82,2.1455,33.33,15.00,21,38.62,11.24,6.67
163828,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1048,14.59,29696,50.0,0.6360,2.82,2.1463,33.33,15.00,21,38.62,11.26,6.67
163933,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1050,14.59,30144,50.0,0.6408,2.82,2.1475,33.33,15.00,21,38.61,11.30,6.67
164037,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1045,14.57,30400,50.0,0.6668,2.82,2.1452,33.33,15.00,21,38.62,11.37,6.67
164141,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1040,14.59,30016,50.0,0.6360,2.82,2.1475,33.33,15.00,21,38.77,11.34,6.67
164245,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1045,14.60,29952,50.0,0.6360,2.82,2.1495,33.33,15.00,21,38.62,11.32,6.67
164349,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1042,14.58,29952,50.0,0.6408,2.82,2.1498,33.33,15.00,21,38.62,11.14,6.67
164452,0.00,0.00,0.00,0.00,712,14.24,7,42,0.65,1035,14.59,30144,50.0,0.6408,2.82,2.1475,33.33,15.00,21,38.62,11.21,6.67
164557,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1035,14.61,29824,50.0,0.6335,2.82,2.1482,33.33,15.00,21,38.69,11.20,6.67
164661,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1032,14.34,28544,50.0,0.6645,2.82,2.1500,33.33,15.00,21,38.62,11.17,6.67
164764,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1032,14.34,30272,50.0,0.6598,2.82,2.1510,33.33,15.00,21,38.85,11.15,6.67
164868,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1032,14.60,30016,50.0,0.6382,2.82,2.1520,33.33,15.00,21,38.85,11.21,6.67
164972,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1030,14.61,30016,50.0,0.6408,2.82,2.1525,33.33,15.00,21,38.85,11.18,6.67
165076,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1022,14.57,29952,50.0,0.6740,2.82,2.1543,33.33,15.00,21,38.85,11.16,6.67
165180,0.00,0.00,0.00,0.00,712,14.32,7,42,0.65,1022,14.12,26880,50.0,0.6430,2.82,2.1578,33.33,15.00,21,38.93,11.26,6.67
165285,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1030,14.61,30080,50.0,0.6408,2.82,2.1625,33.33,15.00,21,38.93,11.23,6.67
165388,0.00,0.00,0.00,0.00,712,14.40,7,42,0.65,1020,14.11,26880,50.0,0.6715,2.82,2.1663,33.33,15.00,21,39.17,11.21,6.67
165491,0.00,0.00,0.00,0.00,712,14.32,7,42,0.66,1023,14.26,29824,50.0,0.6360,2.82,2.1690,33.33,15.00,21,39.17,11.27,6.67
