Time (msec),Battery Voltage (V),CL/OL Fueling* (status),Committed AVLS VE State (D2WD610H master)* (AVLS mode (1 low; 3 high)),Coolant Temperature (C),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),External Wideband AFR (D2WD610H master)* (estimated AFR (14.64 stoich)),External Wideband Input ADC (D2WD610H master)* (ADC counts),Factory Processed MAP (4-byte)* (psi absolute),Final Fueling Base (4-byte)* (fuel-air equivalence ratio),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (4-byte)* (ms),Fuel Pump Duty (%),Ignition Total Timing (degrees),Intake Air Temperature (C),Mass Airflow (g/s),Throttle Opening Angle (%),Transient Load Fuel Correction (D2WD610H diagnostic)* (raw additive factor)
154785,14.32,7,1,48,0.59,962,14.64,29888,5.19,1.01,0.6598,2.56,1.9293,33.33,15.00,24,9.34,5.88,0.0000
154889,14.00,7,1,48,0.58,962,14.58,30208,5.17,1.01,0.6430,2.56,1.9270,33.33,15.00,24,9.42,5.88,0.0000
154993,14.24,7,1,48,0.58,960,14.57,29888,5.17,1.01,0.6620,2.56,1.9265,33.33,15.00,24,9.37,5.88,0.0000
155098,14.16,7,1,48,0.58,956,14.60,30016,5.17,1.01,0.6408,2.56,1.9283,33.33,15.00,24,9.39,5.88,0.0000
155201,14.32,7,1,48,0.59,960,14.56,30080,5.19,1.01,0.6573,2.56,1.9307,33.33,15.00,24,9.38,5.88,0.0000
155305,14.16,7,1,48,0.59,958,14.59,31616,5.20,1.01,0.6430,2.56,1.9325,33.33,15.00,24,9.30,5.88,0.0000
155409,14.32,7,1,48,0.59,958,14.64,30016,5.19,1.01,0.6573,2.56,1.9305,33.33,15.00,24,9.39,5.88,0.0000
155513,14.24,7,1,48,0.59,959,14.57,30144,5.19,1.01,0.6455,2.56,1.9323,33.33,15.00,24,9.40,5.88,0.0000
155617,14.40,7,1,48,0.59,959,14.53,30336,5.20,1.01,0.6857,2.56,1.9338,33.33,15.00,24,9.27,5.88,0.0000
155721,14.24,7,1,48,0.59,957,15.12,31424,5.19,1.01,0.6455,2.56,1.9338,33.33,15.00,24,9.43,5.88,0.0000
155824,14.32,7,1,48,0.59,962,14.58,30016,5.20,1.01,0.6810,2.56,1.9338,33.33,15.00,24,9.40,5.88,0.0000
155928,14.24,7,1,48,0.59,962,14.60,30016,5.20,1.01,0.6430,2.56,1.9347,33.33,15.00,24,9.33,5.88,0.0000
156033,14.40,7,1,48,0.59,964,14.56,30080,5.16,1.01,0.6810,2.56,1.9333,33.33,15.00,24,9.46,5.88,0.0000
156137,14.32,7,1,48,0.59,964,14.55,30016,5.17,1.01,0.6430,2.56,1.9323,33.33,15.00,24,9.43,5.88,0.0000
156240,14.32,7,1,48,0.58,962,14.59,30080,5.17,1.01,0.6763,2.56,1.9303,33.33,15.00,24,9.29,5.88,0.0000
156345,14.24,7,1,48,0.59,956,14.58,30016,5.17,1.01,0.6430,2.56,1.9358,33.33,15.00,24,9.35,5.88,0.0000
156448,14.32,7,1,48,0.58,960,14.57,28288,5.17,1.01,0.6810,2.56,1.9260,33.33,15.00,24,9.27,5.88,0.0000
156553,14.24,7,1,48,0.58,956,14.34,29760,5.19,1.01,0.6408,2.56,1.9258,33.33,15.00,24,9.40,5.88,0.0000
156656,14.32,7,1,48,0.58,959,14.57,30080,5.17,1.01,0.6763,2.56,1.9255,33.33,15.00,24,9.41,5.88,0.0000
156760,14.24,7,1,48,0.59,962,14.60,30016,5.19,1.01,0.6408,2.56,1.9285,33.33,15.00,24,9.40,5.88,0.0000
156865,14.32,7,1,48,0.59,961,14.56,30144,5.17,1.01,0.6668,2.56,1.9298,33.33,15.00,24,9.38,5.88,0.0000
156968,14.24,7,1,48,0.59,955,14.54,30016,5.16,1.01,0.6382,2.56,1.9283,33.33,15.00,24,9.31,5.88,0.0000
157073,14.32,7,1,48,0.58,953,14.59,29952,5.16,1.01,0.6525,2.56,1.9253,33.33,15.00,24,9.32,5.88,0.0000
157176,14.24,7,1,48,0.58,952,14.58,30080,5.16,1.01,0.6408,2.56,1.9240,33.33,15.00,24,9.23,5.88,0.0000
157281,14.24,7,1,48,0.58,952,14.59,29888,5.16,1.01,0.6810,2.56,1.9220,33.33,15.00,24,9.24,5.88,0.0000
157384,14.24,7,1,48,0.58,955,14.63,30080,5.16,1.01,0.6382,2.56,1.9205,33.33,15.00,24,9.24,5.88,0.0000
157488,14.24,7,1,48,0.58,953,14.81,30080,5.16,1.01,0.6525,2.56,1.9195,33.33,15.00,24,9.31,5.88,0.0000
157592,14.24,7,1,48,0.58,948,14.59,29888,5.16,1.01,0.6382,2.56,1.9210,33.33,15.00,24,9.25,5.88,0.0000
157696,14.24,7,1,48,0.58,952,14.56,30080,5.17,1.01,0.6787,2.56,1.9213,33.33,15.00,24,9.30,5.88,0.0000
157799,14.24,7,1,48,0.58,949,14.53,29952,5.16,1.01,0.6382,2.56,1.9233,33.33,15.00,24,9.21,5.88,0.0000
157904,14.24,7,1,48,0.58,950,14.59,30016,5.17,1.01,0.6525,2.56,1.9238,33.33,15.00,24,9.32,5.88,0.0000
158007,14.24,7,1,48,0.58,955,14.57,30080,5.17,1.01,0.6455,2.56,1.9263,33.33,15.00,24,9.33,5.88,0.0000
158112,14.24,7,1,48,0.59,953,14.61,29888,5.17,1.01,0.6715,2.56,1.9290,33.33,15.00,24,9.34,5.88,0.0000
158215,14.24,7,1,48,0.59,958,14.64,30144,5.17,1.01,0.6382,2.56,1.9278,33.33,15.00,24,9.29,5.88,0.0000
158320,14.32,7,1,48,0.58,952,14.58,30144,5.17,1.01,0.6573,2.56,1.9250,33.33,15.00,24,9.33,5.88,0.0000
158423,14.32,7,1,48,0.58,956,14.60,30016,5.16,1.01,0.6382,2.56,1.9270,33.33,15.00,24,9.27,5.88,0.0000
158528,14.24,7,1,48,0.58,954,14.54,29696,5.16,1.01,0.6382,2.56,1.9253,33.33,15.00,24,9.25,5.88,0.0000
158631,14.32,7,1,48,0.58,952,14.35,28288,5.17,1.01,0.6835,2.56,1.9230,33.33,15.00,24,9.19,5.88,0.0000
158736,14.08,7,1,48,0.58,944,14.61,30080,5.16,1.01,0.6408,2.56,1.9225,33.33,15.00,24,9.22,5.88,0.0000
158839,14.32,7,1,48,0.58,948,14.57,30080,5.15,1.01,0.6550,2.56,1.9220,33.33,15.00,24,9.27,5.88,0.0000
158943,14.24,7,1,48,0.58,946,14.61,29952,5.15,1.01,0.6430,2.56,1.9253,33.33,15.00,24,9.18,5.88,0.0000
159047,14.32,7,1,48,0.58,949,14.63,30080,5.19,1.01,0.6525,2.56,1.9275,33.33,15.00,24,9.31,5.88,0.0000
159151,14.24,7,1,48,0.59,949,14.58,30080,5.20,1.01,0.6408,2.56,1.9290,33.33,15.00,24,9.30,5.88,0.0000
159256,14.40,7,1,48,0.58,950,14.59,29888,5.21,1.01,0.6740,2.56,1.9300,33.33,15.00,24,9.28,5.88,0.0000
159362,14.32,7,1,48,0.59,946,14.57,30144,5.21,1.01,0.6382,2.56,1.9318,33.33,15.00,24,9.32,5.88,0.0000
159466,14.32,7,1,48,0.59,954,14.58,29952,5.21,1.01,0.6455,2.56,1.9333,33.33,15.00,24,9.32,5.88,0.0000
159570,14.24,7,1,48,0.59,952,14.70,31680,5.19,1.01,0.6550,2.56,1.9343,33.33,15.00,24,9.36,5.88,0.0000
159673,14.24,7,1,48,0.59,953,14.56,30144,5.20,1.01,0.6693,2.56,1.9353,33.33,15.00,24,9.25,5.88,0.0000
159779,14.24,7,1,48,0.59,952,14.60,29888,5.20,1.01,0.6382,2.56,1.9347,33.33,15.00,24,9.33,5.88,0.0000
159883,14.24,7,1,48,0.59,949,14.55,30080,5.17,1.01,0.6787,2.56,1.9343,33.33,15.00,24,9.26,5.88,0.0000
159987,14.24,7,1,48,0.59,943,14.57,30016,5.20,1.01,0.6430,2.56,1.9350,33.33,15.00,24,9.18,5.88,0.0000
160090,14.32,7,1,48,0.59,947,14.59,29888,5.19,1.01,0.6573,2.56,1.9320,33.33,15.00,24,9.25,5.88,0.0000
160194,14.32,7,1,48,0.59,945,14.57,30144,5.20,1.01,0.6455,2.56,1.9335,33.33,15.00,24,9.26,5.88,0.0000
160298,14.24,7,1,48,0.59,946,14.60,30016,5.21,1.01,0.6525,2.56,1.9345,33.33,15.00,24,9.27,5.88,0.0000
160402,14.32,7,1,48,0.59,948,14.60,30016,5.21,1.01,0.6550,2.56,1.9353,33.33,15.00,24,9.29,5.88,0.0000
160506,14.00,7,1,48,0.59,947,14.58,30144,5.22,1.01,0.6430,2.56,1.9358,33.33,15.00,24,9.30,5.88,0.0000
160611,14.32,7,1,48,0.59,952,14.54,29696,5.22,1.01,0.6598,2.56,1.9360,33.33,15.00,24,9.29,5.88,0.0000
160714,14.24,7,1,48,0.59,946,14.39,28544,5.21,1.01,0.6408,2.56,1.9363,33.33,15.00,24,9.31,5.88,0.0000
160819,14.32,7,1,48,0.59,950,14.32,30144,5.21,1.01,0.6787,2.56,1.9365,33.33,15.00,24,9.32,5.88,0.0000
160922,14.16,7,1,48,0.59,955,14.61,30016,5.21,1.01,0.6455,2.56,1.9367,33.33,15.00,24,9.34,5.88,0.0000
161026,14.32,7,1,48,0.59,956,14.56,30144,5.20,1.01,0.6573,2.56,1.9367,33.33,15.00,24,9.33,5.88,0.0000
161131,14.24,7,1,48,0.59,954,14.54,30080,5.17,1.01,0.6360,2.56,1.9370,33.33,15.00,24,9.29,5.88,0.0000
161235,14.32,7,1,48,0.59,956,14.59,30016,5.21,1.01,0.6857,2.56,1.9347,33.33,15.00,24,9.35,5.88,0.0000
161339,14.24,7,1,48,0.59,951,14.57,30080,5.21,1.01,0.6430,2.56,1.9333,33.33,15.00,24,9.24,5.88,0.0000
161442,14.32,7,1,48,0.59,952,14.59,29888,5.19,1.01,0.6598,2.56,1.9320,33.33,15.00,24,9.24,5.88,0.0000
161547,14.24,7,1,48,0.59,952,14.64,30080,5.19,1.01,0.6408,2.56,1.9313,33.33,15.00,24,9.32,5.88,0.0000
161650,14.32,7,1,48,0.59,946,14.63,31232,5.19,1.01,0.6763,2.56,1.9305,33.33,15.00,24,9.23,5.88,0.0000
161755,14.24,7,1,48,0.59,948,14.79,29952,5.20,1.01,0.6408,2.56,1.9320,33.33,15.00,24,9.31,5.88,0.0000
161858,14.32,7,1,48,0.59,952,14.56,30144,5.20,1.01,0.6478,2.56,1.9333,33.33,15.00,24,9.29,5.88,0.0000
161963,14.24,7,1,48,0.59,947,14.58,29888,5.19,1.01,0.6525,2.56,1.9333,33.33,15.00,24,9.32,5.88,0.0000
162066,14.24,7,1,48,0.59,949,14.60,30016,5.19,1.01,0.6525,2.56,1.9343,33.33,15.00,24,9.30,5.88,0.0000
162171,14.24,7,1,48,0.59,948,14.56,30144,5.20,1.01,0.6478,2.56,1.9350,33.33,15.00,24,9.29,5.88,0.0000
162274,14.24,7,1,48,0.59,944,14.60,30016,5.19,1.01,0.6455,2.56,1.9355,33.33,15.00,24,9.26,5.88,0.0000
162378,14.32,7,1,48,0.59,948,14.63,29952,5.19,1.01,0.6668,2.56,1.9360,33.33,15.00,24,9.26,5.88,0.0000
162482,14.24,7,1,48,0.59,949,14.57,30208,5.20,1.01,0.6430,2.56,1.9363,33.33,15.00,24,9.31,5.88,0.0000
162586,14.32,7,1,48,0.59,952,14.60,29952,5.19,1.01,0.6835,2.56,1.9353,33.33,15.00,24,9.33,5.88,0.0000
162690,14.00,7,1,48,0.59,953,14.58,30208,5.19,1.01,0.6455,2.56,1.9358,33.33,15.00,24,9.32,5.88,0.0000
162794,14.32,7,1,48,0.59,952,14.56,28416,5.16,1.01,0.6620,2.56,1.9327,33.33,15.00,24,9.19,5.88,0.0000
162898,14.32,7,1,48,0.59,947,14.40,28352,5.16,1.01,0.6408,2.56,1.9320,33.33,15.00,24,9.23,5.88,0.0000
163001,14.32,7,1,48,0.59,951,14.62,30144,5.16,1.01,0.6693,2.56,1.9358,33.33,15.00,24,9.20,5.88,0.0000
163106,14.24,7,1,48,0.58,945,14.53,29952,5.16,1.01,0.6408,2.56,1.9247,33.33,15.00,24,9.19,5.88,0.0000
163209,14.32,7,1,48,0.58,950,14.64,30080,5.16,1.01,0.6787,2.56,1.9258,33.33,15.00,24,9.31,5.88,0.0000
163313,14.16,7,1,48,0.58,946,14.57,30080,5.16,1.01,0.6382,2.56,1.9247,33.33,15.00,24,9.18,5.88,0.0000
163418,14.24,7,1,48,0.58,944,14.59,29888,5.19,1.01,0.6880,2.56,1.9238,33.33,15.00,24,9.23,5.88,0.0000
163521,14.24,7,1,48,0.58,945,14.64,30080,5.17,1.01,0.6382,2.56,1.9250,33.33,15.00,24,9.26,5.88,0.0000
163625,14.32,7,1,48,0.59,942,14.58,30080,5.19,1.01,0.6763,2.56,1.9283,33.33,15.00,24,9.23,5.88,0.0000
163729,14.32,7,1,48,0.59,946,14.59,29952,5.19,1.01,0.6763,2.56,1.9295,33.33,15.00,24,9.28,5.88,0.0000
163833,14.32,7,1,48,0.59,949,14.82,31744,5.19,1.01,0.6408,2.56,1.9290,33.33,15.00,24,9.30,5.88,0.0000
163938,14.40,7,1,48,0.59,945,14.58,29952,5.17,1.01,0.6715,2.56,1.9300,33.33,15.00,24,9.22,5.88,0.0000
164041,14.00,7,1,48,0.59,941,14.60,30080,5.15,1.01,0.6408,2.56,1.9307,33.33,15.00,24,9.17,5.88,0.0000
164145,14.40,7,1,48,0.59,942,14.55,30080,5.19,1.01,0.6835,2.56,1.9293,33.33,15.00,24,9.21,5.88,0.0000
164249,14.16,7,1,48,0.59,937,14.61,29888,5.19,1.01,0.6455,2.56,1.9293,33.33,15.00,24,9.19,5.88,0.0000
164353,14.32,7,1,48,0.59,938,14.63,30080,5.21,1.01,0.6693,2.56,1.9313,33.33,15.00,24,9.20,5.88,0.0000
164457,14.24,7,1,48,0.59,940,14.57,29888,5.21,1.01,0.6382,2.56,1.9325,33.33,15.00,24,9.22,5.88,0.0000
164560,14.24,7,1,48,0.59,937,14.59,30016,5.22,1.01,0.6573,2.56,1.9338,33.33,15.00,24,9.18,5.88,0.0000
164665,14.24,7,1,48,0.59,944,14.57,30208,5.21,1.01,0.6408,2.56,1.9345,33.33,15.00,24,9.25,5.88,0.0000
164768,14.32,7,1,48,0.59,943,14.54,30016,5.20,1.01,0.6478,2.56,1.9353,33.33,15.00,24,9.25,5.88,0.0000
164873,14.32,7,1,48,0.59,946,14.63,29824,5.20,1.01,0.6478,2.56,1.9358,33.33,15.00,24,9.29,5.88,0.0000
164976,14.00,7,1,48,0.59,943,14.33,28544,5.19,1.01,0.6430,2.56,1.9347,33.33,15.00,24,9.24,5.88,0.0000
165080,14.32,7,1,48,0.59,944,14.34,29952,5.20,1.01,0.6478,2.56,1.9355,33.33,15.00,24,9.12,5.88,0.0000
165184,14.24,7,1,48,0.59,942,14.59,30080,5.19,1.01,0.6430,2.56,1.9347,33.33,15.00,24,9.26,5.88,0.0000
165289,14.32,7,1,48,0.59,943,14.56,30016,5.20,1.01,0.6550,2.56,1.9355,33.33,15.00,24,9.21,5.88,0.0000
165393,14.24,7,1,48,0.59,939,14.60,29952,5.21,1.01,0.6455,2.56,1.9358,33.33,15.00,24,9.23,5.88,0.0000
165497,14.32,7,1,48,0.59,940,14.57,30080,5.20,1.01,0.6455,2.56,1.9360,33.33,15.00,24,9.22,5.88,0.0000
165601,14.24,7,1,48,0.59,936,14.55,29952,5.21,1.01,0.6408,2.56,1.9363,33.33,15.00,24,9.18,5.88,0.0000
165706,14.32,7,1,48,0.59,932,14.59,29952,5.21,1.01,0.6715,2.56,1.9365,33.33,15.00,24,9.13,5.88,0.0000
165810,14.40,7,1,48,0.59,936,14.56,30016,5.22,1.01,0.6430,2.56,1.9365,33.33,15.00,24,9.23,5.88,0.0000
165915,14.00,7,1,48,0.59,936,14.60,31616,5.22,1.01,0.6408,2.56,1.9375,33.33,15.00,24,9.20,5.88,0.0000
166019,14.32,7,1,48,0.59,940,14.65,30144,5.23,1.01,0.6810,2.56,1.9395,33.33,15.00,24,9.22,5.88,0.0000
166122,14.24,7,1,48,0.59,944,14.57,30144,5.21,1.01,0.6382,2.56,1.9400,33.33,15.00,24,9.24,5.49,0.0000
166227,14.32,7,1,48,0.59,943,14.59,29824,5.19,1.01,0.6763,2.56,1.9380,33.33,15.00,24,9.20,5.49,0.0000
166330,14.24,7,1,48,0.59,941,14.57,30144,5.20,1.01,0.6382,2.56,1.9378,33.33,15.00,24,9.26,5.49,0.0000
166435,14.24,7,1,48,0.59,940,14.58,29952,5.17,1.01,0.6810,2.56,1.9375,33.33,15.00,24,9.08,5.88,0.0000
166538,14.24,7,1,48,0.59,933,14.60,29952,5.17,1.01,0.6455,2.56,1.9330,33.33,15.00,24,9.17,5.49,0.0000
166643,14.32,7,1,48,0.59,936,14.57,30208,5.17,1.01,0.6502,2.56,1.9330,33.33,15.00,24,9.17,5.88,0.0000
166746,14.40,7,1,48,0.59,934,14.53,29760,5.19,1.01,0.6903,2.56,1.9330,33.33,15.00,24,9.12,5.49,0.0000
166850,14.24,7,1,48,0.59,928,14.60,30144,5.21,1.01,0.6478,2.56,1.9330,33.33,15.00,24,9.14,5.88,0.0000
166955,14.32,7,1,48,0.59,935,14.56,30080,5.19,1.01,0.6455,2.56,1.9327,33.33,15.00,24,9.14,5.49,0.0000
167058,14.24,7,1,48,0.59,934,14.57,28352,5.19,1.01,0.6382,2.56,1.9327,33.33,15.00,24,9.17,5.88,0.0000
167162,14.24,7,1,48,0.59,934,14.33,28416,5.20,1.01,0.6763,2.56,1.9338,33.33,15.00,24,9.16,5.49,0.0000
167266,14.32,7,1,48,0.59,939,14.58,30016,5.19,1.01,0.6430,2.56,1.9345,33.33,15.00,24,9.18,5.88,0.0000
167370,14.24,7,1,48,0.59,936,14.60,30016,5.20,1.01,0.6525,2.56,1.9353,33.33,15.00,24,9.08,5.49,0.0000
167474,14.32,7,1,48,0.59,942,14.56,30080,5.19,1.01,0.6573,2.56,1.9345,33.33,15.00,24,9.21,5.88,0.0000
167578,14.08,7,1,48,0.59,943,14.59,30016,5.17,1.01,0.6408,2.56,1.9327,33.33,15.00,24,9.15,5.49,0.0000
167682,14.32,7,1,48,0.59,946,14.64,30016,5.17,1.01,0.6502,2.56,1.9305,33.33,15.00,24,9.19,5.88,0.0000
167785,14.32,7,1,48,0.59,944,14.58,30144,5.16,1.01,0.6502,2.56,1.9358,33.33,15.00,24,9.16,5.49,0.0000
167890,14.32,7,1,48,0.58,943,14.60,29824,5.16,1.01,0.6478,2.56,1.9247,33.33,15.00,24,9.11,5.49,0.0000
167994,14.24,7,1,48,0.58,940,14.57,30080,5.16,1.01,0.6382,2.56,1.9225,33.33,15.00,24,9.15,5.49,0.0000
168097,14.24,7,1,48,0.58,942,14.81,30208,5.15,1.01,0.6525,2.56,1.9207,33.33,15.00,24,9.11,5.88,0.0000
168202,14.24,7,1,48,0.58,941,14.53,29952,5.15,1.01,0.6408,2.56,1.9198,33.33,15.00,24,9.12,5.49,0.0000
168305,14.24,7,1,48,0.58,939,14.56,30144,5.15,1.01,0.6810,2.56,1.9187,33.33,15.00,24,9.10,5.88,0.0000
168409,14.32,7,1,48,0.58,938,14.57,29952,5.16,1.01,0.6360,2.56,1.9180,33.33,15.00,24,9.10,5.49,0.0000
168515,14.24,7,1,48,0.58,938,14.60,30144,5.16,1.01,0.6430,2.56,1.9175,33.33,15.00,24,9.10,5.88,0.0000
168618,14.32,7,1,48,0.58,938,14.56,30016,5.15,1.01,0.6550,2.56,1.9173,33.33,15.00,24,9.06,5.49,0.0000
168723,14.08,7,1,48,0.58,934,14.61,29952,5.16,1.01,0.6478,2.56,1.9170,33.33,15.00,24,9.09,5.88,0.0000
168828,14.32,7,1,48,0.58,936,14.57,30080,5.16,1.01,0.6857,2.56,1.9190,33.33,15.00,24,9.08,5.49,0.0000
168932,14.16,7,1,48,0.58,938,14.53,30016,5.16,1.01,0.6430,2.56,1.9215,33.33,15.00,24,9.09,5.49,0.0000
169037,14.32,7,1,49,0.58,938,14.59,29952,5.19,1.01,0.6620,2.56,1.9223,33.33,15.00,24,9.16,5.49,0.0000
169140,14.24,7,1,49,0.58,936,14.54,29952,5.19,1.01,0.6455,2.56,1.9255,33.33,15.00,24,9.11,5.88,0.0000
169244,14.24,7,1,49,0.58,934,14.34,28416,5.17,1.01,0.6455,2.56,1.9243,33.33,15.00,24,9.14,5.49,0.0000
169348,14.24,7,1,49,0.59,933,14.49,30016,5.19,1.01,0.6430,2.56,1.9275,33.33,15.00,24,9.14,5.88,0.0000
169453,14.16,7,1,49,0.59,932,14.58,30144,5.19,1.01,0.6455,2.56,1.9280,33.33,15.00,24,9.13,5.49,0.0000
169557,14.32,7,1,49,0.59,932,14.53,29888,5.19,1.01,0.6693,2.56,1.9290,33.33,15.00,24,9.10,5.49,0.0000
169660,14.24,7,1,49,0.59,929,14.58,30144,5.21,1.01,0.6408,2.56,1.9310,33.33,15.00,24,9.16,5.49,0.0000
169766,14.40,7,1,49,0.59,936,14.57,30016,5.21,1.01,0.6550,2.56,1.9325,33.33,15.00,24,9.14,5.49,0.0000
169869,14.24,7,1,49,0.59,928,14.59,29952,5.19,1.01,0.6408,2.56,1.9303,33.33,15.00,24,9.04,5.49,0.0000
169974,14.24,7,1,49,0.59,932,14.56,30080,5.20,1.01,0.6835,2.56,1.9307,33.33,15.00,24,9.13,5.49,0.0000
170077,14.24,7,1,49,0.59,929,14.53,30016,5.20,1.01,0.6408,2.56,1.9323,33.33,15.00,24,9.11,5.49,0.0000
170182,14.24,7,1,49,0.59,928,14.62,31680,5.21,1.01,0.6382,2.56,1.9335,33.33,15.00,24,9.12,5.49,0.0000
170287,14.32,7,1,49,0.59,930,14.56,30080,5.21,1.01,0.6525,2.56,1.9343,33.33,15.00,24,9.09,5.49,0.0000
170390,14.24,7,1,49,0.59,925,14.60,29952,5.21,1.01,0.6360,2.56,1.9350,33.33,15.00,24,9.09,5.49,0.0000
170494,14.32,7,1,49,0.59,926,14.62,29888,5.21,1.01,0.6573,2.56,1.9353,33.33,15.00,24,9.08,5.49,0.0000
170598,14.24,7,1,49,0.59,930,14.53,30080,5.21,1.01,0.6408,2.56,1.9370,33.33,15.00,24,9.10,5.49,0.0000
170702,14.32,7,1,49,0.59,924,14.60,30016,5.20,1.01,0.6645,2.56,1.9365,33.33,15.00,24,9.06,5.49,0.0000
170806,14.32,7,1,49,0.59,924,14.55,30144,5.20,1.01,0.6835,2.56,1.9365,33.33,15.00,24,9.03,5.49,0.0000
170910,14.24,7,1,49,0.59,926,14.53,30016,5.20,1.01,0.6478,2.56,1.9355,33.33,15.00,24,9.08,5.49,0.0000
171013,14.32,7,1,49,0.59,928,14.59,29952,5.21,1.01,0.6857,2.56,1.9358,33.33,15.00,24,9.10,5.49,0.0000
171118,14.16,7,1,49,0.59,929,14.57,30144,5.21,1.01,0.6408,2.56,1.9373,33.33,15.00,24,9.11,5.49,0.0000
171221,14.24,7,1,49,0.59,926,14.60,29760,5.20,1.01,0.6573,2.56,1.9370,33.33,15.00,24,9.08,5.49,0.0000
171326,14.32,7,1,49,0.59,934,14.49,28416,5.21,1.01,0.6787,2.56,1.9370,33.33,15.00,24,9.15,5.49,0.0000
171429,14.16,7,1,49,0.59,928,14.33,30080,5.20,1.01,0.6478,2.56,1.9367,33.33,15.00,24,9.15,5.49,0.0000
171534,14.32,7,1,49,0.59,932,14.59,29952,5.20,1.01,0.6787,2.56,1.9358,33.33,15.00,24,9.14,5.49,0.0000
171637,14.24,7,1,49,0.59,934,14.57,30144,5.20,1.01,0.6360,2.56,1.9347,33.33,15.00,24,9.12,5.49,0.0000
171742,14.32,7,1,49,0.59,934,14.58,29952,5.19,1.01,0.6598,2.56,1.9353,33.33,15.00,24,9.11,5.49,0.0000
171845,14.24,7,1,49,0.59,930,14.59,29952,5.20,1.01,0.6455,2.56,1.9355,33.33,15.00,24,9.06,5.49,0.0000
171949,14.24,7,1,49,0.59,928,14.56,30208,5.16,1.01,0.6763,2.56,1.9325,33.33,15.00,24,9.09,5.49,0.0000
172053,14.32,7,1,49,0.59,930,14.57,29824,5.17,1.01,0.6598,2.56,1.9305,33.33,15.00,24,9.13,5.49,0.0000
172157,14.08,7,1,49,0.59,932,14.60,30144,5.19,1.01,0.6360,2.56,1.9320,33.33,15.00,24,9.13,5.49,0.0000
172262,14.32,7,1,49,0.59,934,14.57,30080,5.19,1.01,0.6598,2.56,1.9320,33.33,15.00,24,9.12,5.49,0.0000
172365,14.24,7,1,49,0.59,931,14.84,29888,5.19,1.01,0.6478,2.56,1.9307,33.33,15.00,24,9.06,5.49,0.0000
172469,14.24,7,1,49,0.59,935,14.63,30080,5.19,1.01,0.6810,2.56,1.9285,33.33,15.00,24,9.14,5.49,0.0000
172573,14.24,7,1,49,0.59,935,14.57,29888,5.17,1.01,0.6360,2.56,1.9273,33.33,15.00,24,9.16,5.49,0.0000
172677,14.32,7,1,49,0.59,936,14.60,30080,5.16,1.01,0.6478,2.56,1.9285,33.33,15.00,24,9.08,5.49,0.0000
172781,14.40,7,1,49,0.58,937,14.55,30080,5.16,1.01,0.6478,2.56,1.9260,33.33,15.00,24,9.05,5.49,0.0000
172884,14.16,7,1,49,0.58,926,14.54,30080,5.17,1.01,0.6360,2.56,1.9245,33.33,15.00,24,9.14,5.49,0.0000
172989,14.32,7,1,49,0.58,928,14.59,30016,5.17,1.01,0.6430,2.56,1.9233,33.33,15.00,24,9.06,5.49,0.0000
173093,14.24,7,1,49,0.58,925,14.57,30080,5.19,1.01,0.6360,2.56,1.9258,33.33,15.00,24,9.08,5.49,0.0000
173196,14.24,7,1,49,0.58,926,14.60,29952,5.19,1.01,0.6573,2.56,1.9258,33.33,15.00,24,9.08,5.49,0.0000
173301,14.32,7,1,49,0.59,927,14.59,30080,5.19,1.01,0.6740,2.56,1.9275,33.33,15.00,24,9.08,5.49,0.0000
173404,14.24,7,1,49,0.59,926,14.55,28928,5.19,1.01,0.6455,2.56,1.9300,33.33,16.00,24,9.00,14.12,0.0000
173508,14.40,7,1,49,0.59,971,14.35,28288,9.21,1.73,0.6598,4.61,2.4642,33.33,14.00,24,22.21,100.00,0.4211
173612,14.32,7,1,49,0.84,1260,14.61,30080,13.70,1.68,0.6573,5.89,4.9635,33.33,12.00,24,33.58,100.00,0.6003
173716,14.32,7,1,49,1.10,1533,14.53,29952,13.69,1.57,0.6502,6.91,6.1463,66.67,15.00,24,41.63,10.98,0.4354
173821,14.32,7,1,49,1.30,1752,14.54,43072,10.03,1.24,0.6502,5.89,5.7797,33.33,15.00,24,30.10,4.71,0.0831
173926,14.32,7,1,49,1.18,1758,17.27,59968,6.49,0.83,0.6478,3.58,3.3182,33.33,15.00,24,19.03,3.92,-0.2929
174030,14.16,7,1,49,0.95,1620,18.73,56320,4.62,0.65,0.6478,2.56,2.0570,33.33,15.00,24,12.76,6.67,-0.3593
174134,14.32,7,1,49,0.75,1533,16.75,43200,4.24,0.80,0.6502,2.56,1.8468,33.33,15.00,24,11.39,5.10,-0.2225
174238,14.32,7,1,49,0.63,1360,14.19,27072,3.97,0.82,0.6740,2.30,1.6533,33.33,15.00,24,8.94,3.92,-0.1855
174342,14.32,7,1,49,0.54,1210,13.59,23360,3.63,0.82,0.6455,2.05,1.4130,33.33,15.00,24,7.27,5.10,-0.1948
174446,14.32,7,1,49,0.49,1055,13.11,20480,3.73,0.87,0.6478,2.05,1.3310,33.33,15.00,24,6.76,5.10,-0.1448
174550,14.24,7,1,49,0.45,961,12.53,16832,4.03,0.93,0.6455,2.05,1.3618,33.33,15.00,24,6.57,3.53,-0.0828
